timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Heading3,Heading4,Heading5
0.00209639,-7,-7,367,0,0,0,0,0
0.0175737,-7,-7,367,0,0,0,0,0
0.0310533,-7,-7,367,0,0,0,0,0
0.0447539,-7,-7,367,1,0,0,0,0
0.0587157,-7,-7,368,0,0,0,0,0
0.0721498,-7,-7,368,0,0,0,0,0
0.0868341,-7,-7,368,0,0,0,0,0
0.104489,-7,-7,368,0,0,0,0,0
0.117838,-7,-7,368,1,0,0,0,0
0.131261,38,-48,357,1,0,0,0,0
0.144689,79,-85,346,1,0,0,0,0
0.158448,117,-118,337,1,0,0,0,0
0.1719,149,-147,331,1,0,0,0,0
0.18764,176,-170,324,1,0,0,0,0
0.201275,197,-189,317,1,0,0,0,0
0.21443,213,-203,313,0,0,0,0,0
0.225655,213,-203,313,0,0,0,0,0
0.236551,213,-203,313,0,0,0,0,0
0.247471,213,-203,313,1,0,0,0,0
0.258603,232,-219,308,0,0,0,0,0
0.271011,232,-219,308,1,0,0,0,0
0.284475,245,-231,305,1,0,0,0,0
0.297703,254,-238,301,1,0,0,0,0
0.310864,261,-244,300,1,0,0,0,0
0.323835,266,-249,299,1,0,0,0,0
0.337405,269,-250,297,1,0,0,0,0
0.350843,269,-249,296,1,0,0,0,0
0.364143,269,-248,295,1,0,0,0,0
0.376968,268,-246,293,1,0,0,0,0
0.389703,268,-245,294,1,0,0,0,0
0.402794,267,-243,296,1,0,0,0,0
0.416308,266,-241,296,1,0,0,0,0
0.429773,263,-237,294,1,0,0,0,0
0.44422,260,-234,293,1,0,0,0,0
0.457067,260,-231,293,1,0,0,0,0
0.469965,258,-228,293,1,0,0,0,0
0.483169,256,-225,292,1,0,0,0,0
0.496487,258,-225,296,1,0,0,0,0
0.50986,261,-225,301,1,0,0,0,0
0.522546,260,-222,302,1,0,0,0,0
0.535585,259,-218,302,1,0,0,0,0
0.548452,257,-214,302,1,0,0,0,0
0.561002,254,-208,301,0,0,0,0,0
