timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Heading3,Heading4,Heading5
0.0021268,22,-39,339,1,0,0,0,0
0.015143,22,-39,339,1,0,0,0,0
0.0284457,22,-39,339,0,0,0,0,0
0.0413554,22,-39,339,0,0,0,0,0
0.0540883,22,-39,339,0,0,0,0,0
0.067183,22,-39,339,0,0,0,0,0
0.0800824,22,-39,339,0,0,0,0,0
0.0936177,22,-39,339,0,0,0,0,0
0.106801,22,-39,339,0,0,0,0,0
0.119927,22,-39,339,1,0,0,0,0
0.133122,22,-39,339,1,0,0,0,0
0.146332,29,-39,339,1,0,0,0,0
0.159436,35,-39,339,1,0,0,0,0
0.172425,40,-39,340,1,0,0,0,0
0.185426,44,-39,339,1,0,0,0,0
0.198222,48,-39,339,1,0,0,0,0
0.211404,50,-39,338,1,0,0,0,0
0.224226,53,-39,337,1,0,0,0,0
0.237064,55,-39,338,1,0,0,0,0
0.249969,56,-39,339,1,0,0,0,0
0.262909,57,-39,338,1,0,0,0,0
0.275816,57,-39,337,1,0,0,0,0
0.288598,58,-39,337,1,0,0,0,0
0.301261,58,-39,337,1,0,0,0,0
0.314287,58,-39,337,1,0,0,0,0
0.327106,58,-39,338,1,0,0,0,0
0.34066,58,-40,338,1,0,0,0,0
0.353578,58,-40,338,1,0,0,0,0
0.366865,57,-40,337,1,0,0,0,0
0.380022,57,-40,338,1,0,0,0,0
0.393249,56,-40,337,1,0,0,0,0
0.406693,56,-41,338,1,0,0,0,0
0.41974,56,-41,339,1,0,0,0,0
0.432442,55,-41,340,1,0,0,0,0
0.44536,54,-41,341,1,0,0,0,0
0.458108,54,-41,341,1,0,0,0,0
0.470816,53,-41,341,1,0,0,0,0
0.483136,51,-41,342,1,0,0,0,0
0.495261,50,-41,342,1,0,0,0,0
0.507225,48,-40,342,1,0,0,0,0
0.519581,46,-40,341,1,0,0,0,0
0.531599,44,-40,342,1,0,0,0,0
0.543909,42,-39,342,1,0,0,0,0
0.556023,39,-38,342,1,0,0,0,0
0.567928,37,-38,343,1,0,0,0,0
0.580321,35,-37,343,1,0,0,0,0
0.592623,32,-37,342,1,0,0,0,0
0.60509,30,-36,342,1,0,0,0,0
0.617287,27,-36,343,1,0,0,0,0
0.629558,25,-35,342,1,0,0,0,0
0.642819,23,-35,341,1,0,0,0,0
0.655182,21,-34,340,1,0,0,0,0
0.667473,19,-34,340,1,0,0,0,0
0.680248,18,-34,340,1,0,0,0,0
0.693014,17,-33,340,1,0,0,0,0
0.705397,16,-33,339,1,0,0,0,0
0.718441,16,-33,340,1,0,0,0,0
0.731061,15,-33,339,1,0,0,0,0
0.744219,16,-33,339,1,0,0,0,0
0.756846,16,-33,339,1,0,0,0,0
0.769279,16,-33,339,1,0,0,0,0
0.782362,17,-33,338,1,0,0,0,0
0.795121,17,-33,338,1,0,0,0,0
0.808141,18,-33,339,1,0,0,0,0
0.820964,19,-33,339,1,0,0,0,0
0.83358,19,-33,338,1,0,0,0,0
0.846515,19,-33,338,1,0,0,0,0
0.85933,20,-33,339,1,0,0,0,0
0.872151,20,-33,339,1,0,0,0,0
0.886767,20,-33,339,1,0,0,0,0
0.899297,20,-33,340,1,0,0,0,0
0.912316,19,-33,339,1,0,0,0,0
0.926154,19,-33,339,1,0,0,0,0
0.939662,18,-33,340,1,0,0,0,0
0.952429,18,-33,340,1,0,0,0,0
0.965042,17,-33,339,1,0,0,0,0
0.978508,16,-33,339,1,0,0,0,0
0.991856,15,-33,339,1,0,0,0,0
1.00642,15,-32,339,1,0,0,0,0
1.01935,14,-32,338,1,0,0,0,0
1.03219,13,-32,339,1,0,0,0,0
1.04616,13,-32,340,1,0,0,0,0
1.05986,12,-32,339,1,0,0,0,0
1.07276,12,-32,339,1,0,0,0,0
1.08525,11,-32,338,1,0,0,0,0
1.09769,11,-32,338,1,0,0,0,0
1.1105,10,-32,338,1,0,0,0,0
1.12307,10,-32,338,1,0,0,0,0
1.13634,9,-32,337,1,0,0,0,0
1.14918,9,-32,337,1,0,0,0,0
