timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.564834,-39,-19,333,1,1,TE1A0B1C1D000X,0,0
0.577941,-39,-19,333,0,0,TE1A0B1C1D000X,0,0
0.591774,-39,-19,333,0,0,TE1A0B1C1D000X,0,0
0.604474,-39,-19,333,0,0,TE1A0B1C1D000X,0,0
0.617058,-39,-19,333,1,0,TE1A0B1C1D000X,0,0
0.62942,-39,-19,333,0,0,TE1A0B1C1D000X,0,0
0.643072,-39,-19,333,0,0,TE1A0B1C1D000X,0,0
0.655483,-39,-19,333,0,0,TE1A0B1C1D000X,0,0
0.667751,-39,-19,333,0,0,TE1A0B1C1D000X,0,0
0.680288,-39,-19,333,0,0,TE1A0B1C1D000X,0,0
0.692922,-39,-19,333,1,0,TE1A0B1C1D000X,0,0
0.70527,-10,-6,324,1,0,TE1A0B1C1D000X,0,0
0.717901,13,4,316,1,0,TE1A0B1C1D000X,0,0
0.730388,34,13,309,1,0,TE1A1B0C0D000X,0,0
0.743444,53,22,303,1,0,TE1A2B0C0D000X,0,0
0.756267,69,29,297,1,0,TE1A3B0C0D000X,0,0
0.768283,84,36,293,1,0,TE1A3B0C0D000X,0,0
0.780798,97,41,289,1,0,TE1A6B0C1D000X,0,0
0.793007,108,46,285,1,0,TE1A7B0C1D000X,0,0
0.805512,119,50,282,0,0,TE1A7B0C1D000X,0,0
0.816873,119,50,282,0,0,TE1A7B0C1D000X,0,0
0.827749,119,50,282,0,0,TE1A8B0C1D000X,0,0
0.838515,119,50,282,0,0,TE1A8B0C1D000X,0,0
0.850184,119,50,282,0,0,TE1A8B0C1D000X,0,0
0.861947,119,50,282,1,0,TE1A8B0C1D000X,0,0
0.873783,137,55,277,1,0,TE1A8B0C1D000X,0,0
0.885437,148,57,273,1,0,TE1A9B0C1D000X,0,0
0.900619,158,59,271,1,0,TE1A9B0C1D000X,0,0
0.912662,167,61,269,1,0,TE1A9B0C1D000X,0,0
0.92535,175,62,267,1,0,TE1A9B0C1D000X,0,0
0.937884,181,64,265,1,0,TE1A9B0C2D000X,0,0
0.950379,187,65,263,1,0,TE1A9B0C2D000X,0,0
0.962592,192,65,261,1,0,TE1A9B0C2D000X,0,0
0.974782,196,66,260,1,0,TE1A9B0C2D000X,0,0
0.987383,201,66,259,1,0,TE1A9B0C2D000X,0,0
1.00159,205,67,259,1,0,TE1A9B0C2D000X,0,0
0.012613,208,67,258,1,0,TE1A9B0C2D000X,0,0
0.024901,208,66,259,1,0,TE1A9B0C2D000X,0,0
0.0371784,211,66,259,1,0,TE1A9B0C2D000X,0,0
0.0505205,213,66,259,1,0,TE1A9B0C2D000X,0,0
0.0626941,214,65,259,1,0,TE1A9B0C2D000X,0,0
0.0757851,215,65,259,1,0,TE1A9B0C2D000X,0,0
0.0882421,216,64,260,1,0,TE1A9B0C2D000X,0,0
0.100545,216,63,260,1,0,TE1A9B0C2D000X,0,0
0.112977,216,61,259,1,0,TE1A9B0C2D000X,0,0
0.125411,216,60,260,1,0,TE1A9B0C2D000X,0,0
0.137708,216,59,261,1,0,TE1A9B0C2D000X,0,0
0.149718,217,57,263,1,0,TE1A9B0C2D000X,0,0
0.161342,217,55,265,0,0,TE1A9B0C2D000X,0,0
