timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.412331,57,-14,395,1,1,TE1A1B0C1D000X,0,0
0.428445,57,-14,395,0,0,TE1A2B0C2D000X,0,0
0.441324,57,-14,395,0,0,TE1A2B0C2D000X,0,0
0.454053,57,-14,395,0,0,TE1A2B0C2D000X,0,0
0.466993,57,-14,395,0,0,TE1A2B0C2D000X,0,0
0.480801,57,-14,395,0,0,TE1A2B0C2D000X,0,0
0.494164,57,-14,395,0,0,TE1A2B0C2D000X,0,0
0.507048,57,-14,395,0,0,TE1A2B0C2D000X,0,0
0.519987,57,-14,395,1,0,TE1A2B0C2D000X,0,0
0.533704,51,12,395,1,0,TE1A2B0C2D000X,0,0
0.546802,46,34,394,1,0,TE1A3B0C1D000X,0,0
0.560767,42,54,394,1,0,TE1A3B0C1D000X,0,0
0.573482,38,70,394,1,0,TE1A4B1C1D000X,0,0
0.586202,35,85,394,1,0,TE1A4B1C1D000X,0,0
0.60021,32,98,394,1,0,TE1A4B2C1D000X,0,0
0.613685,30,109,394,1,0,TE1A4B2C1D000X,0,0
0.627463,28,119,394,0,0,TE1A4B2C1D000X,0,0
0.639157,28,119,394,1,0,TE1A5B3C1D000X,0,0
0.6512,27,130,394,1,0,TE1A5B3C1D000X,0,0
0.66349,26,137,394,1,0,TE1A5B3C1D000X,0,0
0.675846,24,144,393,1,0,TE1A5B3C1D000X,0,0
0.690108,23,151,393,1,0,TE1A5B4C1D000X,0,0
0.703298,22,157,394,1,0,TE1A6B4C1D000X,0,0
0.716066,21,162,394,1,0,TE1A6B4C1D000X,0,0
0.728804,21,167,393,1,0,TE1A6B4C1D000X,0,0
0.741511,20,171,393,1,0,TE1A6B5C1D000X,0,0
0.754146,19,174,393,1,0,TE1A6B5C1D000X,0,0
0.766826,18,178,393,1,0,TE1A6B5C1D000X,0,0
0.779216,18,181,393,1,0,TE1A6B5C1D000X,0,0
0.792806,17,184,393,1,0,TE1A6B5C1D000X,0,0
0.80599,17,186,393,1,0,TE1A6B5C1D000X,0,0
0.818672,17,188,393,1,0,TE1A6B5C1D000X,0,0
0.831175,16,190,393,1,0,TE1A6B5C1D000X,0,0
0.843874,16,192,392,1,0,TE1A6B5C1D000X,0,0
0.856677,16,193,392,1,0,TE1A6B5C1D000X,0,0
0.868891,16,194,393,1,0,TE1A6B5C1D000X,0,0
0.881399,16,195,393,1,0,TE1A6B5C1D000X,0,0
0.893974,16,196,393,1,0,TE1A6B5C1D000X,0,0
0.906684,15,197,394,1,0,TE1A6B5C1D000X,0,0
0.919524,15,197,394,1,0,TE1A6B6C1D000X,0,0
0.93185,15,198,394,1,0,TE1A6B6C1D000X,0,0
0.94379,14,198,396,1,0,TE1A6B6C1D000X,0,0
0.956059,14,198,396,1,0,TE1A6B6C1D000X,0,0
0.968132,13,198,397,1,0,TE1A6B6C1D000X,0,0
0.980251,13,197,398,1,0,TE1A6B6C1D000X,0,0
0.992036,12,196,399,1,0,TE1A6B6C1D000X,0,0
