timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.266393,-110,-35,322,1,1,TE1A0B0C0D000X,0,0
0.279203,-110,-35,322,0,0,TE1A0B4C3D000X,0,0
0.291769,-110,-35,322,0,0,TE1A0B4C3D000X,0,0
0.304398,-110,-35,322,0,0,TE1A0B4C3D000X,0,0
0.31694,-110,-35,322,0,0,TE1A0B4C3D000X,0,0
0.329418,-110,-35,322,0,0,TE1A0B4C3D000X,0,0
0.342129,-110,-35,322,0,0,TE1A0B4C3D000X,0,0
0.354655,-110,-35,322,0,0,TE1A0B4C3D000X,0,0
0.367001,-110,-35,322,0,0,TE1A0B4C3D000X,0,0
0.379393,-110,-35,322,1,0,TE1A0B4C3D000X,0,0
0.391877,-123,-22,323,1,0,TE1A0B4C3D000X,0,0
0.404598,-132,-10,323,1,0,TE1A0B5C3D000X,0,0
0.417013,-140,0,323,1,0,TE1A0B6C3D000X,0,0
0.429366,-147,9,324,1,0,TE1A0B6C2D000X,0,0
0.441766,-153,17,323,1,0,TE1A0B6C2D000X,0,0
0.454129,-158,24,323,1,0,TE1A0B7C2D000X,0,0
0.466093,-162,31,323,1,0,TE1A0B7C2D000X,0,0
0.478052,-167,37,324,1,0,TE1A0B8C2D000X,0,0
0.4904,-171,42,324,1,0,TE1A0B8C2D000X,0,0
0.502353,-175,47,324,1,0,TE1A0B9C2D000X,0,0
0.514327,-178,52,323,1,0,TE1A0B9C2D000X,0,0
0.526461,-181,56,323,1,0,TE1A0B9C2D000X,0,0
0.538728,-184,59,323,1,0,TE1A0B9C2D000X,0,0
0.552034,-187,62,323,1,0,TE1A0B9C2D000X,0,0
0.564271,-189,65,322,1,0,TE1A0B9C1D000X,0,0
0.576373,-191,68,322,1,0,TE1A0B9C1D000X,0,0
0.588679,-193,70,321,1,0,TE1A0B9C1D000X,0,0
0.600913,-194,72,320,1,0,TE1A0B9C1D000X,0,0
0.613181,-195,74,320,1,0,TE1A0B9C1D000X,0,0
0.625564,-197,75,320,1,0,TE1A0B9C1D000X,0,0
0.637931,-198,77,320,1,0,TE1A0B9C1D000X,0,0
0.650163,-198,78,318,1,0,TE1A0B9C1D000X,0,0
0.662482,-199,79,318,1,0,TE1A0B9C1D000X,0,0
0.674678,-200,80,318,1,0,TE1A0B9C1D000X,0,0
0.687122,-202,81,318,1,0,TE1A0B9C1D000X,0,0
0.699253,-202,81,318,1,0,TE1A0B9C1D000X,0,0
0.711242,-203,82,319,1,0,TE1A0B9C1D000X,0,0
0.724506,-204,82,318,1,0,TE1A0B9C1D000X,0,0
0.736522,-205,83,319,1,0,TE1A0B9C1D000X,0,0
0.748594,-205,83,319,1,0,TE1A0B9C1D000X,0,0
0.760781,-205,83,320,1,0,TE1A0B9C1D000X,0,0
0.77292,-205,83,320,1,0,TE1A0B9C1D000X,0,0
0.785182,-204,83,321,1,0,TE1A0B9C1D000X,0,0
0.797231,-204,83,322,1,0,TE1A0B9C1D000X,0,0
0.809363,-203,83,323,1,0,TE1A0B9C1D000X,0,0
0.822024,-202,83,323,1,0,TE1A0B9C1D000X,0,0
0.833732,-201,82,324,1,0,TE1A0B9C1D000X,0,0
0.845767,-200,82,325,1,0,TE1A0B9C1D000X,0,0
0.857912,-198,82,327,1,0,TE1A0B9C1D000X,0,0
0.870946,-196,82,329,1,0,TE1A0B9C1D000X,0,0
0.88294,-194,82,330,1,0,TE1A0B9C1D000X,0,0
0.895026,-192,81,330,1,0,TE1A0B9C1D000X,0,0
0.9072,-189,81,331,1,0,TE1A0B9C1D000X,0,0
0.919112,-186,80,333,1,0,TE1A0B9C1D000X,0,0
0.931105,-183,80,334,1,0,TE1A0B9C1D000X,0,0
0.943167,-180,79,335,1,0,TE1A0B9C1D000X,0,0
0.955163,-177,78,336,0,0,TE1A0B9C1D000X,0,0
0.966763,-177,78,336,1,0,TE1A0B9C1D000X,0,0
0.978341,-174,77,338,1,0,TE1A0B9C1D000X,0,0
0.990991,-170,76,339,1,0,TE1A0B9C1D000X,0,0
1.00308,-166,75,340,1,0,TE1A0B9C1D000X,0,0
0.0118677,-162,73,341,1,0,TE1A0B9C1D000X,0,0
0.0238314,-158,71,341,1,0,TE1A0B9C1D000X,0,0
