timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.895182,-245,69,328,1,1,TE1A1B0C0D000X,0,0
0.908301,-245,69,328,1,0,TE1A0B9C2D000X,0,0
0.921418,-259,68,327,0,0,TE1A0B9C2D000X,0,0
0.934131,-259,68,327,0,0,TE1A0B9C2D000X,0,0
0.946794,-259,68,327,0,0,TE1A0B9C2D000X,0,0
0.960353,-259,68,327,0,0,TE1A0B9C2D000X,0,0
0.973423,-259,68,327,0,0,TE1A0B9C2D000X,0,0
0.986223,-259,68,327,0,0,TE1A0B9C2D000X,0,0
0.99949,-259,68,327,0,0,TE1A0B9C2D000X,0,0
1.01232,-259,68,327,0,0,TE1A0B9C2D000X,0,0
0.0127773,-259,68,327,1,0,TE1A0B9C2D000X,0,0
0.0257434,-259,55,328,1,0,TE1A0B9C2D000X,0,0
0.0383903,-262,44,328,1,0,TE1A0B9C3D000X,0,0
0.0511809,-264,34,327,1,0,TE1A0B9C3D000X,0,0
0.0641105,-267,25,328,1,0,TE1A0B9C3D000X,0,0
0.0770191,-269,17,329,1,0,TE1A0B9C3D000X,0,0
0.0894388,-271,10,329,1,0,TE1A0B9C4D000X,0,0
0.102021,-272,4,329,1,0,TE1A0B9C4D000X,0,0
0.114886,-273,0,330,1,0,TE1A0B9C4D000X,0,0
0.127699,-273,-5,329,1,0,TE1A0B9C4D000X,0,0
0.140407,-274,-10,330,1,0,TE1A0B9C4D000X,0,0
0.153046,-274,-14,330,1,0,TE1A0B9C4D000X,0,0
0.165758,-274,-17,330,1,0,TE1A0B9C4D000X,0,0
0.178713,-274,-20,329,1,0,TE1A0B9C4D000X,0,0
0.191734,-275,-23,331,1,0,TE1A0B9C5D000X,0,0
0.204466,-275,-26,331,1,0,TE1A0B9C5D000X,0,0
0.217694,-275,-28,331,1,0,TE1A0B9C5D000X,0,0
0.230776,-275,-30,331,1,0,TE1A0B9C5D000X,0,0
0.243692,-274,-32,331,1,0,TE1A0B9C5D000X,0,0
0.256824,-274,-33,332,1,0,TE1A0B9C5D000X,0,0
0.269616,-274,-35,332,1,0,TE1A0B9C5D000X,0,0
0.282143,-274,-36,333,1,0,TE1A0B9C5D000X,0,0
0.29536,-274,-37,333,1,0,TE1A0B9C5D000X,0,0
0.308218,-274,-38,334,1,0,TE1A0B9C5D000X,0,0
0.320783,-273,-38,334,1,0,TE1A0B9C5D000X,0,0
0.333608,-273,-39,334,1,0,TE1A0B9C5D000X,0,0
0.346182,-273,-39,335,1,0,TE1A0B9C5D000X,0,0
