timestamp,errXmm,errYmm,errZmm,TouchDetected,OutgoingPacket,IncomingPacket,Serial0Enabled,Serial0Open,Serial1Enabled,Serial1Open,kpx,kpy,kix,kiy,kdx,kdy
0.000997928,-10,-5,417,0,E1A1925B1848C1660X,TE1A1B1C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.0130973,-9,-5,392,0,E1A1925B1848C1662X,TE1A1B1C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.0252459,-9,-5,392,0,E1A1925B1848C1662X,TE1A1B1C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.0419954,-9,-5,392,0,E1A1925B1847C1661X,TE1A1B1C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.0653137,-9,-5,392,0,E1A1925B1847C1661X,TE1A1B1C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.0775815,-9,-5,392,0,E1A1925B1845C1660X,TE1A1B1C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.0890936,-9,-5,392,0,E1A1925B1845C1660X,TE1A1B1C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.101827,-261,-16,399,0,E1A1925B0490C1089X,TE1A1B1C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.11506,-262,-16,399,0,E1A1925B0490C1089X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.128892,-257,-16,393,0,E1A1925B0490C1089X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.140657,-257,-16,392,0,E1A1925B0490C1089X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.151793,-257,-15,392,0,E1A1925B0489C1090X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.164701,-257,-15,392,0,E1A1925B0489C1090X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.175737,-262,-16,387,0,E1A1925B0489C1090X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.186899,-269,-18,385,0,E1A1925B0496C1083X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.20094,-273,-21,383,0,E1A1925B0504C1075X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.212858,-275,-23,381,0,E1A1925B0510C1069X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.233153,-279,-25,381,0,E1A1925B0516C1063X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.245831,-283,-27,381,0,E1A1925B0521C1058X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.257522,-286,-29,382,0,E1A1925B0525C1054X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.269128,-288,-30,382,0,E1A1925B0529C1050X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.280692,-290,-31,381,0,E1A1925B0532C1047X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.300741,-292,-32,382,0,E1A1925B0534C1045X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.312452,-293,-33,382,0,E1A1925B0536C1044X,TE1A1B7C4D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
