timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Heading3,Heading4,Heading5
0.00512158,0,0,0,0,0,0,0,0
0.0266082,0,0,0,0,0,0,0,0
0.042546,0,0,0,0,0,0,0,0
0.058585,0,0,0,0,0,0,0,0
0.075391,0,0,0,0,0,0,0,0
0.0917479,0,0,0,0,0,0,0,0
0.10742,0,0,0,0,0,0,0,0
0.123648,0,0,0,0,0,0,0,0
0.138661,0,0,0,0,0,0,0,0
0.155979,0,0,0,1,0,0,0,0
0.170963,157,-110,359,1,0,0,0,0
0.187902,159,-108,359,0,0,0,0,0
0.202003,159,-108,359,0,0,0,0,0
0.216152,159,-108,359,0,0,0,0,0
0.231567,159,-108,359,1,0,0,0,0
0.244445,155,-96,338,1,0,0,0,0
0.257514,153,-91,329,1,0,0,0,0
0.270151,152,-89,324,1,0,0,0,0
0.282865,151,-87,320,1,0,0,0,0
0.295737,150,-85,317,1,0,0,0,0
0.308491,149,-84,313,1,0,0,0,0
0.321395,148,-83,311,1,0,0,0,0
0.334053,147,-82,309,1,0,0,0,0
0.346961,147,-81,308,1,0,0,0,0
0.36001,147,-81,307,1,0,0,0,0
0.372978,146,-81,307,1,0,0,0,0
0.385996,146,-81,306,1,0,0,0,0
0.398829,145,-81,306,1,0,0,0,0
0.411565,145,-81,306,1,0,0,0,0
0.42456,145,-81,307,1,0,0,0,0
0.437387,145,-81,307,1,0,0,0,0
0.451719,145,-81,307,1,0,0,0,0
0.464992,145,-81,308,1,0,0,0,0
0.477985,145,-81,309,1,0,0,0,0
0.491088,145,-81,309,1,0,0,0,0
0.50375,145,-81,310,1,0,0,0,0
0.516176,145,-81,309,1,0,0,0,0
0.530555,145,-80,309,1,0,0,0,0
0.543199,145,-80,309,1,0,0,0,0
0.555815,144,-79,309,1,0,0,0,0
0.568533,144,-79,309,1,0,0,0,0
0.580936,143,-78,308,1,0,0,0,0
0.593599,142,-77,307,1,0,0,0,0
0.608351,142,-77,307,1,0,0,0,0
0.623585,142,-76,307,1,0,0,0,0
0.637962,141,-76,307,1,0,0,0,0
0.651195,141,-75,307,1,0,0,0,0
0.663933,140,-75,307,1,0,0,0,0
0.676294,140,-75,307,1,0,0,0,0
0.689031,140,-75,307,1,0,0,0,0
0.70174,139,-74,307,1,0,0,0,0
0.714144,139,-74,307,1,0,0,0,0
0.726918,139,-74,308,1,0,0,0,0
0.739647,138,-75,307,1,0,0,0,0
0.752734,138,-75,308,1,0,0,0,0
0.766682,138,-75,309,1,0,0,0,0
0.779207,138,-76,309,1,0,0,0,0
0.791761,138,-76,310,1,0,0,0,0
0.804127,138,-77,311,1,0,0,0,0
0.817015,138,-77,310,1,0,0,0,0
0.829648,137,-78,310,1,0,0,0,0
0.842482,138,-78,311,1,0,0,0,0
0.855073,138,-79,312,1,0,0,0,0
0.867584,137,-79,311,1,0,0,0,0
0.8805,137,-80,311,1,0,0,0,0
0.89313,137,-80,311,1,0,0,0,0
0.906072,137,-81,310,1,0,0,0,0
0.919046,137,-82,311,1,0,0,0,0
0.931565,137,-82,312,1,0,0,0,0
0.944623,137,-83,312,1,0,0,0,0
0.957267,137,-83,312,1,0,0,0,0
0.968617,137,-83,312,1,0,0,0,0
0.981399,136,-83,311,1,0,0,0,0
0.994124,136,-84,312,1,0,0,0,0
1.00862,136,-84,312,1,0,0,0,0
1.02776,136,-84,312,1,0,0,0,0
1.04073,136,-84,314,1,0,0,0,0
1.05372,136,-84,314,1,0,0,0,0
1.06634,136,-84,314,1,0,0,0,0
1.07944,136,-84,314,1,0,0,0,0
1.095,136,-84,315,1,0,0,0,0
1.10804,135,-83,314,1,0,0,0,0
1.12102,135,-83,314,1,0,0,0,0
1.13355,135,-83,315,1,0,0,0,0
1.14667,135,-82,314,1,0,0,0,0
1.15855,135,-82,314,0,0,0,0,0
1.16967,135,-82,314,1,0,0,0,0
1.18117,136,-80,314,1,0,0,0,0
1.19287,137,-79,313,1,0,0,0,0
1.20496,137,-78,313,1,0,0,0,0
1.21708,138,-78,313,1,0,0,0,0
1.22901,138,-77,313,1,0,0,0,0
1.24191,138,-76,311,1,0,0,0,0
1.25415,138,-75,310,1,0,0,0,0
1.2665,138,-74,309,1,0,0,0,0
1.27963,138,-74,308,1,0,0,0,0
1.29292,139,-73,308,1,0,0,0,0
1.30586,139,-73,306,1,0,0,0,0
1.31895,139,-73,306,1,0,0,0,0
1.33165,140,-73,306,1,0,0,0,0
1.34466,140,-74,307,1,0,0,0,0
1.35778,140,-74,307,1,0,0,0,0
1.37059,140,-74,307,1,0,0,0,0
1.38304,140,-75,306,1,0,0,0,0
1.39535,140,-75,307,1,0,0,0,0
1.40795,140,-76,308,1,0,0,0,0
