timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Heading3,Heading4,Heading5
0.00214751,26,2,610,1,0,0,0,0
0.017269,26,2,611,1,0,0,0,0
0.0320281,26,3,610,0,0,0,0,0
0.0466145,26,3,610,1,0,0,0,0
0.0621439,26,3,610,1,0,0,0,0
0.0771057,26,4,612,1,0,0,0,0
0.0920839,26,4,611,1,0,0,0,0
0.106874,26,4,611,1,0,0,0,0
0.122119,26,4,611,1,0,0,0,0
0.136812,-71,5,568,1,0,0,0,0
0.151389,-153,5,530,1,0,0,0,0
0.166187,-224,6,499,1,0,0,0,0
0.18237,-283,6,475,1,0,0,0,0
0.197343,-331,6,456,1,0,0,0,0
0.211774,-368,6,439,0,0,0,0,0
0.225369,-368,6,439,0,0,0,0,0
0.238153,-368,6,439,0,0,0,0,0
0.251236,-368,6,439,0,0,0,0,0
0.264083,-368,6,439,0,0,0,0,0
0.27675,-368,6,439,0,0,0,0,0
0.28929,-368,6,439,0,0,0,0,0
0.302125,-368,6,439,1,0,0,0,0
0.316574,-404,4,418,0,0,0,0,0
0.331188,-404,4,418,1,0,0,0,0
0.345675,-432,2,402,1,0,0,0,0
0.360336,-451,0,389,1,0,0,0,0
0.374255,-465,-1,379,1,0,0,0,0
0.388887,-474,-2,372,1,0,0,0,0
0.402542,-481,-3,370,1,0,0,0,0
0.416799,-481,-4,366,1,0,0,0,0
0.431055,-481,-5,366,0,0,0,0,0
0.444984,-481,-5,366,0,0,0,0,0
0.458363,-481,-5,366,1,0,0,0,0
0.472292,-476,-6,366,0,0,0,0,0
0.485767,-476,-6,366,1,0,0,0,0
0.499794,-470,-7,369,1,0,0,0,0
0.513897,-466,-8,376,0,0,0,0,0
0.527111,-466,-8,376,1,0,0,0,0
0.542435,-458,-9,380,0,0,0,0,0
0.55586,-458,-9,380,0,0,0,0,0
0.568723,-458,-9,380,0,0,0,0,0
0.582321,-458,-9,380,0,0,0,0,0
0.595375,-458,-9,380,0,0,0,0,0
0.608901,-458,-9,380,0,0,0,0,0
0.621951,-458,-9,380,0,0,0,0,0
0.635103,-458,-9,380,0,0,0,0,0
0.648506,-458,-9,380,0,0,0,0,0
0.66211,-458,-9,380,0,0,0,0,0
0.675639,-458,-9,380,0,0,0,0,0
0.689971,-458,-9,380,0,0,0,0,0
0.703186,-458,-9,380,0,0,0,0,0
0.716544,-458,-9,380,0,0,0,0,0
0.729516,-458,-9,380,0,0,0,0,0
0.742414,-458,-9,380,0,0,0,0,0
0.755208,-458,-9,380,0,0,0,0,0
0.768069,-458,-9,380,0,0,0,0,0
0.781031,-458,-9,380,0,0,0,0,0
0.794043,-458,-9,380,1,0,0,0,0
0.809093,-430,-10,400,1,0,0,0,0
0.822705,-405,-11,417,1,0,0,0,0
0.837051,-382,-11,432,0,0,0,0,0
0.850884,-382,-11,432,0,0,0,0,0
0.864034,-382,-11,432,0,0,0,0,0
0.87719,-382,-11,432,1,0,0,0,0
0.891029,-358,-11,444,1,0,0,0,0
0.904735,-337,-10,454,1,0,0,0,0
0.918834,-317,-9,463,1,0,0,0,0
0.932822,-299,-9,470,1,0,0,0,0
0.947007,-285,-8,477,1,0,0,0,0
0.961029,-274,-8,483,1,0,0,0,0
0.975301,-264,-7,488,1,0,0,0,0
0.989682,-255,-7,489,1,0,0,0,0
1.00412,-248,-7,492,1,0,0,0,0
1.01853,-242,-7,492,1,0,0,0,0
1.03286,-237,-7,491,1,0,0,0,0
1.04697,-234,-7,493,1,0,0,0,0
1.06146,-232,-8,495,1,0,0,0,0
1.07596,-230,-8,496,1,0,0,0,0
1.09002,-228,-8,496,1,0,0,0,0
1.10435,-223,-8,494,0,0,0,0,0
1.1182,-223,-8,494,0,0,0,0,0
1.13213,-223,-8,494,0,0,0,0,0
1.14571,-223,-8,494,0,0,0,0,0
1.15913,-223,-8,494,0,0,0,0,0
1.1723,-223,-8,494,0,0,0,0,0
1.18574,-223,-8,494,0,0,0,0,0
1.19912,-223,-8,494,0,0,0,0,0
1.21278,-223,-8,494,0,0,0,0,0
1.22607,-223,-8,494,0,0,0,0,0
1.23983,-223,-8,494,0,0,0,0,0
1.25332,-223,-8,494,0,0,0,0,0
1.26693,-223,-8,494,0,0,0,0,0
1.28077,-223,-8,494,0,0,0,0,0
1.29417,-223,-8,494,0,0,0,0,0
1.3076,-223,-8,494,1,0,0,0,0
1.32143,-207,-9,496,0,0,0,0,0
1.3351,-207,-9,496,1,0,0,0,0
1.34916,-191,-11,498,1,0,0,0,0
1.36252,-177,-11,498,1,0,0,0,0
1.37627,-165,-12,500,1,0,0,0,0
1.39013,-155,-13,502,1,0,0,0,0
1.40418,-146,-13,504,1,0,0,0,0
1.41823,-139,-14,506,1,0,0,0,0
1.43212,-132,-14,507,1,0,0,0,0
1.44609,-127,-14,508,1,0,0,0,0
1.45994,-121,-14,507,1,0,0,0,0
1.47384,-117,-15,506,1,0,0,0,0
1.48756,-114,-15,505,1,0,0,0,0
1.50131,-111,-15,503,1,0,0,0,0
1.51503,-108,-15,503,0,0,0,0,0
1.52856,-108,-15,503,1,0,0,0,0
1.5423,-105,-16,502,1,0,0,0,0
1.55617,-102,-16,504,0,0,0,0,0
1.56976,-102,-16,504,1,0,0,0,0
1.58379,-98,-17,505,1,0,0,0,0
1.59754,-94,-17,504,1,0,0,0,0
1.6114,-90,-18,505,0,0,0,0,0
1.6249,-90,-18,505,0,0,0,0,0
1.63829,-90,-18,505,0,0,0,0,0
1.65193,-90,-18,505,1,0,0,0,0
1.66574,-85,-19,506,1,0,0,0,0
1.67951,-79,-20,505,1,0,0,0,0
1.69309,-73,-20,497,0,0,0,0,0
1.70662,-73,-20,497,1,0,0,0,0
1.72043,-68,-21,497,1,0,0,0,0
1.7342,-63,-22,499,0,0,0,0,0
1.74749,-63,-22,499,1,0,0,0,0
1.76112,-58,-23,501,0,0,0,0,0
1.77487,-58,-23,501,0,0,0,0,0
1.78918,-58,-23,501,0,0,0,0,0
1.80315,-58,-23,501,1,0,0,0,0
1.81701,-52,-25,502,1,0,0,0,0
1.83099,-46,-26,506,1,0,0,0,0
1.8446,-41,-28,510,0,0,0,0,0
1.85903,-41,-28,510,1,0,0,0,0
1.87316,-36,-29,507,0,0,0,0,0
1.88679,-36,-29,507,1,0,0,0,0
1.90084,-30,-30,511,1,0,0,0,0
1.91446,-26,-31,511,0,0,0,0,0
1.92786,-26,-31,511,0,0,0,0,0
1.94235,-26,-31,511,1,0,0,0,0
1.95608,-20,-32,511,1,0,0,0,0
1.96941,-14,-33,511,1,0,0,0,0
1.98282,-8,-34,511,1,0,0,0,0
1.99639,-3,-35,510,1,0,0,0,0
2.0102,0,-35,508,1,0,0,0,0
2.02405,4,-36,506,1,0,0,0,0
2.03761,8,-36,501,0,0,0,0,0
2.05112,8,-36,501,1,0,0,0,0
2.06501,12,-37,502,0,0,0,0,0
2.07829,12,-37,502,1,0,0,0,0
2.09209,16,-38,501,1,0,0,0,0
2.10618,19,-38,498,1,0,0,0,0
2.12064,23,-39,497,1,0,0,0,0
2.13429,25,-39,497,1,0,0,0,0
2.14819,27,-40,497,1,0,0,0,0
2.1617,29,-40,497,1,0,0,0,0
2.17623,31,-40,494,1,0,0,0,0
2.19061,33,-39,489,1,0,0,0,0
2.20484,34,-39,490,1,0,0,0,0
2.2191,36,-39,491,1,0,0,0,0
2.23312,37,-38,490,1,0,0,0,0
2.24744,38,-38,490,1,0,0,0,0
2.2618,39,-37,489,1,0,0,0,0
2.27619,40,-37,490,1,0,0,0,0
2.29015,41,-36,489,1,0,0,0,0
2.30388,42,-36,489,1,0,0,0,0
2.31835,44,-35,488,1,0,0,0,0
2.33248,45,-34,486,1,0,0,0,0
2.34658,46,-34,484,1,0,0,0,0
2.36052,47,-33,485,1,0,0,0,0
2.37476,48,-33,485,1,0,0,0,0
2.38914,49,-33,486,1,0,0,0,0
2.4037,50,-32,482,1,0,0,0,0
2.41796,51,-32,483,0,0,0,0,0
2.43201,51,-32,483,1,0,0,0,0
2.44636,53,-32,484,1,0,0,0,0
2.46071,54,-31,482,1,0,0,0,0
2.47577,55,-31,479,1,0,0,0,0
2.49015,56,-31,479,1,0,0,0,0
2.50394,57,-30,480,1,0,0,0,0
2.51835,59,-30,480,1,0,0,0,0
2.53293,60,-30,480,1,0,0,0,0
2.54709,61,-30,479,1,0,0,0,0
2.56118,62,-30,478,1,0,0,0,0
2.57567,63,-30,479,1,0,0,0,0
2.59035,64,-29,475,1,0,0,0,0
2.60473,64,-29,474,1,0,0,0,0
2.61934,65,-29,475,1,0,0,0,0
2.63373,65,-29,478,1,0,0,0,0
2.64809,65,-30,480,1,0,0,0,0
2.66233,66,-30,480,1,0,0,0,0
2.67687,66,-30,479,1,0,0,0,0
2.6911,66,-30,479,1,0,0,0,0
2.7051,65,-30,476,1,0,0,0,0
2.71956,65,-30,477,1,0,0,0,0
2.73398,65,-30,476,1,0,0,0,0
2.74854,65,-30,477,1,0,0,0,0
2.76304,65,-31,479,1,0,0,0,0
2.77739,64,-30,475,1,0,0,0,0
2.79178,64,-30,475,1,0,0,0,0
2.80632,63,-30,476,1,0,0,0,0
2.82071,63,-30,478,1,0,0,0,0
2.8352,63,-30,480,1,0,0,0,0
2.84948,62,-29,479,1,0,0,0,0
2.86395,61,-29,479,1,0,0,0,0
2.87868,61,-28,480,1,0,0,0,0
2.89314,61,-28,482,1,0,0,0,0
2.90753,60,-28,483,1,0,0,0,0
2.92203,59,-27,481,1,0,0,0,0
2.93645,59,-27,481,1,0,0,0,0
2.95112,59,-27,483,1,0,0,0,0
2.96568,59,-27,483,1,0,0,0,0
2.98006,59,-27,482,1,0,0,0,0
2.99483,59,-28,486,1,0,0,0,0
3.00944,59,-28,487,1,0,0,0,0
3.02374,58,-28,486,1,0,0,0,0
3.0383,58,-28,488,1,0,0,0,0
3.05275,57,-27,485,1,0,0,0,0
3.06717,56,-27,485,1,0,0,0,0
3.08148,56,-27,486,1,0,0,0,0
3.09556,55,-27,487,1,0,0,0,0
3.10948,55,-27,484,1,0,0,0,0
3.12381,55,-27,483,1,0,0,0,0
3.13822,55,-27,483,1,0,0,0,0
3.1525,55,-27,482,1,0,0,0,0
3.16704,55,-26,482,1,0,0,0,0
3.18143,55,-26,481,1,0,0,0,0
3.19548,54,-25,483,1,0,0,0,0
3.20941,54,-25,484,1,0,0,0,0
3.22314,53,-24,485,1,0,0,0,0
3.23706,52,-23,484,1,0,0,0,0
3.25129,50,-22,482,1,0,0,0,0
3.2655,49,-20,481,1,0,0,0,0
3.2795,47,-19,480,1,0,0,0,0
3.2931,46,-18,480,1,0,0,0,0
3.30712,44,-16,476,1,0,0,0,0
3.32102,42,-14,474,1,0,0,0,0
3.33488,41,-12,474,1,0,0,0,0
3.34891,39,-11,474,1,0,0,0,0
3.36275,38,-8,477,1,0,0,0,0
3.37648,36,-6,480,1,0,0,0,0
3.39031,34,-4,482,0,0,0,0,0
3.40418,34,-4,482,1,0,0,0,0
3.41782,32,0,484,0,0,0,0,0
3.43163,32,0,484,0,0,0,0,0
3.44508,32,0,484,1,0,0,0,0
3.45886,29,3,483,1,0,0,0,0
3.47254,26,7,484,1,0,0,0,0
3.48576,23,11,479,1,0,0,0,0
3.49952,20,15,481,1,0,0,0,0
3.51333,17,19,480,1,0,0,0,0
3.52688,15,22,473,1,0,0,0,0
3.54066,13,26,473,1,0,0,0,0
3.5542,11,29,468,1,0,0,0,0
3.56816,8,33,469,1,0,0,0,0
3.58259,6,36,470,1,0,0,0,0
3.5971,5,38,469,1,0,0,0,0
3.61162,3,41,468,1,0,0,0,0
3.62591,2,43,470,1,0,0,0,0
3.64032,1,45,468,1,0,0,0,0
3.65494,0,47,469,1,0,0,0,0
3.66931,0,49,471,1,0,0,0,0
3.68342,0,51,470,1,0,0,0,0
3.69837,-1,53,470,1,0,0,0,0
3.71283,-1,55,470,1,0,0,0,0
3.72714,-2,57,469,1,0,0,0,0
3.74229,-2,58,469,1,0,0,0,0
3.75639,-2,59,468,1,0,0,0,0
3.77049,-2,61,467,1,0,0,0,0
3.78515,-2,62,466,1,0,0,0,0
3.79977,-2,63,466,1,0,0,0,0
3.81462,-1,65,466,1,0,0,0,0
3.82914,-1,66,464,1,0,0,0,0
3.84356,-1,67,465,1,0,0,0,0
3.858,-1,68,464,1,0,0,0,0
3.87256,-1,68,463,1,0,0,0,0
3.88681,0,69,463,1,0,0,0,0
3.90118,0,70,460,1,0,0,0,0
3.91538,0,71,460,1,0,0,0,0
3.92958,-1,72,460,1,0,0,0,0
3.94351,-1,74,461,1,0,0,0,0
3.95742,-1,75,460,1,0,0,0,0
3.97173,-1,77,460,1,0,0,0,0
3.98582,-2,78,460,1,0,0,0,0
4.00002,-1,80,459,1,0,0,0,0
4.01413,-1,83,460,1,0,0,0,0
4.02812,0,84,460,1,0,0,0,0
4.0421,0,86,460,1,0,0,0,0
4.05627,2,87,458,1,0,0,0,0
4.07027,3,88,457,1,0,0,0,0
4.0843,5,89,457,1,0,0,0,0
4.09854,7,89,457,1,0,0,0,0
4.11263,10,90,457,1,0,0,0,0
4.12636,12,90,458,1,0,0,0,0
4.14009,14,90,458,1,0,0,0,0
4.15438,17,89,456,1,0,0,0,0
4.16842,19,89,457,1,0,0,0,0
4.18227,21,88,455,1,0,0,0,0
4.19646,24,88,457,1,0,0,0,0
4.21028,26,87,456,1,0,0,0,0
4.22413,29,86,457,1,0,0,0,0
4.23792,31,86,457,1,0,0,0,0
4.25188,34,85,456,1,0,0,0,0
4.26563,36,85,456,1,0,0,0,0
4.2791,39,84,457,1,0,0,0,0
4.29297,42,84,456,1,0,0,0,0
4.30658,45,83,456,1,0,0,0,0
4.31993,47,82,454,1,0,0,0,0
4.3334,51,82,455,1,0,0,0,0
4.34744,54,81,456,1,0,0,0,0
4.36097,57,79,453,1,0,0,0,0
4.37481,59,78,453,1,0,0,0,0
4.38855,62,77,453,1,0,0,0,0
4.4029,65,75,454,1,0,0,0,0
4.41729,67,74,455,1,0,0,0,0
4.43186,69,72,455,1,0,0,0,0
4.44613,71,70,456,1,0,0,0,0
4.46027,72,68,452,1,0,0,0,0
4.47569,74,66,451,1,0,0,0,0
4.48979,75,64,451,1,0,0,0,0
