timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Heading3,Heading4,Heading5
0.00242235,-18,16,390,0,0,0,0,0
0.0154884,-18,16,390,0,0,0,0,0
0.0280056,-18,16,390,0,0,0,0,0
0.0409178,-18,16,390,0,0,0,0,0
0.0536942,-18,16,390,0,0,0,0,0
0.0662046,-18,16,390,0,0,0,0,0
0.0791487,-18,16,390,0,0,0,0,0
0.0918956,-18,16,390,0,0,0,0,0
0.104646,-18,16,390,1,0,0,0,0
0.117785,-19,16,390,1,0,0,0,0
0.130771,36,-15,370,1,0,0,0,0
0.144039,87,-45,353,1,0,0,0,0
0.157033,132,-71,336,1,0,0,0,0
0.170201,173,-95,325,1,0,0,0,0
0.18304,205,-113,313,1,0,0,0,0
0.195559,231,-128,303,1,0,0,0,0
0.208537,251,-139,295,0,0,0,0,0
0.220087,251,-139,295,0,0,0,0,0
0.232239,251,-139,295,1,0,0,0,0
0.244181,271,-148,286,0,0,0,0,0
0.257254,271,-148,286,1,0,0,0,0
0.270124,286,-155,279,1,0,0,0,0
0.28234,297,-160,274,1,0,0,0,0
0.294444,304,-163,271,1,0,0,0,0
0.307429,307,-164,268,1,0,0,0,0
0.320217,310,-164,267,1,0,0,0,0
0.332961,311,-163,267,1,0,0,0,0
0.346007,310,-162,267,1,0,0,0,0
0.358839,308,-160,267,0,0,0,0,0
0.371701,308,-160,267,1,0,0,0,0
0.384412,308,-160,272,1,0,0,0,0
0.397347,303,-157,274,1,0,0,0,0
0.410501,299,-155,275,1,0,0,0,0
0.423249,297,-154,281,0,0,0,0,0
0.435764,297,-154,281,1,0,0,0,0
0.448407,290,-151,281,1,0,0,0,0
0.460888,285,-148,284,1,0,0,0,0
0.473733,278,-145,284,1,0,0,0,0
0.486174,271,-142,286,1,0,0,0,0
0.498896,266,-140,288,1,0,0,0,0
0.511588,261,-138,290,1,0,0,0,0
0.524043,256,-136,291,1,0,0,0,0
0.536839,252,-135,295,1,0,0,0,0
0.549431,247,-133,297,1,0,0,0,0
0.561574,241,-131,297,1,0,0,0,0
0.573895,235,-129,297,1,0,0,0,0
0.586124,230,-127,298,0,0,0,0,0
0.597616,230,-127,298,1,0,0,0,0
0.609571,225,-126,302,0,0,0,0,0
0.621086,225,-126,302,0,0,0,0,0
0.632864,225,-126,302,0,0,0,0,0
0.64451,225,-126,302,0,0,0,0,0
0.655751,225,-126,302,0,0,0,0,0
0.666755,225,-126,302,0,0,0,0,0
0.678644,225,-126,302,0,0,0,0,0
0.690192,225,-126,302,0,0,0,0,0
0.701966,225,-126,302,0,0,0,0,0
0.713867,225,-126,302,0,0,0,0,0
0.725463,225,-126,302,1,0,0,0,0
0.737859,208,-118,311,1,0,0,0,0
0.750854,191,-110,319,0,0,0,0,0
0.763417,191,-110,319,1,0,0,0,0
0.77569,175,-103,325,0,0,0,0,0
0.787422,175,-103,325,0,0,0,0,0
0.798793,175,-103,325,0,0,0,0,0
0.810117,175,-103,325,0,0,0,0,0
0.821919,175,-103,325,0,0,0,0,0
0.833517,175,-103,325,0,0,0,0,0
0.844899,175,-103,325,0,0,0,0,0
0.856332,175,-103,325,0,0,0,0,0
0.867901,175,-103,325,1,0,0,0,0
0.879637,150,-90,331,0,0,0,0,0
0.891751,150,-90,331,0,0,0,0,0
0.9036,150,-90,331,1,0,0,0,0
0.915588,125,-77,335,0,0,0,0,0
0.927471,125,-77,335,0,0,0,0,0
0.938782,125,-77,335,0,0,0,0,0
0.950246,125,-77,335,0,0,0,0,0
0.963798,125,-77,335,0,0,0,0,0
0.976267,125,-77,335,0,0,0,0,0
0.986886,125,-77,335,0,0,0,0,0
0.997673,125,-77,335,0,0,0,0,0
1.00881,125,-77,335,0,0,0,0,0
1.02045,125,-77,335,0,0,0,0,0
1.03198,125,-77,335,0,0,0,0,0
1.04329,125,-77,335,0,0,0,0,0
1.05427,125,-77,335,0,0,0,0,0
1.06565,125,-77,335,0,0,0,0,0
1.07729,125,-77,335,0,0,0,0,0
1.08868,125,-77,335,0,0,0,0,0
1.1001,125,-77,335,0,0,0,0,0
1.11158,125,-77,335,1,0,0,0,0
1.12294,80,-56,334,1,0,0,0,0
1.13469,42,-39,332,1,0,0,0,0
1.14646,10,-24,331,1,0,0,0,0
1.1578,-15,-12,330,1,0,0,0,0
1.16977,-36,-2,329,1,0,0,0,0
1.18363,-53,4,328,1,0,0,0,0
1.19524,-66,10,328,0,0,0,0,0
1.20609,-66,10,328,0,0,0,0,0
1.21693,-66,10,328,0,0,0,0,0
1.22731,-66,10,328,0,0,0,0,0
1.23778,-66,10,328,0,0,0,0,0
1.2485,-66,10,328,0,0,0,0,0
1.26152,-66,10,328,1,0,0,0,0
1.27307,-86,16,327,1,0,0,0,0
1.28444,-102,20,327,1,0,0,0,0
1.29718,-113,23,326,1,0,0,0,0
1.31098,-121,24,325,1,0,0,0,0
1.32525,-126,25,324,1,0,0,0,0
1.34008,-130,24,323,1,0,0,0,0
1.3571,-131,23,321,1,0,0,0,0
1.36968,-130,22,321,1,0,0,0,0
1.38137,-129,21,321,1,0,0,0,0
1.39346,-126,19,321,1,0,0,0,0
1.40572,-123,17,321,1,0,0,0,0
1.41759,-119,15,320,1,0,0,0,0
1.43065,-114,13,319,1,0,0,0,0
1.4425,-109,12,320,1,0,0,0,0
1.45407,-105,10,320,1,0,0,0,0
1.46536,-100,9,320,1,0,0,0,0
1.47716,-95,8,321,1,0,0,0,0
1.4885,-91,6,321,1,0,0,0,0
1.50032,-86,5,323,1,0,0,0,0
1.51171,-81,4,324,1,0,0,0,0
1.52305,-77,3,325,1,0,0,0,0
1.53507,-72,2,326,1,0,0,0,0
1.54878,-67,1,327,0,0,0,0,0
1.55987,-67,1,327,0,0,0,0,0
1.57068,-67,1,327,0,0,0,0,0
1.58151,-67,1,327,0,0,0,0,0
1.59222,-67,1,327,0,0,0,0,0
1.60292,-67,1,327,0,0,0,0,0
