timestamp,errXmm,errYmm,errZmm,TouchDetected,OutgoingPacket,IncomingPacket,Serial0Enabled,Serial0Open,Serial1Enabled,Serial1Open,kpx,kpy,kix,kiy,kdx,kdy
0.00107332,-17,17,468,0,E1A1906B1707C1567X,TE1A1B1C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.012972,-18,18,486,0,E1A1904B1706C1567X,TE1A1B1C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.0244224,-17,18,472,0,E1A1904B1704C1567X,TE1A1B2C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.0366416,-17,18,468,0,E1A1904B1703C1567X,TE1A1B2C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.0479253,-17,18,468,0,E1A1904B1699C1567X,TE1A1B2C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.0596486,-17,18,468,0,E1A1904B1699C1567X,TE1A1B2C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.0712087,-18,18,466,0,E1A1907B1688C1567X,TE1A1B2C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.082537,-19,17,464,0,E1A1910B1677C1567X,TE1A1B2C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.0943174,-38,22,461,0,E1A1910B1509C1707X,TE1A1B2C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.106135,-54,27,457,0,E1A1910B1386C1683X,TE1A1B2C1D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.118209,-70,31,460,0,E1A1910B1272C1661X,TE1A1B2C1D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.131031,-82,34,457,0,E1A1910B1177C1643X,TE1A1B3C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.142339,-92,37,455,0,E1A1910B1097C1628X,TE1A1B4C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.153674,-101,39,452,0,E1A1910B1027C1615X,TE1A1B4C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.168285,-108,41,450,0,E1A1910B0964C1603X,TE1A1B4C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.179508,-115,42,448,0,E1A1910B0911C1591X,TE1A1B5C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.191681,-121,44,447,0,E1A1910B0866C1582X,TE1A1B5C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.207158,-126,45,448,0,E1A1910B0830C1573X,TE1A1B5C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.227681,-130,45,448,0,E1A1910B0801C1564X,TE1A1B5C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.247878,-133,45,445,0,E1A1910B0778C1555X,TE1A1B5C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.259714,-135,44,444,0,E1A1910B0758C1547X,TE1A1B6C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.272111,-138,44,447,0,E1A1910B0745C1541X,TE1A1B6C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.286472,-139,43,445,0,E1A1910B0733C1535X,TE1A1B6C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.298505,-140,43,445,0,E1A1910B0725C1530X,TE1A1B6C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.310416,-141,43,447,0,E1A1910B0720C1526X,TE1A1B6C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.322355,-141,42,447,0,E1A1910B0716C1522X,TE1A1B6C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.340456,-140,41,445,0,E1A1910B0716C1520X,TE1A1B6C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.352172,-139,40,445,0,E1A1910B0718C1517X,TE1A1B6C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.363714,-139,40,448,0,E1A1910B0724C1516X,TE1A1B6C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
0.39575,-137,38,448,0,E1A1910B0732C1515X,TE1A1B6C2D000X,1,1,1,1,1.4,1.4,1.0,1.0,0.0,0.0
