timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Heading3,Heading4,Heading5
0.00229001,8,-23,377,0,0,0,0,0
0.0148657,8,-23,377,1,0,0,0,0
0.0281273,8,-23,376,1,0,0,0,0
0.0416276,8,-23,376,0,0,0,0,0
0.0548453,8,-23,376,0,0,0,0,0
0.0675741,8,-23,376,1,0,0,0,0
0.0803574,8,-23,376,1,0,0,0,0
0.0935454,8,-23,375,1,0,0,0,0
0.106518,7,-23,374,0,0,0,0,0
0.119369,7,-23,374,1,0,0,0,0
0.132683,44,-21,363,1,0,0,0,0
0.145332,76,-20,353,1,0,0,0,0
0.159052,103,-18,345,1,0,0,0,0
0.172117,126,-17,339,1,0,0,0,0
0.185077,144,-16,333,1,0,0,0,0
0.198193,159,-16,329,1,0,0,0,0
0.210828,169,-15,324,0,0,0,0,0
0.222445,169,-15,324,0,0,0,0,0
0.233457,169,-15,324,0,0,0,0,0
0.244414,169,-15,324,0,0,0,0,0
0.256242,169,-15,324,1,0,0,0,0
0.26858,189,-17,318,1,0,0,0,0
0.281189,205,-18,313,1,0,0,0,0
0.29309,217,-20,310,1,0,0,0,0
0.304836,225,-21,308,1,0,0,0,0
0.317057,230,-22,306,1,0,0,0,0
0.329571,233,-23,305,1,0,0,0,0
0.341719,234,-25,306,1,0,0,0,0
0.354198,233,-26,306,1,0,0,0,0
0.367173,231,-28,307,1,0,0,0,0
0.379883,229,-29,308,1,0,0,0,0
0.393056,225,-31,309,1,0,0,0,0
0.405835,222,-33,311,1,0,0,0,0
0.418501,217,-35,311,0,0,0,0,0
0.430091,217,-35,311,0,0,0,0,0
0.441544,217,-35,311,0,0,0,0,0
0.453162,217,-35,311,0,0,0,0,0
0.464095,217,-35,311,0,0,0,0,0
0.475487,217,-35,311,0,0,0,0,0
0.487188,217,-35,311,0,0,0,0,0
0.498849,217,-35,311,0,0,0,0,0
0.510331,217,-35,311,0,0,0,0,0
0.522026,217,-35,311,0,0,0,0,0
0.533972,217,-35,311,0,0,0,0,0
0.54601,217,-35,311,0,0,0,0,0
0.558074,217,-35,311,0,0,0,0,0
0.569803,217,-35,311,0,0,0,0,0
0.582203,217,-35,311,0,0,0,0,0
0.593934,217,-35,311,0,0,0,0,0
0.605412,217,-35,311,0,0,0,0,0
0.61718,217,-35,311,0,0,0,0,0
0.628961,217,-35,311,0,0,0,0,0
0.640633,217,-35,311,0,0,0,0,0
0.652319,217,-35,311,0,0,0,0,0
0.665021,217,-35,311,0,0,0,0,0
0.676629,217,-35,311,0,0,0,0,0
0.688191,217,-35,311,0,0,0,0,0
0.699623,217,-35,311,0,0,0,0,0
0.711181,217,-35,311,0,0,0,0,0
0.722677,217,-35,311,0,0,0,0,0
0.734241,217,-35,311,0,0,0,0,0
0.745872,217,-35,311,0,0,0,0,0
0.757861,217,-35,311,0,0,0,0,0
0.769761,217,-35,311,0,0,0,0,0
0.781162,217,-35,311,0,0,0,0,0
0.792823,217,-35,311,0,0,0,0,0
0.804348,217,-35,311,0,0,0,0,0
0.815408,217,-35,311,0,0,0,0,0
0.827053,217,-35,311,0,0,0,0,0
0.838655,217,-35,311,0,0,0,0,0
0.850727,217,-35,311,0,0,0,0,0
0.862463,217,-35,311,0,0,0,0,0
0.874281,217,-35,311,0,0,0,0,0
0.885832,217,-35,311,0,0,0,0,0
0.897475,217,-35,311,0,0,0,0,0
0.909483,217,-35,311,0,0,0,0,0
0.923657,217,-35,311,0,0,0,0,0
0.935977,217,-35,311,0,0,0,0,0
0.947289,217,-35,311,0,0,0,0,0
0.95852,217,-35,311,0,0,0,0,0
0.969641,217,-35,311,0,0,0,0,0
0.980429,217,-35,311,0,0,0,0,0
0.991675,217,-35,311,0,0,0,0,0
1.00283,217,-35,311,0,0,0,0,0
1.01376,217,-35,311,0,0,0,0,0
1.02472,217,-35,311,0,0,0,0,0
1.03609,217,-35,311,0,0,0,0,0
1.04673,217,-35,311,0,0,0,0,0
1.05739,217,-35,311,0,0,0,0,0
1.06839,217,-35,311,0,0,0,0,0
1.07915,217,-35,311,0,0,0,0,0
1.09,217,-35,311,0,0,0,0,0
1.10081,217,-35,311,0,0,0,0,0
1.11167,217,-35,311,0,0,0,0,0
1.12274,217,-35,311,0,0,0,0,0
1.13448,217,-35,311,0,0,0,0,0
1.1475,217,-35,311,0,0,0,0,0
1.1587,217,-35,311,0,0,0,0,0
1.17143,217,-35,311,0,0,0,0,0
1.18265,217,-35,311,0,0,0,0,0
1.19359,217,-35,311,0,0,0,0,0
1.2042,217,-35,311,0,0,0,0,0
1.21568,217,-35,311,0,0,0,0,0
1.22657,217,-35,311,0,0,0,0,0
1.23792,217,-35,311,0,0,0,0,0
1.24953,217,-35,311,0,0,0,0,0
1.26046,217,-35,311,0,0,0,0,0
1.27138,217,-35,311,0,0,0,0,0
1.28257,217,-35,311,0,0,0,0,0
1.29363,217,-35,311,0,0,0,0,0
1.30485,217,-35,311,0,0,0,0,0
