timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Heading3,Heading4,Heading5
0.00216741,9,-31,464,1,0,0,0,0
0.0164782,9,-31,462,1,0,0,0,0
0.031293,9,-31,463,1,0,0,0,0
0.0480392,9,-31,463,1,0,0,0,0
0.0626019,9,-31,464,0,0,0,0,0
0.0768224,9,-31,464,1,0,0,0,0
0.0911699,9,-30,464,0,0,0,0,0
0.104682,9,-30,464,0,0,0,0,0
0.118716,9,-30,464,1,0,0,0,0
0.13276,23,-44,464,1,0,0,0,0
0.146863,35,-55,462,1,0,0,0,0
0.161364,45,-64,461,1,0,0,0,0
0.175677,53,-72,459,1,0,0,0,0
0.18982,59,-78,458,1,0,0,0,0
0.204373,64,-83,459,1,0,0,0,0
0.218662,68,-86,458,1,0,0,0,0
0.23284,71,-88,457,1,0,0,0,0
0.247129,73,-90,456,1,0,0,0,0
0.261365,75,-91,456,1,0,0,0,0
0.275572,76,-91,455,1,0,0,0,0
0.289913,76,-91,454,1,0,0,0,0
0.303896,76,-91,454,1,0,0,0,0
0.317674,77,-90,454,1,0,0,0,0
0.332181,77,-90,454,1,0,0,0,0
0.34653,77,-89,454,1,0,0,0,0
0.360908,76,-88,454,1,0,0,0,0
0.375235,76,-88,454,1,0,0,0,0
0.389176,75,-87,454,1,0,0,0,0
0.403329,75,-87,455,1,0,0,0,0
0.41767,74,-86,455,1,0,0,0,0
0.432015,74,-86,455,1,0,0,0,0
0.446408,73,-86,457,1,0,0,0,0
0.460522,72,-86,457,1,0,0,0,0
0.475214,71,-86,458,1,0,0,0,0
0.489299,70,-85,460,1,0,0,0,0
0.503589,69,-85,461,1,0,0,0,0
0.518033,68,-84,461,1,0,0,0,0
0.532211,67,-84,460,1,0,0,0,0
0.546719,66,-83,461,1,0,0,0,0
0.560872,65,-82,460,1,0,0,0,0
0.574952,64,-81,459,1,0,0,0,0
0.588954,63,-80,458,1,0,0,0,0
0.603274,63,-80,457,1,0,0,0,0
0.617414,62,-79,456,1,0,0,0,0
0.63204,62,-78,455,1,0,0,0,0
0.646659,61,-78,455,1,0,0,0,0
0.660745,61,-78,454,1,0,0,0,0
0.675338,61,-78,456,1,0,0,0,0
0.68955,61,-78,455,1,0,0,0,0
0.703902,61,-78,455,1,0,0,0,0
0.718141,61,-78,457,1,0,0,0,0
0.732492,62,-79,459,1,0,0,0,0
0.746745,62,-79,460,1,0,0,0,0
0.761246,61,-78,458,1,0,0,0,0
0.775587,61,-78,459,1,0,0,0,0
0.789431,61,-78,461,1,0,0,0,0
0.803748,60,-77,461,1,0,0,0,0
0.820351,60,-76,461,1,0,0,0,0
0.836433,60,-75,462,1,0,0,0,0
0.850451,59,-73,460,1,0,0,0,0
0.864887,59,-72,459,1,0,0,0,0
0.878817,59,-71,461,1,0,0,0,0
0.892277,59,-69,463,1,0,0,0,0
0.906146,59,-66,462,1,0,0,0,0
0.919605,59,-64,460,0,0,0,0,0
0.933128,59,-64,460,1,0,0,0,0
0.947091,59,-61,461,1,0,0,0,0
0.960744,58,-57,458,1,0,0,0,0
0.974549,58,-54,459,1,0,0,0,0
0.988164,57,-51,459,1,0,0,0,0
1.00179,57,-48,461,1,0,0,0,0
1.01545,56,-45,461,1,0,0,0,0
1.02973,55,-41,458,1,0,0,0,0
1.04373,54,-38,457,1,0,0,0,0
1.0574,53,-35,457,1,0,0,0,0
1.07141,52,-33,456,1,0,0,0,0
1.08519,51,-30,456,1,0,0,0,0
1.09906,49,-27,454,1,0,0,0,0
1.11325,48,-25,456,1,0,0,0,0
1.12688,47,-23,455,1,0,0,0,0
1.14081,46,-21,457,1,0,0,0,0
1.15449,45,-18,457,1,0,0,0,0
1.16811,44,-16,457,1,0,0,0,0
