timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Heading3,Heading4,Heading5
0.00209772,-8,2,480,0,0,0,0,0
0.0171369,-8,2,480,0,0,0,0,0
0.0313139,-8,2,480,0,0,0,0,0
0.0456792,-8,2,480,0,0,0,0,0
0.0599731,-8,2,480,0,0,0,0,0
0.0742015,-8,2,480,0,0,0,0,0
0.0888902,-8,2,480,0,0,0,0,0
0.103145,-8,2,480,1,0,0,0,0
0.117631,-7,2,477,1,0,0,0,0
0.131975,82,-25,466,1,0,0,0,0
0.146524,164,-51,456,1,0,0,0,0
0.160994,237,-74,445,1,0,0,0,0
0.17658,299,-93,437,1,0,0,0,0
0.191053,349,-109,428,1,0,0,0,0
0.206333,390,-122,421,1,0,0,0,0
0.22327,422,-131,416,0,0,0,0,0
0.234521,422,-131,416,0,0,0,0,0
0.247215,422,-131,416,0,0,0,0,0
0.261057,422,-131,416,0,0,0,0,0
0.272661,422,-131,416,0,0,0,0,0
0.289604,422,-131,416,1,0,0,0,0
0.302945,454,-145,402,0,0,0,0,0
0.315759,454,-145,402,1,0,0,0,0
0.329345,480,-155,393,1,0,0,0,0
0.343956,501,-163,387,1,0,0,0,0
0.361954,510,-167,378,1,0,0,0,0
0.376969,518,-170,375,1,0,0,0,0
0.39084,519,-172,369,0,0,0,0,0
0.404676,519,-172,369,1,0,0,0,0
0.419934,523,-175,373,1,0,0,0,0
0.434326,519,-175,373,0,0,0,0,0
0.447711,519,-175,373,0,0,0,0,0
0.460192,519,-175,373,0,0,0,0,0
0.473822,519,-175,373,1,0,0,0,0
0.487223,508,-172,374,0,0,0,0,0
0.500237,508,-172,374,1,0,0,0,0
0.517002,501,-171,382,0,0,0,0,0
0.529895,501,-171,382,1,0,0,0,0
0.543633,491,-169,389,1,0,0,0,0
0.557047,481,-167,396,0,0,0,0,0
0.569771,481,-167,396,0,0,0,0,0
0.582977,481,-167,396,0,0,0,0,0
0.595292,481,-167,396,0,0,0,0,0
0.608943,481,-167,396,0,0,0,0,0
0.621907,481,-167,396,0,0,0,0,0
0.635049,481,-167,396,0,0,0,0,0
0.648248,481,-167,396,0,0,0,0,0
0.660652,481,-167,396,0,0,0,0,0
0.675561,481,-167,396,0,0,0,0,0
0.688808,481,-167,396,0,0,0,0,0
0.702198,481,-167,396,0,0,0,0,0
0.71493,481,-167,396,0,0,0,0,0
0.728306,481,-167,396,0,0,0,0,0
0.741846,481,-167,396,0,0,0,0,0
0.754541,481,-167,396,0,0,0,0,0
0.767429,481,-167,396,0,0,0,0,0
0.779949,481,-167,396,0,0,0,0,0
0.79273,481,-167,396,0,0,0,0,0
0.805799,481,-167,396,0,0,0,0,0
0.818882,481,-167,396,0,0,0,0,0
0.831935,481,-167,396,0,0,0,0,0
0.844933,481,-167,396,0,0,0,0,0
0.857774,481,-167,396,0,0,0,0,0
0.870882,481,-167,396,1,0,0,0,0
0.884651,449,-150,422,0,0,0,0,0
0.897865,449,-150,422,0,0,0,0,0
0.910621,449,-150,422,0,0,0,0,0
0.923151,449,-150,422,0,0,0,0,0
0.936216,449,-150,422,0,0,0,0,0
0.949004,449,-150,422,0,0,0,0,0
0.962427,449,-150,422,0,0,0,0,0
0.975454,449,-150,422,0,0,0,0,0
0.988476,449,-150,422,0,0,0,0,0
1.0017,449,-150,422,0,0,0,0,0
1.01551,449,-150,422,0,0,0,0,0
1.02894,449,-150,422,0,0,0,0,0
1.04188,449,-150,422,0,0,0,0,0
1.05485,449,-150,422,0,0,0,0,0
1.06797,449,-150,422,0,0,0,0,0
1.08103,449,-150,422,0,0,0,0,0
1.09403,449,-150,422,0,0,0,0,0
1.10694,449,-150,422,0,0,0,0,0
1.11997,449,-150,422,0,0,0,0,0
1.13297,449,-150,422,0,0,0,0,0
1.14544,449,-150,422,0,0,0,0,0
1.15795,449,-150,422,0,0,0,0,0
1.17087,449,-150,422,0,0,0,0,0
1.18369,449,-150,422,0,0,0,0,0
1.19611,449,-150,422,0,0,0,0,0
1.20898,449,-150,422,0,0,0,0,0
1.22185,449,-150,422,0,0,0,0,0
1.23481,449,-150,422,0,0,0,0,0
1.24912,449,-150,422,0,0,0,0,0
1.26192,449,-150,422,0,0,0,0,0
1.27492,449,-150,422,0,0,0,0,0
1.28811,449,-150,422,0,0,0,0,0
1.30091,449,-150,422,0,0,0,0,0
1.31399,449,-150,422,0,0,0,0,0
1.32714,449,-150,422,0,0,0,0,0
1.34042,449,-150,422,0,0,0,0,0
1.35338,449,-150,422,0,0,0,0,0
1.36675,449,-150,422,0,0,0,0,0
1.38044,449,-150,422,0,0,0,0,0
1.39419,449,-150,422,0,0,0,0,0
1.40738,449,-150,422,0,0,0,0,0
1.42049,449,-150,422,0,0,0,0,0
1.43365,449,-150,422,0,0,0,0,0
1.44692,449,-150,422,1,0,0,0,0
1.46024,368,-103,460,0,0,0,0,0
1.47337,368,-103,460,0,0,0,0,0
1.48647,368,-103,460,1,0,0,0,0
1.49998,297,-62,491,0,0,0,0,0
1.51347,297,-62,491,0,0,0,0,0
1.52635,297,-62,491,0,0,0,0,0
1.53941,297,-62,491,0,0,0,0,0
1.55251,297,-62,491,0,0,0,0,0
1.56559,297,-62,491,0,0,0,0,0
1.57878,297,-62,491,0,0,0,0,0
1.5917,297,-62,491,0,0,0,0,0
1.60475,297,-62,491,0,0,0,0,0
1.61762,297,-62,491,0,0,0,0,0
1.63063,297,-62,491,0,0,0,0,0
1.64365,297,-62,491,0,0,0,0,0
1.65641,297,-62,491,0,0,0,0,0
1.66921,297,-62,491,0,0,0,0,0
1.68236,297,-62,491,0,0,0,0,0
1.69534,297,-62,491,0,0,0,0,0
1.70819,297,-62,491,0,0,0,0,0
1.72109,297,-62,491,0,0,0,0,0
1.73385,297,-62,491,0,0,0,0,0
