timestamp,errXmm,errYmm,errZmm,TouchDetected,OutgoingPacket,IncomingPacket,Serial0Enabled,Serial0Open,Serial1Enabled,Serial1Open,kpx,kpy,kix,kiy,kdx,kdy
0.00160893,234,110,574,0,E1A0038B1944C1766X,TE1A9B0C1D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.0140425,234,110,574,0,E1A0038B1944C1766X,TE1A9B0C1D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.026733,237,111,581,0,E1A0038B1944C1766X,TE1A9B0C1D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.0405521,237,112,581,0,E1A0037B1944C1767X,TE1A9B0C1D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.0610355,235,111,576,0,E1A0036B1944C1768X,TE1A9B0C1D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.0730389,235,111,576,0,E1A0036B1944C1768X,TE1A9B0C1D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.0862468,-91,-39,600,0,E1A0036B1447C1486X,TE1A9B0C1D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.108904,-93,-39,612,0,E1A0036B1444C1490X,TE1A9B3C2D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.12226,-93,-39,613,0,E1A0036B1441C1489X,TE1A9B3C2D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.134415,-93,-39,612,0,E1A0036B1443C1490X,TE1A9B3C2D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.14712,-94,-39,608,0,E1A0036B1435C1490X,TE1A9B3C2D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.161107,-95,-38,609,0,E1A0036B1427C1489X,TE1A9B3C2D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.173747,-95,-38,606,0,E1A0036B1424C1487X,TE1A9B3C2D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.187022,-95,-38,606,0,E1A0036B1424C1487X,TE1A9B3C2D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.199473,-95,-38,607,0,E1A0036B1422C1488X,TE1A9B3C2D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.212237,-96,-38,607,0,E1A0036B1419C1488X,TE1A9B3C2D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.224669,-96,-38,605,0,E1A0036B1415C1488X,TE1A9B3C2D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.238883,-97,-37,604,0,E1A0036B1410C1488X,TE1A9B3C2D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.251927,-97,-37,602,0,E1A0036B1406C1487X,TE1A9B3C2D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
0.264835,-98,-37,601,0,E1A0036B1401C1487X,TE1A9B3C2D010X,1,1,1,1,2.0,2.0,2.0,1.0,0.0,0.0
