timestamp,errXmm,errYmm,errZmm,TouchDetected,OutgoingPacket,IncomingPacket,Serial0Enabled,Serial0Open,Serial1Enabled,Serial1Open,kpx,kpy,kix,kiy,kdx,kdy
0.0010575,269,31,301,0,E1A0482B1901C1118X,TE1A7B1C4D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.0303716,269,31,301,0,E1A0482B1901C1118X,TE1A7B1C4D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.0425494,269,31,301,0,E1A0482B1901C1118X,TE1A7B1C4D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.0544229,269,31,301,0,E1A0482B1901C1118X,TE1A7B1C4D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.0663601,269,31,301,0,E1A0482B1901C1118X,TE1A7B1C4D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.0783262,269,31,301,0,E1A0482B1901C1118X,TE1A7B1C4D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.0893918,-135,-75,362,0,E1A0482B1136C0911X,TE1A7B1C4D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.100528,-132,-74,357,0,E1A0482B1136C0912X,TE1A7B4C5D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.111704,-132,-73,357,0,E1A0482B1132C0913X,TE1A7B4C5D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.123954,-132,-73,356,0,E1A0482B1131C0910X,TE1A7B4C5D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.135915,-133,-72,357,0,E1A0482B1123C0911X,TE1A7B4C5D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.146481,-136,-71,358,0,E1A0482B1100C0913X,TE1A7B4C5D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.159174,-139,-70,358,0,E1A0482B1079C0913X,TE1A7B4C5D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.170752,-142,-69,358,0,E1A0482B1058C0909X,TE1A7B4C5D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
0.181729,-144,-69,357,0,E1A0482B1041C0906X,TE1A7B4C5D000X,1,1,1,1,1.4,1.4,0.6,0.6,0.0,0.0
