timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Heading3,Heading4,Heading5
0.00225875,-10,4,489,0,0,0,0,0
0.0179411,-10,4,489,1,0,0,0,0
0.0333131,-10,4,491,1,0,0,0,0
0.0487351,-10,4,491,1,0,0,0,0
0.065042,-10,5,491,1,0,0,0,0
0.080795,-10,5,498,0,0,0,0,0
0.0963165,-10,5,498,0,0,0,0,0
0.113538,-10,5,498,0,0,0,0,0
0.128418,-10,5,498,1,0,0,0,0
0.14347,1,-33,497,1,0,0,0,0
0.158645,11,-68,498,1,0,0,0,0
0.173781,20,-98,500,1,0,0,0,0
0.189074,27,-123,500,1,0,0,0,0
0.204632,33,-142,499,1,0,0,0,0
0.219799,37,-158,501,1,0,0,0,0
0.235434,41,-171,504,1,0,0,0,0
0.251573,44,-181,505,1,0,0,0,0
0.267109,46,-188,507,1,0,0,0,0
0.281926,47,-192,508,1,0,0,0,0
0.296947,48,-195,508,1,0,0,0,0
0.312058,48,-195,508,1,0,0,0,0
0.327356,48,-195,508,1,0,0,0,0
0.342541,48,-194,508,1,0,0,0,0
0.357984,48,-193,508,1,0,0,0,0
0.373132,47,-190,505,1,0,0,0,0
0.388241,46,-187,504,1,0,0,0,0
0.403202,45,-184,505,1,0,0,0,0
0.417713,44,-182,507,1,0,0,0,0
0.432056,43,-179,510,1,0,0,0,0
0.446629,42,-175,510,1,0,0,0,0
0.460366,41,-170,511,0,0,0,0,0
0.473937,41,-170,511,1,0,0,0,0
0.487943,39,-165,511,0,0,0,0,0
0.501311,39,-165,511,0,0,0,0,0
0.517515,39,-165,511,0,0,0,0,0
0.530653,39,-165,511,0,0,0,0,0
0.544302,39,-165,511,0,0,0,0,0
0.557613,39,-165,511,0,0,0,0,0
0.570515,39,-165,511,0,0,0,0,0
0.583922,39,-165,511,0,0,0,0,0
0.596598,39,-165,511,0,0,0,0,0
0.609523,39,-165,511,0,0,0,0,0
0.622982,39,-165,511,1,0,0,0,0
0.636268,35,-144,512,0,0,0,0,0
0.649878,35,-144,512,0,0,0,0,0
0.662701,35,-144,512,0,0,0,0,0
0.675786,35,-144,512,0,0,0,0,0
0.688856,35,-144,512,0,0,0,0,0
0.701548,35,-144,512,0,0,0,0,0
0.714588,35,-144,512,0,0,0,0,0
0.727163,35,-144,512,0,0,0,0,0
0.74267,35,-144,512,1,0,0,0,0
0.75636,25,-118,510,0,0,0,0,0
0.769399,25,-118,510,0,0,0,0,0
0.78287,25,-118,510,0,0,0,0,0
0.795534,25,-118,510,1,0,0,0,0
0.808508,13,-92,511,1,0,0,0,0
0.822261,2,-70,513,0,0,0,0,0
0.838214,2,-70,513,0,0,0,0,0
0.851635,2,-70,513,0,0,0,0,0
0.865088,2,-70,513,0,0,0,0,0
0.878254,2,-70,513,0,0,0,0,0
0.896895,2,-70,513,1,0,0,0,0
0.910487,-8,-45,506,0,0,0,0,0
0.923599,-8,-45,506,1,0,0,0,0
0.937357,-19,-23,507,1,0,0,0,0
0.95046,-27,-4,504,1,0,0,0,0
0.963815,-35,12,506,0,0,0,0,0
0.977181,-35,12,506,1,0,0,0,0
0.99017,-42,27,507,1,0,0,0,0
1.00362,-47,38,502,0,0,0,0,0
1.01661,-47,38,502,1,0,0,0,0
1.02987,-52,49,506,0,0,0,0,0
1.04251,-52,49,506,0,0,0,0,0
1.05541,-52,49,506,0,0,0,0,0
1.06859,-52,49,506,0,0,0,0,0
1.08118,-52,49,506,0,0,0,0,0
1.0944,-52,49,506,0,0,0,0,0
1.10725,-52,49,506,1,0,0,0,0
1.12027,-64,62,508,0,0,0,0,0
1.13429,-64,62,508,1,0,0,0,0
1.14769,-73,73,505,1,0,0,0,0
1.16139,-83,82,510,1,0,0,0,0
1.17556,-90,88,510,1,0,0,0,0
1.18852,-97,94,507,1,0,0,0,0
1.20276,-103,98,506,1,0,0,0,0
1.21631,-107,101,500,1,0,0,0,0
1.23019,-111,103,499,1,0,0,0,0
1.24371,-114,104,498,1,0,0,0,0
1.25731,-117,104,497,0,0,0,0,0
1.27099,-117,104,497,1,0,0,0,0
1.28522,-120,104,497,1,0,0,0,0
1.29987,-123,104,496,1,0,0,0,0
1.31455,-124,102,493,1,0,0,0,0
1.32919,-125,100,493,1,0,0,0,0
1.34381,-125,99,494,1,0,0,0,0
1.35837,-126,97,495,1,0,0,0,0
1.37314,-126,94,495,1,0,0,0,0
1.38797,-125,92,496,1,0,0,0,0
1.40282,-124,89,495,1,0,0,0,0
1.41719,-123,86,498,1,0,0,0,0
1.4318,-121,84,498,1,0,0,0,0
1.44661,-120,81,500,1,0,0,0,0
1.461,-117,77,497,1,0,0,0,0
1.47501,-116,75,502,1,0,0,0,0
1.48913,-114,73,504,0,0,0,0,0
1.50309,-114,73,504,0,0,0,0,0
1.51605,-114,73,504,1,0,0,0,0
1.52923,-110,69,507,1,0,0,0,0
1.54329,-104,66,510,0,0,0,0,0
1.55678,-104,66,510,0,0,0,0,0
1.57046,-104,66,510,0,0,0,0,0
1.5838,-104,66,510,1,0,0,0,0
1.59749,-95,62,511,1,0,0,0,0
1.6112,-87,58,512,1,0,0,0,0
1.62511,-80,55,515,0,0,0,0,0
1.63895,-80,55,515,1,0,0,0,0
1.65281,-71,50,514,1,0,0,0,0
1.66676,-63,46,513,1,0,0,0,0
1.68132,-57,42,513,1,0,0,0,0
1.6949,-51,39,514,0,0,0,0,0
1.70977,-51,39,514,0,0,0,0,0
1.72342,-51,39,514,0,0,0,0,0
1.73793,-51,39,514,1,0,0,0,0
1.75205,-45,35,511,1,0,0,0,0
1.76629,-40,32,513,1,0,0,0,0
1.78079,-35,29,515,1,0,0,0,0
1.79594,-31,26,513,1,0,0,0,0
1.81056,-28,24,512,1,0,0,0,0
1.82514,-26,22,509,1,0,0,0,0
1.84052,-24,20,511,1,0,0,0,0
1.85575,-23,19,511,1,0,0,0,0
1.87001,-22,18,513,1,0,0,0,0
1.88428,-22,17,515,1,0,0,0,0
1.89839,-21,16,511,1,0,0,0,0
1.91281,-21,15,512,1,0,0,0,0
1.927,-21,15,514,1,0,0,0,0
1.94117,-22,13,515,1,0,0,0,0
1.95539,-23,12,517,1,0,0,0,0
1.96936,-24,11,518,1,0,0,0,0
1.98334,-25,10,519,0,0,0,0,0
1.99747,-25,10,519,1,0,0,0,0
2.01124,-25,8,514,1,0,0,0,0
2.02473,-26,5,512,1,0,0,0,0
2.03853,-27,2,510,1,0,0,0,0
2.05247,-27,0,508,1,0,0,0,0
2.0666,-27,-2,507,1,0,0,0,0
2.08102,-27,-4,504,1,0,0,0,0
2.09683,-28,-6,501,1,0,0,0,0
2.1116,-28,-9,501,1,0,0,0,0
2.12561,-29,-11,504,1,0,0,0,0
2.1402,-29,-13,503,1,0,0,0,0
2.15455,-29,-15,503,1,0,0,0,0
2.16869,-29,-18,506,1,0,0,0,0
2.18315,-30,-20,511,1,0,0,0,0
2.19752,-30,-22,513,1,0,0,0,0
2.21174,-30,-23,514,1,0,0,0,0
2.22617,-30,-25,516,0,0,0,0,0
2.2404,-30,-25,516,1,0,0,0,0
2.25493,-31,-26,519,1,0,0,0,0
2.27004,-31,-28,524,1,0,0,0,0
2.28493,-32,-29,523,1,0,0,0,0
2.29955,-32,-31,525,1,0,0,0,0
2.31421,-33,-32,524,1,0,0,0,0
2.32923,-33,-32,522,1,0,0,0,0
2.34351,-34,-33,524,0,0,0,0,0
2.35813,-34,-33,524,0,0,0,0,0
2.37251,-34,-33,524,1,0,0,0,0
2.38699,-34,-34,525,1,0,0,0,0
