timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.832244,-27,6,362,1,1,TE1A0B1C0D000X,0,0
0.847998,-27,6,362,0,0,TE1A0B1C0D000X,0,0
0.862715,-27,6,362,0,0,TE1A0B1C0D000X,0,0
0.876315,-27,6,362,0,0,TE1A0B1C0D000X,0,0
0.890241,-27,6,362,0,0,TE1A0B1C0D000X,0,0
0.903288,-27,6,362,0,0,TE1A0B1C0D000X,0,0
0.916642,-27,6,362,0,0,TE1A0B1C0D000X,0,0
0.929617,-27,6,362,0,0,TE1A0B1C0D000X,0,0
0.942422,-27,6,362,1,0,TE1A0B1C0D000X,0,0
0.955823,-26,29,364,1,0,TE1A0B1C0D000X,0,0
0.969216,-24,49,366,1,0,TE1A0B2C0D000X,0,0
0.982027,-23,67,367,1,0,TE1A1B2C0D000X,0,0
0.995107,-23,83,368,1,0,TE1A1B3C0D000X,0,0
1.00803,-22,98,370,1,0,TE1A1B3C0D000X,0,0
0.0130818,-21,111,371,1,0,TE1A2B3C0D000X,0,0
0.0260106,-21,120,371,1,0,TE1A2B4C0D000X,0,0
0.039601,-20,131,372,1,0,TE1A3B4C0D000X,0,0
0.0526426,-20,140,373,1,0,TE1A3B4C0D000X,0,0
0.065434,-19,149,374,1,0,TE1A3B4C0D000X,0,0
0.0790863,-19,157,375,1,0,TE1A3B4C0D000X,0,0
0.0928538,-18,164,375,1,0,TE1A4B5C0D000X,0,0
0.10626,-17,171,376,1,0,TE1A4B5C0D000X,0,0
0.119321,-17,176,376,1,0,TE1A4B5C0D000X,0,0
0.132204,-16,182,378,1,0,TE1A4B5C0D000X,0,0
0.145611,-16,187,379,1,0,TE1A4B5C0D000X,0,0
0.158953,-15,191,379,1,0,TE1A4B5C0D000X,0,0
0.172751,-15,195,380,1,0,TE1A4B5C0D000X,0,0
0.185587,-15,199,380,1,0,TE1A4B5C0D000X,0,0
0.198175,-14,201,379,1,0,TE1A5B5C0D000X,0,0
0.212739,-14,203,379,1,0,TE1A5B5C0D000X,0,0
0.225498,-13,206,379,1,0,TE1A5B5C0D000X,0,0
0.237663,-13,208,379,1,0,TE1A5B6C0D000X,0,0
0.250672,-12,209,379,1,0,TE1A5B6C0D000X,0,0
0.263475,-11,210,379,1,0,TE1A5B6C0D000X,0,0
0.276098,-11,211,379,1,0,TE1A5B6C0D000X,0,0
0.28888,-11,212,380,1,0,TE1A5B6C0D000X,0,0
0.303019,-10,213,381,1,0,TE1A5B6C0D000X,0,0
