timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Heading3,Heading4,Heading5
0.00214046,-3,-5,537,1,0,0,0,0
0.0173163,-3,-5,538,1,0,0,0,0
0.0326605,-3,-5,538,0,0,0,0,0
0.0471676,-3,-5,538,1,0,0,0,0
0.0626127,-3,-5,537,0,0,0,0,0
0.0774011,-3,-5,537,0,0,0,0,0
0.0923438,-3,-5,537,1,0,0,0,0
0.107609,-3,-5,536,1,0,0,0,0
0.122794,-3,-4,534,1,0,0,0,0
0.137889,-36,10,530,1,0,0,0,0
0.152887,-64,23,522,1,0,0,0,0
0.167705,-89,34,519,1,0,0,0,0
0.182215,-109,44,517,1,0,0,0,0
0.197202,-126,51,515,1,0,0,0,0
0.212043,-139,57,514,1,0,0,0,0
0.226837,-150,63,516,1,0,0,0,0
0.240681,-159,67,519,0,0,0,0,0
0.254887,-159,67,519,0,0,0,0,0
0.26761,-159,67,519,1,0,0,0,0
0.280516,-168,70,518,0,0,0,0,0
0.294065,-168,70,518,1,0,0,0,0
0.308216,-175,71,517,1,0,0,0,0
0.322754,-181,72,516,1,0,0,0,0
0.337894,-185,72,515,1,0,0,0,0
0.35274,-189,73,518,1,0,0,0,0
0.36743,-191,72,519,1,0,0,0,0
0.381639,-191,72,517,1,0,0,0,0
0.395868,-191,71,517,1,0,0,0,0
0.410626,-190,71,515,1,0,0,0,0
0.425224,-190,71,516,1,0,0,0,0
0.439612,-189,71,517,1,0,0,0,0
0.454791,-189,71,517,1,0,0,0,0
0.469252,-189,71,520,1,0,0,0,0
0.484055,-187,71,518,1,0,0,0,0
0.498712,-187,72,521,1,0,0,0,0
0.513391,-185,72,521,1,0,0,0,0
0.528104,-185,72,523,1,0,0,0,0
0.542765,-183,72,524,1,0,0,0,0
0.556901,-182,72,525,1,0,0,0,0
0.571434,-180,71,527,1,0,0,0,0
0.58531,-178,70,526,1,0,0,0,0
0.599237,-175,69,527,1,0,0,0,0
0.613581,-172,67,526,1,0,0,0,0
