timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.26971,-23,-6,315,1,1,TE1A0B1C1D000X,0,0
0.282652,-23,-6,315,0,0,TE1A0B1C1D000X,0,0
0.295811,-23,-6,315,0,0,TE1A0B1C1D000X,0,0
0.308756,-23,-6,315,0,0,TE1A0B1C1D000X,0,0
0.321476,-23,-6,315,0,0,TE1A0B1C1D000X,0,0
0.334335,-23,-6,315,0,0,TE1A0B1C1D000X,0,0
0.347137,-23,-6,315,0,0,TE1A0B1C1D000X,0,0
0.360058,-23,-6,315,0,0,TE1A0B1C1D000X,0,0
0.372814,-23,-6,315,0,0,TE1A0B1C1D000X,0,0
0.385635,-23,-6,315,1,0,TE1A0B1C1D000X,0,0
0.398706,-23,-6,312,1,0,TE1A0B1C1D000X,0,0
0.411611,7,7,308,1,0,TE1A0B1C1D000X,0,0
0.424646,35,20,305,1,0,TE1A1B0C1D000X,0,0
0.437764,60,32,302,1,0,TE1A1B0C1D000X,0,0
0.450728,83,42,299,1,0,TE1A4B0C0D000X,0,0
0.463434,103,52,297,1,0,TE1A6B0C0D000X,0,0
0.477147,121,60,295,1,0,TE1A7B0C1D000X,0,0
0.489831,138,68,293,1,0,TE1A8B0C1D000X,0,0
0.501933,153,75,292,0,0,TE1A8B0C1D000X,0,0
0.513985,153,75,292,0,0,TE1A9B0C1D000X,0,0
0.524616,153,75,292,0,0,TE1A9B0C1D000X,0,0
0.53519,153,75,292,0,0,TE1A9B0C1D000X,0,0
0.546128,153,75,292,0,0,TE1A9B0C1D000X,0,0
0.556828,153,75,292,0,0,TE1A9B0C1D000X,0,0
0.56787,153,75,292,1,0,TE1A9B0C1D000X,0,0
0.580122,180,80,287,1,0,TE1A9B0C1D000X,0,0
0.592048,197,82,283,1,0,TE1A9B0C1D000X,0,0
0.603569,213,84,281,1,0,TE1A9B0C1D000X,0,0
0.616049,226,86,279,1,0,TE1A9B0C2D000X,0,0
0.628739,238,88,276,1,0,TE1A9B0C2D000X,0,0
0.641233,249,89,275,1,0,TE1A9B0C2D000X,0,0
