timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.885171,-54,35,230,1,1,TE1A0B2C0D000X,0,0
0.897805,-54,35,230,0,0,TE1A0B0C0D000X,0,0
0.910097,-54,35,230,0,0,TE1A0B0C0D000X,0,0
0.92251,-54,35,230,0,0,TE1A0B0C0D000X,0,0
0.934681,-54,35,230,0,0,TE1A0B0C0D000X,0,0
0.946855,-54,35,230,0,0,TE1A0B0C0D000X,0,0
0.959322,-54,35,230,0,0,TE1A0B0C0D000X,0,0
0.971403,-54,35,230,0,0,TE1A0B0C0D000X,0,0
0.983964,-54,35,230,0,0,TE1A0B0C0D000X,0,0
0.996558,-54,35,230,1,0,TE1A0B0C0D000X,0,0
1.0089,-28,38,231,1,0,TE1A0B0C0D000X,0,0
0.0124441,-3,41,234,1,0,TE1A0B0C0D000X,0,0
0.0250919,18,44,237,1,0,TE1A0B0C0D000X,0,0
0.0377473,36,47,239,1,0,TE1A0B0C0D000X,0,0
0.0505598,53,49,241,1,0,TE1A0B0C0D000X,0,0
0.0630915,68,50,243,1,0,TE1A0B0C0D000X,0,0
0.0751681,81,52,244,1,0,TE1A0B0C0D000X,0,0
0.0877457,92,53,245,1,0,TE1A0B0C0D000X,0,0
0.10036,102,54,245,1,0,TE1A0B0C0D000X,0,0
0.112928,111,55,247,1,0,TE1A0B0C0D000X,0,0
0.125297,120,56,248,1,0,TE1A0B0C0D000X,0,0
0.13803,127,57,249,1,0,TE1A0B0C0D000X,0,0
0.150533,134,57,250,1,0,TE1A0B0C0D000X,0,0
0.163004,140,58,250,1,0,TE1A0B0C0D000X,0,0
0.175591,147,58,252,1,0,TE1A0B0C0D000X,0,0
0.187862,152,58,253,1,0,TE1A0B0C0D000X,0,0
0.200297,157,58,253,1,0,TE1A0B0C0D000X,0,0
0.212556,161,58,254,1,0,TE1A0B0C0D000X,0,0
0.2247,165,58,255,1,0,TE1A0B0C0D000X,0,0
0.237176,168,58,254,1,0,TE1A0B0C0D000X,0,0
0.249865,171,57,255,1,0,TE1A0B0C0D000X,0,0
0.26235,175,57,256,1,0,TE1A0B0C0D000X,0,0
0.27488,178,57,256,1,0,TE1A0B0C0D000X,0,0
0.287266,180,57,257,1,0,TE1A0B0C0D000X,0,0
0.299667,183,56,258,1,0,TE1A0B0C0D000X,0,0
0.312368,185,56,258,1,0,TE1A0B0C0D000X,0,0
0.324945,187,56,258,1,0,TE1A0B0C0D000X,0,0
0.337951,189,55,259,1,0,TE1A0B0C0D000X,0,0
0.35039,190,55,259,1,0,TE1A0B0C0D000X,0,0
0.363268,192,55,259,1,0,TE1A0B0C0D000X,0,0
0.376653,193,54,260,1,0,TE1A0B0C0D000X,0,0
0.389268,195,54,260,1,0,TE1A0B0C0D000X,0,0
0.401853,196,54,261,1,0,TE1A0B0C0D000X,0,0
0.414493,197,54,261,1,0,TE1A0B0C0D000X,0,0
0.427314,198,53,261,1,0,TE1A0B0C0D000X,0,0
0.439999,198,53,262,1,0,TE1A0B0C0D000X,0,0
0.45277,199,53,262,1,0,TE1A0B0C0D000X,0,0
0.465486,200,53,262,1,0,TE1A0B0C0D000X,0,0
0.478591,200,53,263,1,0,TE1A0B0C0D000X,0,0
0.491355,201,52,263,1,0,TE1A0B0C0D000X,0,0
0.504046,201,52,263,1,0,TE1A0B0C0D000X,0,0
0.516858,202,52,264,1,0,TE1A0B0C0D000X,0,0
0.529404,202,52,264,1,0,TE1A0B0C0D000X,0,0
0.541884,202,52,264,1,0,TE1A0B0C0D000X,0,0
0.554658,202,52,264,1,0,TE1A0B0C0D000X,0,0
0.56733,203,52,264,1,0,TE1A0B0C0D000X,0,0
0.580061,203,52,265,1,0,TE1A0B0C0D000X,0,0
0.592881,203,52,265,1,0,TE1A0B0C0D000X,0,0
0.605536,203,52,265,1,0,TE1A0B0C0D000X,0,0
0.618349,204,52,265,1,0,TE1A0B0C0D000X,0,0
0.631103,204,53,265,1,0,TE1A0B0C0D000X,0,0
0.644987,204,53,265,1,0,TE1A0B0C0D000X,0,0
0.657528,204,53,265,1,0,TE1A0B0C0D000X,0,0
0.670036,205,53,265,1,0,TE1A0B0C0D000X,0,0
0.682897,205,53,265,1,0,TE1A0B0C0D000X,0,0
0.695528,206,53,266,1,0,TE1A0B0C0D000X,0,0
0.708196,206,54,266,1,0,TE1A0B0C0D000X,0,0
0.720509,206,54,266,1,0,TE1A0B0C0D000X,0,0
0.733123,206,54,265,1,0,TE1A0B0C0D000X,0,0
0.745766,206,54,265,1,0,TE1A0B0C0D000X,0,0
0.758345,207,55,265,1,0,TE1A0B0C0D000X,0,0
0.770902,208,55,265,1,0,TE1A0B0C0D000X,0,0
0.783569,208,56,266,1,0,TE1A0B0C0D000X,0,0
0.796198,208,56,265,1,0,TE1A0B0C0D000X,0,0
0.808718,209,56,265,1,0,TE1A0B0C0D000X,0,0
0.82127,210,57,265,1,0,TE1A0B0C0D000X,0,0
0.833784,210,57,265,1,0,TE1A0B0C0D000X,0,0
0.846449,211,57,265,1,0,TE1A0B0C0D000X,0,0
0.859236,212,58,266,1,0,TE1A0B0C0D000X,0,0
0.872304,213,58,266,1,0,TE1A0B0C0D000X,0,0
0.885106,214,58,266,1,0,TE1A0B0C0D000X,0,0
0.898087,214,59,266,1,0,TE1A0B0C0D000X,0,0
0.910652,215,59,266,1,0,TE1A0B0C0D000X,0,0
0.923121,216,59,266,1,0,TE1A0B0C0D000X,0,0
0.935589,216,60,266,1,0,TE1A0B0C0D000X,0,0
0.948126,218,60,266,1,0,TE1A0B0C0D000X,0,0
0.960944,218,60,266,1,0,TE1A0B0C0D000X,0,0
0.973238,219,61,266,1,0,TE1A0B0C0D000X,0,0
0.985591,221,61,267,1,0,TE1A0B0C0D000X,0,0
0.999686,221,62,267,1,0,TE1A0B0C0D000X,0,0
1.01273,222,62,267,1,0,TE1A0B0C0D000X,0,0
0.0124948,223,62,266,1,0,TE1A0B0C0D000X,0,0
0.0245095,223,63,267,1,0,TE1A0B0C0D000X,0,0
0.036863,223,63,267,1,0,TE1A0B0C0D000X,0,0
0.0495821,224,64,266,1,0,TE1A0B0C0D000X,0,0
0.0620659,224,64,266,1,0,TE1A0B0C0D000X,0,0
0.0746089,224,65,265,1,0,TE1A0B0C0D000X,0,0
0.0871887,225,65,265,1,0,TE1A0B0C0D000X,0,0
0.100009,225,66,264,1,0,TE1A0B0C0D000X,0,0
0.112424,226,67,264,1,0,TE1A0B0C0D000X,0,0
0.124878,226,67,263,1,0,TE1A0B0C0D000X,0,0
0.13727,226,68,262,1,0,TE1A0B0C0D000X,0,0
0.14964,226,69,262,1,0,TE1A0B0C0D000X,0,0
0.162211,226,69,261,1,0,TE1A0B0C0D000X,0,0
0.1745,226,70,261,1,0,TE1A0B0C0D000X,0,0
0.187193,227,71,261,1,0,TE1A0B0C0D000X,0,0
0.199888,227,72,261,1,0,TE1A0B0C0D000X,0,0
0.212532,228,72,261,1,0,TE1A0B0C0D000X,0,0
0.22527,228,73,261,1,0,TE1A0B0C0D000X,0,0
0.23797,228,73,261,1,0,TE1A0B0C0D000X,0,0
0.250902,229,74,261,1,0,TE1A0B0C0D000X,0,0
0.263676,229,74,260,1,0,TE1A0B0C0D000X,0,0
0.27666,229,75,260,1,0,TE1A0B0C0D000X,0,0
0.289296,229,75,260,1,0,TE1A0B0C0D000X,0,0
0.302795,229,75,260,1,0,TE1A0B0C0D000X,0,0
0.315632,229,75,259,1,0,TE1A0B0C0D000X,0,0
0.328409,229,76,259,1,0,TE1A0B0C0D000X,0,0
0.340989,229,76,259,1,0,TE1A0B0C0D000X,0,0
0.353554,229,76,259,1,0,TE1A0B0C0D000X,0,0
0.365854,229,76,259,1,0,TE1A0B0C0D000X,0,0
0.378456,229,76,258,1,0,TE1A0B0C0D000X,0,0
0.391192,228,76,258,1,0,TE1A0B0C0D000X,0,0
0.405005,228,75,258,1,0,TE1A0B0C0D000X,0,0
0.417649,228,75,257,1,0,TE1A2B0C0D000X,0,0
0.432167,227,75,257,1,0,TE1A2B0C0D000X,0,0
0.444814,227,75,257,1,0,TE1A2B0C0D000X,0,0
0.457055,227,75,256,1,0,TE1A2B0C0D000X,0,0
0.469596,226,74,256,1,0,TE1A2B0C0D000X,0,0
0.482119,226,74,256,1,0,TE1A2B0C0D000X,0,0
0.4946,225,74,256,1,0,TE1A2B0C0D000X,0,0
0.507144,225,74,256,1,0,TE1A2B0C0D000X,0,0
0.519662,225,74,256,1,0,TE1A2B0C0D000X,0,0
0.533326,224,73,256,1,0,TE1A2B0C0D000X,0,0
0.545715,224,73,255,1,0,TE1A2B0C0D000X,0,0
0.557964,223,73,255,0,0,TE1A2B0C0D000X,0,0
0.569257,223,73,255,0,0,TE1A2B0C0D000X,0,0
0.580027,223,73,255,1,0,TE1A2B0C0D000X,0,0
0.591466,225,75,253,1,0,TE1A2B0C0D000X,0,0
0.60383,227,77,252,1,0,TE1A2B0C0D000X,0,0
0.61544,228,78,251,1,0,TE1A2B0C0D000X,0,0
0.62619,229,79,250,1,0,TE1A2B0C0D000X,0,0
0.63839,230,80,250,1,0,TE1A2B0C0D000X,0,0
0.655763,230,80,250,1,0,TE1A3B0C0D000X,0,0
0.67055,230,81,249,1,0,TE1A3B0C0D000X,0,0
0.682569,230,81,248,1,0,TE1A3B0C0D000X,0,0
0.694635,230,81,248,1,0,TE1A3B0C0D000X,0,0
0.706946,231,82,248,1,0,TE1A3B0C0D000X,0,0
0.719227,232,83,249,1,0,TE1A3B0C0D000X,0,0
0.731064,233,83,248,1,0,TE1A3B0C0D000X,0,0
0.743489,234,83,248,1,0,TE1A3B0C0D000X,0,0
0.756221,234,83,248,1,0,TE1A3B0C0D000X,0,0
0.768473,235,83,248,1,0,TE1A3B0C0D000X,0,0
0.780671,236,83,248,1,0,TE1A3B0C0D000X,0,0
0.793046,236,83,248,1,0,TE1A3B0C0D000X,0,0
0.805287,237,84,248,1,0,TE1A3B0C0D000X,0,0
0.817708,237,84,248,1,0,TE1A3B0C0D000X,0,0
0.830991,237,84,248,1,0,TE1A3B0C0D000X,0,0
0.843401,237,84,248,1,0,TE1A3B0C0D000X,0,0
0.855727,238,84,248,1,0,TE1A3B0C0D000X,0,0
0.86791,238,84,247,1,0,TE1A3B0C0D000X,0,0
0.880737,238,84,247,1,0,TE1A3B0C0D000X,0,0
0.895358,238,84,247,1,0,TE1A3B0C0D000X,0,0
0.907872,238,85,246,1,0,TE1A3B0C0D000X,0,0
0.923012,238,85,246,1,0,TE1A3B0C0D000X,0,0
0.935704,238,85,246,1,0,TE1A3B0C0D000X,0,0
0.948297,239,86,246,1,0,TE1A3B0C0D000X,0,0
0.960859,239,86,246,1,0,TE1A3B0C0D000X,0,0
0.973188,239,86,246,1,0,TE1A3B0C0D000X,0,0
0.986003,239,87,246,1,0,TE1A3B0C0D000X,0,0
0.99931,239,88,246,1,0,TE1A3B0C0D000X,0,0
1.01172,239,88,245,1,0,TE1A3B0C0D000X,0,0
0.012392,240,89,245,1,0,TE1A3B0C0D000X,0,0
0.0249623,239,89,245,1,0,TE1A3B0C0D000X,0,0
0.0370108,239,90,244,1,0,TE1A3B0C0D000X,0,0
0.0493948,239,90,244,1,0,TE1A3B0C0D000X,0,0
0.0617279,239,91,243,1,0,TE1A3B0C0D000X,0,0
0.0742824,240,91,243,1,0,TE1A3B0C0D000X,0,0
0.0867938,240,92,242,1,0,TE1A3B0C0D000X,0,0
0.0991508,240,92,242,1,0,TE1A3B0C0D000X,0,0
0.111525,241,93,242,1,0,TE1A3B0C0D000X,0,0
0.124035,241,93,242,1,0,TE1A3B0C0D000X,0,0
0.136695,242,94,243,1,0,TE1A3B0C0D000X,0,0
0.148908,243,95,243,1,0,TE1A3B0C0D000X,0,0
0.161276,244,95,243,1,0,TE1A3B0C0D000X,0,0
0.173893,244,96,243,1,0,TE1A3B0C0D000X,0,0
0.186068,244,96,243,1,0,TE1A3B0C0D000X,0,0
0.198414,245,96,242,1,0,TE1A3B0C0D000X,0,0
0.210781,245,96,242,1,0,TE1A3B0C0D000X,0,0
0.223239,245,97,242,1,0,TE1A3B0C0D000X,0,0
0.235685,245,97,241,1,0,TE1A3B0C0D000X,0,0
0.248027,246,98,241,1,0,TE1A3B0C0D000X,0,0
0.260524,246,98,241,1,0,TE1A3B0C0D000X,0,0
0.272876,247,99,241,1,0,TE1A3B0C0D000X,0,0
