timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.0262375,-109,-128,268,0,1,,0,0
0.0378455,-109,-128,268,0,0,,0,0
0.0493324,-109,-128,268,0,0,,0,0
0.061879,-109,-128,268,0,0,,0,0
0.0733654,-109,-128,268,0,0,,0,0
0.0847301,-109,-128,268,0,0,,0,0
0.0965938,-109,-128,268,0,0,,0,0
0.108021,-109,-128,268,0,0,,0,0
0.119474,-109,-128,268,0,0,,0,0
0.131446,-109,-128,268,1,0,,0,0
0.143513,-98,-132,264,1,0,,0,0
0.155333,-91,-135,263,1,0,,0,0
0.167115,-87,-137,262,1,0,,0,0
0.179011,-84,-139,262,1,0,,0,0
0.190605,-81,-140,261,1,0,,0,0
0.202278,-79,-140,261,1,0,,0,0
0.214192,-78,-142,263,1,0,,0,0
0.225805,-77,-143,262,1,0,,0,0
0.237535,-75,-143,262,1,0,,0,0
0.249295,-74,-143,261,1,0,,0,0
0.261235,-73,-143,261,1,0,,0,0
0.273121,-73,-143,261,1,0,,0,0
0.28511,-72,-143,261,1,0,,0,0
0.296907,-72,-143,260,1,0,,0,0
0.308493,-71,-142,260,1,0,,0,0
0.319973,-71,-142,261,1,0,,0,0
0.331902,-71,-141,261,1,0,,0,0
0.343568,-71,-140,261,1,0,,0,0
0.355288,-71,-139,261,1,0,,0,0
0.36733,-71,-138,261,1,0,,0,0
0.379075,-71,-137,261,1,0,,0,0
0.390602,-71,-136,262,1,0,,0,0
0.402328,-71,-135,262,1,0,,0,0
0.414256,-71,-133,262,1,0,,0,0
0.426061,-71,-132,262,1,0,,0,0
0.437861,-71,-131,261,1,0,,0,0
0.449722,-71,-129,261,1,0,,0,0
0.461574,-71,-128,262,1,0,,0,0
0.47338,-71,-127,262,1,0,,0,0
0.485009,-71,-126,262,1,0,,0,0
0.496723,-71,-126,262,1,0,,0,0
0.508531,-71,-125,262,1,0,,0,0
0.520026,-71,-125,261,1,0,,0,0
0.532121,-70,-124,261,1,0,,0,0
0.546526,-70,-124,262,1,0,,0,0
0.558332,-71,-123,262,1,0,,0,0
0.569787,-71,-122,262,1,0,,0,0
0.581451,-71,-121,263,1,0,,0,0
0.59341,-71,-120,264,1,0,,0,0
0.604819,-72,-119,264,1,0,,0,0
0.616238,-72,-117,264,1,0,,0,0
0.627862,-72,-116,265,1,0,,0,0
0.639258,-72,-114,265,1,0,,0,0
0.650775,-72,-112,265,1,0,,0,0
0.662278,-73,-110,265,1,0,,0,0
0.673629,-73,-108,266,1,0,,0,0
0.685207,-72,-106,267,1,0,,0,0
0.69712,-72,-104,267,1,0,,0,0
0.70856,-72,-102,269,0,0,,0,0
0.719694,-72,-102,269,0,0,,0,0
0.73118,-72,-102,269,0,0,,0,0
0.741796,-72,-102,269,0,0,,0,0
0.752526,-72,-102,269,0,0,,0,0
0.763498,-72,-102,269,1,0,,0,0
0.774465,-71,-95,270,0,0,,0,0
0.785656,-71,-95,270,1,0,,0,0
0.799118,-69,-88,271,1,0,,0,0
