timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.166575,32,-9,266,1,1,TE1A1B0C1D000X,0,0
0.179284,32,-9,266,0,0,TE1A1B0C1D000X,0,0
0.192382,32,-9,266,0,0,TE1A1B0C1D000X,0,0
0.205297,32,-9,266,0,0,TE1A1B0C1D000X,0,0
0.217976,32,-9,266,0,0,TE1A1B0C1D000X,0,0
0.23057,32,-9,266,0,0,TE1A1B0C1D000X,0,0
0.243201,32,-9,266,0,0,TE1A1B0C1D000X,0,0
0.255799,32,-9,266,0,0,TE1A1B0C1D000X,0,0
0.268337,32,-9,266,0,0,TE1A1B0C1D000X,0,0
0.280761,32,-9,266,0,0,TE1A1B0C1D000X,0,0
0.293081,32,-9,266,1,0,TE1A1B0C1D000X,0,0
0.305692,26,-10,265,1,0,TE1A1B0C1D000X,0,0
0.318367,20,-12,264,1,0,TE1A1B0C1D000X,0,0
0.330753,15,-13,263,1,0,TE1A1B0C1D000X,0,0
0.343419,10,-14,262,1,0,TE1A0B0C1D000X,0,0
0.356509,6,-15,261,1,0,TE1A0B0C1D000X,0,0
0.369891,2,-16,261,1,0,TE1A0B0C1D000X,0,0
0.382661,-1,-17,261,1,0,TE1A0B0C1D000X,0,0
0.395307,-4,-18,260,1,0,TE1A0B0C1D000X,0,0
0.407947,-7,-19,260,1,0,TE1A0B0C1D000X,0,0
0.420515,-9,-20,260,1,0,TE1A0B0C1D000X,0,0
0.433263,-12,-21,260,1,0,TE1A0B0C1D000X,0,0
0.445594,-14,-21,259,1,0,TE1A0B0C1D000X,0,0
0.45826,-15,-22,259,1,0,TE1A0B0C1D000X,0,0
0.470652,-17,-23,259,1,0,TE1A0B0C1D000X,0,0
0.482735,-18,-23,258,1,0,TE1A0B0C1D000X,0,0
0.495358,-19,-24,258,1,0,TE1A0B1C1D000X,0,0
0.508363,-20,-25,258,1,0,TE1A0B1C1D000X,0,0
0.521023,-21,-26,258,1,0,TE1A0B1C1D000X,0,0
0.533647,-22,-26,258,1,0,TE1A0B1C1D000X,0,0
0.548554,-22,-27,259,1,0,TE1A0B1C1D000X,0,0
0.561515,-22,-28,259,1,0,TE1A0B1C1D000X,0,0
0.577091,-22,-28,260,1,0,TE1A0B1C1D000X,0,0
0.592786,-22,-29,260,1,0,TE1A0B1C2D000X,0,0
0.604865,-22,-30,260,1,0,TE1A0B1C2D000X,0,0
0.61668,-22,-31,260,1,0,TE1A0B1C2D000X,0,0
0.628922,-21,-31,261,1,0,TE1A0B1C2D000X,0,0
0.641519,-20,-32,261,1,0,TE1A0B1C2D000X,0,0
0.653553,-19,-33,262,1,0,TE1A0B1C2D000X,0,0
0.665703,-18,-34,263,1,0,TE1A0B1C2D000X,0,0
0.677754,-17,-35,263,1,0,TE1A0B1C2D000X,0,0
0.690214,-16,-36,264,1,0,TE1A0B0C2D000X,0,0
0.702458,-14,-37,265,1,0,TE1A0B0C2D000X,0,0
0.71404,-12,-38,266,1,0,TE1A0B0C2D000X,0,0
0.726361,-11,-39,267,1,0,TE1A0B0C2D000X,0,0
0.738504,-9,-40,268,1,0,TE1A0B0C2D000X,0,0
0.75017,-7,-42,269,1,0,TE1A0B0C2D000X,0,0
0.762156,-5,-43,269,1,0,TE1A0B0C2D000X,0,0
0.774344,-2,-44,270,1,0,TE1A0B0C2D000X,0,0
0.786442,0,-45,271,1,0,TE1A0B0C2D000X,0,0
0.798558,1,-47,272,1,0,TE1A0B0C2D000X,0,0
0.810293,3,-48,273,1,0,TE1A0B0C3D000X,0,0
0.823444,6,-49,274,1,0,TE1A0B0C3D000X,0,0
0.835664,8,-50,274,1,0,TE1A0B0C3D000X,0,0
0.847539,10,-52,275,1,0,TE1A0B0C3D000X,0,0
0.859659,13,-53,276,1,0,TE1A0B0C3D000X,0,0
0.871736,15,-55,277,1,0,TE1A0B0C3D000X,0,0
0.883564,18,-56,278,1,0,TE1A0B0C3D000X,0,0
