timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.69033,0,-11,268,1,1,,0,0
0.702229,0,-11,268,0,0,,0,0
0.714258,0,-11,268,0,0,,0,0
0.728025,0,-11,268,0,0,,0,0
0.740053,0,-11,268,0,0,,0,0
0.751531,0,-11,268,0,0,,0,0
0.765278,0,-11,268,0,0,,0,0
0.777077,0,-11,268,0,0,,0,0
0.78854,0,-11,268,0,0,,0,0
0.800642,0,-11,268,0,0,,0,0
0.812344,0,-11,268,1,0,,0,0
0.824376,2,-3,270,1,0,,0,0
0.836399,4,3,271,1,0,,0,0
0.84805,5,8,272,1,0,,0,0
0.859906,7,13,273,1,0,,0,0
0.872943,8,17,274,1,0,,0,0
0.884769,9,20,274,1,0,,0,0
0.896851,10,23,275,1,0,,0,0
0.908918,11,26,276,1,0,,0,0
0.92064,12,29,276,1,0,,0,0
0.932564,13,31,276,1,0,,0,0
0.94579,13,32,277,1,0,,0,0
0.958033,14,34,277,1,0,,0,0
0.97002,14,35,278,1,0,,0,0
0.981981,14,37,278,1,0,,0,0
0.994402,14,38,278,1,0,,0,0
1.00608,14,39,279,1,0,,0,0
0.0117915,13,40,280,1,0,,0,0
0.0232978,13,40,280,1,0,,0,0
0.0353229,12,40,280,1,0,,0,0
0.0466366,11,41,280,1,0,,0,0
0.058043,10,41,281,1,0,,0,0
0.0696877,8,42,282,1,0,,0,0
0.081052,6,42,283,1,0,,0,0
0.0922487,4,42,284,1,0,,0,0
0.10373,2,43,285,1,0,,0,0
0.115534,0,43,285,1,0,,0,0
0.127393,-1,43,286,1,0,,0,0
0.138869,-3,43,286,1,0,,0,0
0.150381,-4,43,287,1,0,,0,0
0.162006,-6,43,287,1,0,,0,0
0.173538,-8,43,287,1,0,,0,0
0.185018,-9,42,287,1,0,,0,0
0.196455,-11,42,288,1,0,,0,0
0.207947,-13,41,288,1,0,,0,0
0.219363,-15,41,289,1,0,,0,0
0.230911,-17,40,289,1,0,,0,0
0.242663,-19,40,289,1,0,,0,0
0.254776,-21,39,290,1,0,,0,0
0.266627,-23,39,290,1,0,,0,0
0.27813,-25,38,290,1,0,,0,0
0.289544,-27,38,290,1,0,,0,0
0.301076,-29,38,291,1,0,,0,0
0.312568,-31,37,291,1,0,,0,0
0.323798,-33,37,291,1,0,,0,0
0.33551,-35,36,291,1,0,,0,0
0.347347,-37,36,292,1,0,,0,0
0.358534,-39,35,293,1,0,,0,0
0.370008,-41,35,293,1,0,,0,0
0.381576,-43,34,293,1,0,,0,0
0.393063,-45,33,293,1,0,,0,0
0.40501,-47,32,293,1,0,,0,0
0.416823,-48,31,293,1,0,,0,0
0.428414,-50,30,293,1,0,,0,0
0.440141,-51,29,293,1,0,,0,0
0.451918,-52,29,294,1,0,,0,0
0.463508,-52,28,294,1,0,,0,0
0.475338,-53,27,294,1,0,,0,0
0.487105,-53,26,294,1,0,,0,0
0.499149,-54,25,294,1,0,,0,0
0.510855,-54,25,294,1,0,,0,0
0.522423,-54,24,294,1,0,,0,0
0.534131,-55,23,294,1,0,,0,0
0.545833,-55,23,294,1,0,,0,0
0.557696,-55,22,294,1,0,,0,0
0.56995,-55,22,294,1,0,,0,0
0.581725,-55,21,294,1,0,,0,0
0.593449,-55,21,294,1,0,,0,0
0.605313,-55,21,294,1,0,,0,0
0.617193,-55,20,294,1,0,,0,0
0.62898,-54,20,294,1,0,,0,0
0.640889,-54,20,293,1,0,,0,0
0.652516,-53,20,293,1,0,,0,0
0.664309,-52,20,294,1,0,,0,0
0.676391,-51,20,293,1,0,,0,0
0.688293,-50,20,293,1,0,,0,0
0.699995,-48,20,293,1,0,,0,0
0.711637,-47,21,293,1,0,,0,0
0.723099,-45,21,292,1,0,,0,0
0.735157,-44,21,292,1,0,,0,0
0.747605,-42,22,292,1,0,,0,0
0.759197,-41,22,292,1,0,,0,0
0.770903,-39,22,292,1,0,,0,0
0.782532,-38,23,292,1,0,,0,0
0.794202,-36,23,292,1,0,,0,0
0.806076,-35,23,291,1,0,,0,0
0.81799,-34,24,291,1,0,,0,0
0.830371,-32,24,291,1,0,,0,0
0.842249,-31,24,291,1,0,,0,0
0.853991,-30,24,291,1,0,,0,0
0.865667,-28,24,291,1,0,,0,0
0.877417,-27,24,291,1,0,,0,0
0.889263,-26,24,291,1,0,,0,0
0.901053,-24,24,292,1,0,,0,0
0.912841,-23,23,292,1,0,,0,0
0.924659,-21,23,292,1,0,,0,0
0.936645,-20,22,293,1,0,,0,0
0.94854,-18,22,293,1,0,,0,0
0.960096,-17,21,293,1,0,,0,0
0.971945,-15,20,293,1,0,,0,0
0.983752,-14,20,293,1,0,,0,0
0.995572,-12,19,293,1,0,,0,0
1.00781,-11,18,293,1,0,,0,0
0.0122687,-10,18,293,1,0,,0,0
0.0242787,-9,17,292,1,0,,0,0
0.0361974,-7,16,292,1,0,,0,0
0.0482633,-6,15,291,1,0,,0,0
0.0603686,-5,15,291,1,0,,0,0
0.0728265,-4,14,291,1,0,,0,0
0.0850249,-3,14,290,1,0,,0,0
0.0971417,-2,13,290,1,0,,0,0
0.109003,-2,12,290,1,0,,0,0
0.120753,-1,12,289,1,0,,0,0
0.132547,0,11,289,1,0,,0,0
0.144426,0,11,289,1,0,,0,0
0.156213,0,10,289,1,0,,0,0
0.168144,1,9,289,1,0,,0,0
0.180214,2,9,289,1,0,,0,0
0.192742,2,8,288,1,0,,0,0
0.204912,3,7,289,1,0,,0,0
0.216935,3,6,289,1,0,,0,0
0.228957,4,6,289,1,0,,0,0
0.240997,4,5,289,1,0,,0,0
0.253032,4,4,289,1,0,,0,0
0.265397,5,3,289,1,0,,0,0
0.277536,5,3,288,1,0,,0,0
0.289448,5,2,289,1,0,,0,0
0.301513,5,2,289,1,0,,0,0
0.313373,6,1,290,1,0,,0,0
0.325953,6,1,290,1,0,,0,0
0.33791,6,1,290,1,0,,0,0
0.349747,6,1,290,1,0,,0,0
0.361835,6,0,290,1,0,,0,0
0.373841,6,0,291,1,0,,0,0
0.386145,6,0,291,1,0,,0,0
0.398113,6,0,291,1,0,,0,0
0.410073,6,0,290,1,0,,0,0
0.422527,7,0,290,1,0,,0,0
0.434415,7,0,290,1,0,,0,0
0.446422,7,0,291,1,0,,0,0
0.458235,7,0,290,1,0,,0,0
0.470002,7,0,290,1,0,,0,0
0.481793,7,0,290,1,0,,0,0
0.494054,7,0,290,1,0,,0,0
0.506016,6,0,290,1,0,,0,0
0.518016,6,0,290,1,0,,0,0
0.530009,6,0,290,1,0,,0,0
0.541868,6,0,290,1,0,,0,0
0.553967,6,0,290,1,0,,0,0
0.56582,6,0,289,1,0,,0,0
0.57787,6,0,289,1,0,,0,0
0.589919,6,0,289,1,0,,0,0
0.601867,5,0,288,1,0,,0,0
0.61366,5,0,288,1,0,,0,0
0.626017,5,0,288,1,0,,0,0
0.638299,5,0,288,1,0,,0,0
0.650231,5,0,288,1,0,,0,0
0.662463,5,0,288,1,0,,0,0
0.674906,5,0,288,1,0,,0,0
0.686873,4,0,288,1,0,,0,0
0.698905,4,0,288,1,0,,0,0
0.711107,4,0,288,1,0,,0,0
0.723158,4,0,288,1,0,,0,0
0.735291,3,0,288,1,0,,0,0
0.747549,3,0,288,1,0,,0,0
0.759973,3,0,288,1,0,,0,0
0.772845,3,0,288,1,0,,0,0
0.785354,2,0,288,1,0,,0,0
0.801446,2,0,288,1,0,,0,0
0.813684,2,0,288,1,0,,0,0
0.82583,2,0,288,1,0,,0,0
0.838038,2,0,288,1,0,,0,0
0.850055,1,0,288,1,0,,0,0
0.862198,1,0,288,1,0,,0,0
0.875761,1,0,288,1,0,,0,0
0.891364,1,0,288,1,0,,0,0
