timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.901537,-10,1,323,1,1,TE1A0B0C0D000X,0,0
0.914279,-10,1,323,0,0,TE1A0B1C0D000X,0,0
0.927286,-10,1,323,0,0,TE1A0B1C0D000X,0,0
0.940263,-10,1,323,0,0,TE1A0B1C0D000X,0,0
0.952965,-10,1,323,0,0,TE1A0B1C0D000X,0,0
0.965976,-10,1,323,0,0,TE1A0B1C0D000X,0,0
0.978858,-10,1,323,0,0,TE1A0B1C0D000X,0,0
0.991671,-10,1,323,0,0,TE1A0B1C0D000X,0,0
1.00438,-10,1,323,0,0,TE1A0B1C0D000X,0,0
0.0125317,-10,1,323,0,0,TE1A0B1C0D000X,0,0
0.0278432,-10,1,323,1,0,TE1A0B1C0D000X,0,0
0.0406805,-14,-7,325,1,0,TE1A0B1C0D000X,0,0
0.05317,-18,-14,328,1,0,TE1A0B1C0D000X,0,0
0.0654118,-21,-21,330,1,0,TE1A0B1C0D000X,0,0
0.0779992,-24,-27,331,1,0,TE1A0B1C1D000X,0,0
0.0910046,-27,-33,332,1,0,TE1A0B1C2D000X,0,0
0.103392,-30,-38,333,1,0,TE1A0B1C2D000X,0,0
0.115847,-32,-43,334,1,0,TE1A0B1C2D000X,0,0
0.128558,-34,-47,335,1,0,TE1A0B1C2D000X,0,0
0.141033,-36,-51,336,1,0,TE1A0B1C3D000X,0,0
0.153631,-38,-54,337,1,0,TE1A0B1C3D000X,0,0
0.166693,-39,-57,338,1,0,TE1A0B1C3D000X,0,0
0.179457,-41,-60,339,1,0,TE1A0B1C3D000X,0,0
0.192489,-42,-63,340,1,0,TE1A0B1C3D000X,0,0
0.20487,-44,-65,340,1,0,TE1A0B1C3D000X,0,0
0.217274,-45,-67,340,1,0,TE1A0B1C3D000X,0,0
0.229765,-46,-69,340,1,0,TE1A0B1C3D000X,0,0
0.242438,-47,-71,341,1,0,TE1A0B1C4D000X,0,0
0.255135,-48,-72,342,1,0,TE1A0B1C4D000X,0,0
0.267699,-49,-73,342,1,0,TE1A0B1C4D000X,0,0
0.280181,-49,-74,342,1,0,TE1A0B1C4D000X,0,0
0.292755,-50,-75,343,1,0,TE1A0B1C4D000X,0,0
0.305382,-51,-76,343,1,0,TE1A0B1C4D000X,0,0
0.31775,-51,-77,343,1,0,TE1A0B1C4D000X,0,0
0.330031,-52,-77,343,1,0,TE1A0B1C4D000X,0,0
0.343354,-52,-78,342,1,0,TE1A0B1C4D000X,0,0
0.35655,-53,-78,342,1,0,TE1A0B2C4D000X,0,0
0.370098,-54,-79,343,1,0,TE1A0B2C4D000X,0,0
0.382456,-55,-79,343,1,0,TE1A0B2C4D000X,0,0
0.395033,-56,-80,344,1,0,TE1A0B2C4D000X,0,0
0.407248,-56,-80,344,1,0,TE1A0B2C4D000X,0,0
0.419563,-57,-80,344,1,0,TE1A0B2C4D000X,0,0
0.433551,-58,-79,344,0,0,TE1A0B2C4D000X,0,0
0.446382,-58,-79,344,1,0,TE1A0B2C4D000X,0,0
0.459049,-59,-79,344,1,0,TE1A0B2C4D000X,0,0
0.471052,-60,-78,343,1,0,TE1A0B2C4D000X,0,0
0.483268,-61,-77,343,1,0,TE1A0B2C4D000X,0,0
0.495644,-62,-76,342,1,0,TE1A0B2C4D000X,0,0
0.508136,-63,-74,342,1,0,TE1A0B2C4D000X,0,0
0.520357,-64,-73,342,1,0,TE1A0B2C4D000X,0,0
0.532145,-65,-71,342,1,0,TE1A0B2C4D000X,0,0
0.544002,-66,-69,343,1,0,TE1A0B2C4D000X,0,0
0.557676,-67,-67,342,0,0,TE1A0B2C4D000X,0,0
0.570066,-67,-67,342,1,0,TE1A0B2C4D000X,0,0
0.581663,-69,-65,342,1,0,TE1A0B2C4D000X,0,0
0.593138,-70,-62,342,1,0,TE1A0B2C3D000X,0,0
0.604673,-71,-59,342,1,0,TE1A0B2C3D000X,0,0
