timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.613804,0,0,0,0,0,0,0,0
0.639328,0,0,0,0,0,,0,0
0.651361,0,0,0,0,0,,0,0
0.66446,0,0,0,0,0,,0,0
0.687626,0,0,0,0,0,,0,0
0.698667,0,0,0,0,0,,0,0
0.710084,0,0,0,0,0,,0,0
0.721551,0,0,0,0,0,,0,0
0.732322,0,0,0,0,0,,0,0
0.743572,0,0,0,0,0,,0,0
0.754736,0,0,0,0,0,,0,0
0.766263,0,0,0,0,0,,0,0
0.776907,0,0,0,0,0,,0,0
0.788042,0,0,0,0,0,,0,0
0.801708,0,0,0,0,0,,0,0
0.81295,0,0,0,0,0,,0,0
0.823639,0,0,0,0,0,,0,0
0.83428,0,0,0,0,0,,0,0
0.845556,0,0,0,0,0,,0,0
0.858798,0,0,0,0,0,,0,0
0.870191,0,0,0,0,0,,0,0
0.880994,0,0,0,0,0,,0,0
0.891428,0,0,0,0,0,,0,0
0.902239,0,0,0,0,0,,0,0
0.912455,0,0,0,0,0,,0,0
0.923255,0,0,0,0,0,,0,0
0.93395,0,0,0,0,0,,0,0
0.944571,0,0,0,0,0,,0,0
0.955149,0,0,0,0,0,,0,0
0.966677,0,0,0,0,0,,0,0
0.977312,0,0,0,0,0,,0,0
0.987685,0,0,0,0,0,,0,0
0.99824,0,0,0,0,0,,0,0
1.00863,0,0,0,0,0,,0,0
0.010927,0,0,0,0,0,,0,0
0.0217914,0,0,0,0,0,,0,0
0.0325071,0,0,0,0,0,,0,0
0.0432365,0,0,0,0,0,,0,0
0.0539649,0,0,0,0,0,,0,0
0.064929,0,0,0,0,0,,0,0
0.0757323,0,0,0,0,0,,0,0
0.0867421,0,0,0,0,0,,0,0
0.0972476,0,0,0,0,0,,0,0
0.10788,0,0,0,0,0,,0,0
0.118613,0,0,0,0,0,,0,0
0.129208,0,0,0,0,0,,0,0
0.142423,0,0,0,0,0,,0,0
0.153331,0,0,0,0,0,,0,0
0.163826,0,0,0,0,0,,0,0
0.174472,0,0,0,0,0,,0,0
0.186553,0,0,0,0,0,,0,0
0.197083,0,0,0,0,0,,0,0
0.207846,0,0,0,0,0,,0,0
0.218718,0,0,0,0,0,,0,0
0.229233,0,0,0,0,0,,0,0
0.241652,0,0,0,0,0,,0,0
0.253184,0,0,0,0,0,,0,0
0.263894,0,0,0,0,0,,0,0
0.274801,0,0,0,0,0,,0,0
0.285842,0,0,0,0,0,,0,0
0.296282,0,0,0,0,0,,0,0
0.306768,0,0,0,0,0,,0,0
0.317301,0,0,0,0,0,,0,0
0.328081,0,0,0,0,0,,0,0
0.338626,0,0,0,0,0,,0,0
0.349312,0,0,0,0,0,,0,0
0.36193,0,0,0,0,0,,0,0
0.373476,0,0,0,0,0,,0,0
0.384976,0,0,0,0,0,,0,0
0.395579,0,0,0,0,0,,0,0
0.406325,0,0,0,0,0,,0,0
0.417377,0,0,0,0,0,,0,0
