timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.184025,-37,5,346,1,1,TE1A0B2C1D000X,0,0
0.198356,-37,5,346,0,0,TE1A0B2C1D000X,0,0
0.215728,-37,5,346,0,0,TE1A0B2C1D000X,0,0
0.229329,-37,5,346,0,0,TE1A0B2C1D000X,0,0
0.243999,-37,5,346,0,0,TE1A0B2C1D000X,0,0
0.257516,-37,5,346,0,0,TE1A0B2C1D000X,0,0
0.270296,-37,5,346,0,0,TE1A0B2C1D000X,0,0
0.285534,-37,5,346,0,0,TE1A0B2C1D000X,0,0
0.300925,-37,5,346,0,0,TE1A0B2C1D000X,0,0
0.315609,-37,5,346,1,0,TE1A0B2C1D000X,0,0
0.328571,-54,-3,346,1,0,TE1A0B2C1D000X,0,0
0.342799,-70,-11,346,1,0,TE1A0B2C1D000X,0,0
0.355643,-85,-18,346,1,0,TE1A0B3C2D000X,0,0
0.368371,-98,-25,346,1,0,TE1A0B4C2D000X,0,0
0.381251,-109,-31,346,1,0,TE1A0B4C3D000X,0,0
0.394265,-120,-36,346,1,0,TE1A0B4C3D000X,0,0
0.407085,-131,-41,347,1,0,TE1A0B5C3D000X,0,0
0.419954,-140,-46,347,1,0,TE1A0B5C4D000X,0,0
0.433378,-147,-50,346,1,0,TE1A0B5C4D000X,0,0
0.446145,-155,-53,347,1,0,TE1A0B6C4D000X,0,0
0.45856,-162,-57,347,1,0,TE1A0B6C4D000X,0,0
0.471055,-168,-59,347,1,0,TE1A0B6C5D000X,0,0
0.483847,-174,-62,346,1,0,TE1A0B6C5D000X,0,0
0.496774,-179,-64,346,1,0,TE1A0B6C5D000X,0,0
0.509693,-184,-67,345,1,0,TE1A0B6C5D000X,0,0
0.522374,-188,-68,344,1,0,TE1A0B7C5D000X,0,0
0.535058,-192,-70,344,1,0,TE1A0B7C5D000X,0,0
0.548112,-196,-72,343,1,0,TE1A0B7C5D000X,0,0
0.561137,-199,-73,343,1,0,TE1A0B7C5D000X,0,0
0.57407,-202,-74,343,1,0,TE1A0B7C6D000X,0,0
0.586943,-205,-75,343,1,0,TE1A0B7C6D000X,0,0
0.599793,-207,-76,343,1,0,TE1A0B7C6D000X,0,0
0.612649,-209,-77,343,1,0,TE1A0B7C6D000X,0,0
0.625657,-210,-77,342,1,0,TE1A0B7C6D000X,0,0
0.63854,-211,-78,342,1,0,TE1A0B8C6D000X,0,0
0.651418,-212,-78,342,1,0,TE1A0B8C6D000X,0,0
0.664055,-214,-78,343,1,0,TE1A0B8C6D000X,0,0
0.676459,-215,-78,344,1,0,TE1A0B8C6D000X,0,0
0.68912,-215,-78,345,1,0,TE1A0B8C6D000X,0,0
0.701462,-215,-78,347,1,0,TE1A0B8C6D000X,0,0
0.714342,-215,-77,347,1,0,TE1A0B8C6D000X,0,0
0.7271,-215,-76,348,1,0,TE1A0B8C6D000X,0,0
0.739056,-214,-75,348,1,0,TE1A0B8C6D000X,0,0
0.751504,-214,-75,350,1,0,TE1A0B8C6D000X,0,0
0.763959,-212,-74,350,1,0,TE1A0B8C6D000X,0,0
0.776447,-211,-72,351,1,0,TE1A0B8C6D000X,0,0
0.788638,-210,-71,352,1,0,TE1A0B7C6D000X,0,0
0.800951,-209,-70,354,1,0,TE1A0B7C6D000X,0,0
0.813863,-207,-68,355,1,0,TE1A0B7C6D000X,0,0
0.826136,-204,-67,355,1,0,TE1A0B7C6D000X,0,0
0.838249,-202,-65,355,0,0,TE1A0B7C5D000X,0,0
0.850272,-202,-65,355,0,0,TE1A0B7C5D000X,0,0
0.862765,-202,-65,355,0,0,TE1A0B7C5D000X,0,0
0.875217,-202,-65,355,1,0,TE1A0B7C5D000X,0,0
0.887542,-201,-64,355,0,0,TE1A0B7C5D000X,0,0
0.899299,-201,-64,355,1,0,TE1A0B7C5D000X,0,0
0.911507,-198,-61,357,1,0,TE1A0B7C5D000X,0,0
0.923567,-192,-58,357,1,0,TE1A0B7C5D000X,0,0
0.937514,-188,-54,356,0,0,TE1A0B7C5D000X,0,0
0.949725,-188,-54,356,1,0,TE1A0B7C5D000X,0,0
0.961902,-183,-51,356,0,0,TE1A0B7C5D000X,0,0
0.973538,-183,-51,356,1,0,TE1A0B7C5D000X,0,0
0.985592,-178,-47,356,0,0,TE1A0B7C5D000X,0,0
0.997296,-178,-47,356,1,0,TE1A0B7C4D000X,0,0
1.00995,-173,-43,356,1,0,TE1A0B7C4D000X,0,0
0.011549,-167,-39,355,0,0,TE1A0B7C4D000X,0,0
0.0231829,-167,-39,355,0,0,TE1A0B6C4D000X,0,0
0.0350483,-167,-39,355,0,0,TE1A0B6C4D000X,0,0
0.0463802,-167,-39,355,1,0,TE1A0B6C4D000X,0,0
0.0581716,-160,-34,354,1,0,TE1A0B6C4D000X,0,0
0.0715614,-154,-29,354,1,0,TE1A0B6C4D000X,0,0
0.0831205,-148,-25,354,1,0,TE1A0B6C4D000X,0,0
0.0947509,-143,-20,355,1,0,TE1A0B6C3D000X,0,0
0.10681,-138,-16,354,1,0,TE1A0B6C3D000X,0,0
0.119082,-133,-12,354,1,0,TE1A0B6C3D000X,0,0
0.131647,-128,-9,354,1,0,TE1A0B6C3D000X,0,0
0.143209,-124,-5,354,1,0,TE1A0B6C3D000X,0,0
0.155043,-120,-2,354,1,0,TE1A0B5C2D000X,0,0
0.167169,-116,0,353,1,0,TE1A0B5C2D000X,0,0
0.178985,-112,3,353,1,0,TE1A0B5C2D000X,0,0
0.190502,-108,6,352,1,0,TE1A0B5C2D000X,0,0
0.202905,-104,9,351,1,0,TE1A0B5C2D000X,0,0
