timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Heading3,Heading4,Heading5
0.00207198,-50,13,292,0,0,0,0,0
0.0140468,-50,13,292,0,0,0,0,0
0.0261571,-50,13,292,0,0,0,0,0
0.0377713,-50,13,292,0,0,0,0,0
0.0501073,-50,13,292,0,0,0,0,0
0.0619386,-50,13,292,0,0,0,0,0
0.0745076,-50,13,292,0,0,0,0,0
0.0861218,-50,13,292,0,0,0,0,0
0.0978635,-50,13,292,1,0,0,0,0
0.109671,-76,-4,289,1,0,0,0,0
0.12171,-102,-20,285,1,0,0,0,0
0.133566,-126,-34,282,1,0,0,0,0
0.145732,-146,-47,280,1,0,0,0,0
0.157191,-163,-58,276,1,0,0,0,0
0.168563,-176,-67,275,1,0,0,0,0
0.179882,-188,-75,275,1,0,0,0,0
0.191272,-196,-80,275,1,0,0,0,0
0.202938,-202,-83,273,1,0,0,0,0
0.214965,-206,-86,274,1,0,0,0,0
0.226927,-209,-88,273,1,0,0,0,0
0.238484,-210,-89,272,1,0,0,0,0
0.250553,-210,-89,272,1,0,0,0,0
0.26213,-209,-89,272,1,0,0,0,0
0.274153,-209,-89,273,1,0,0,0,0
0.285771,-207,-89,273,1,0,0,0,0
0.296973,-205,-89,273,1,0,0,0,0
0.308565,-204,-88,273,1,0,0,0,0
0.320304,-202,-88,274,1,0,0,0,0
0.332102,-199,-87,273,1,0,0,0,0
0.343609,-197,-86,273,1,0,0,0,0
0.355054,-195,-85,273,1,0,0,0,0
0.366364,-193,-85,273,1,0,0,0,0
0.378633,-192,-84,274,1,0,0,0,0
0.39249,-191,-84,274,1,0,0,0,0
0.404864,-189,-83,274,1,0,0,0,0
0.416322,-187,-82,273,1,0,0,0,0
0.428113,-187,-82,274,1,0,0,0,0
0.440033,-186,-82,274,1,0,0,0,0
0.451983,-185,-81,275,1,0,0,0,0
0.464343,-185,-81,275,1,0,0,0,0
0.476297,-185,-80,275,1,0,0,0,0
0.487929,-184,-80,275,1,0,0,0,0
0.499864,-185,-80,276,1,0,0,0,0
0.511535,-185,-80,276,1,0,0,0,0
0.522915,-184,-79,276,1,0,0,0,0
0.534613,-184,-79,275,1,0,0,0,0
0.546348,-183,-79,275,1,0,0,0,0
0.558012,-184,-79,276,1,0,0,0,0
0.56937,-184,-79,276,1,0,0,0,0
0.58086,-183,-79,276,1,0,0,0,0
0.59265,-183,-78,275,1,0,0,0,0
0.603921,-182,-78,275,1,0,0,0,0
0.615211,-181,-77,274,1,0,0,0,0
0.626638,-180,-77,274,1,0,0,0,0
0.637874,-180,-77,275,1,0,0,0,0
0.649462,-179,-77,276,1,0,0,0,0
0.661147,-178,-76,276,1,0,0,0,0
0.672593,-177,-76,276,1,0,0,0,0
0.683928,-175,-76,277,1,0,0,0,0
0.695628,-174,-76,278,1,0,0,0,0
0.707004,-172,-76,278,1,0,0,0,0
0.72068,-171,-76,279,1,0,0,0,0
0.732438,-169,-76,282,1,0,0,0,0
0.744399,-167,-76,282,1,0,0,0,0
0.755665,-164,-76,282,1,0,0,0,0
0.767069,-161,-76,282,1,0,0,0,0
0.778871,-159,-76,283,1,0,0,0,0
0.790208,-156,-76,284,1,0,0,0,0
0.801789,-153,-77,285,1,0,0,0,0
0.813484,-150,-77,287,1,0,0,0,0
0.82489,-147,-77,288,1,0,0,0,0
0.836215,-144,-76,289,1,0,0,0,0
0.847596,-141,-76,289,1,0,0,0,0
0.859921,-137,-76,289,1,0,0,0,0
0.871304,-134,-75,289,1,0,0,0,0
0.882469,-131,-75,291,1,0,0,0,0
0.894407,-128,-75,292,1,0,0,0,0
0.90589,-124,-74,292,1,0,0,0,0
0.917357,-121,-74,292,1,0,0,0,0
0.929177,-118,-73,293,1,0,0,0,0
0.941099,-116,-73,293,1,0,0,0,0
0.952272,-112,-73,293,1,0,0,0,0
0.964176,-110,-72,294,1,0,0,0,0
0.976044,-107,-72,293,1,0,0,0,0
0.988124,-105,-71,293,1,0,0,0,0
1.0014,-103,-71,293,1,0,0,0,0
1.01469,-101,-71,293,1,0,0,0,0
1.0312,-100,-71,293,1,0,0,0,0
1.04758,-100,-72,293,1,0,0,0,0
1.06113,-99,-72,294,1,0,0,0,0
1.07473,-99,-72,293,1,0,0,0,0
1.08619,-100,-73,293,1,0,0,0,0
1.09854,-101,-74,295,1,0,0,0,0
1.11018,-102,-74,295,1,0,0,0,0
1.12346,-102,-74,294,1,0,0,0,0
1.13927,-104,-75,294,1,0,0,0,0
1.15104,-104,-75,293,1,0,0,0,0
1.16316,-105,-76,293,1,0,0,0,0
1.17483,-106,-76,294,1,0,0,0,0
1.18877,-107,-76,294,1,0,0,0,0
1.20215,-108,-76,294,1,0,0,0,0
1.21419,-109,-76,294,1,0,0,0,0
1.22625,-109,-76,294,1,0,0,0,0
1.23812,-109,-76,293,1,0,0,0,0
1.24995,-109,-76,292,1,0,0,0,0
1.26199,-48,-69,286,1,0,0,0,0
1.27372,5,-64,283,1,0,0,0,0
1.2853,49,-59,279,1,0,0,0,0
1.29745,86,-55,276,1,0,0,0,0
1.3094,116,-52,274,1,0,0,0,0
1.32428,140,-50,273,1,0,0,0,0
1.33627,158,-47,271,1,0,0,0,0
1.35,171,-46,271,0,0,0,0,0
1.36103,171,-46,271,0,0,0,0,0
1.37181,171,-46,271,0,0,0,0,0
1.38251,171,-46,271,0,0,0,0,0
