timestamp,errXmm,errYmm,errZmm,MarkerPresent,Touched,Encoder,Heading4,Heading5
0.609312,10,20,317,1,1,TE1A1B0C0D000X,0,0
0.621866,10,20,317,0,0,TE1A1B0C0D000X,0,0
0.633964,10,20,317,0,0,TE1A1B0C0D000X,0,0
0.646077,10,20,317,0,0,TE1A1B0C0D000X,0,0
0.658636,10,20,317,0,0,TE1A1B0C0D000X,0,0
0.670709,10,20,317,0,0,TE1A1B0C0D000X,0,0
0.682806,10,20,317,0,0,TE1A1B0C0D000X,0,0
0.695203,10,20,317,0,0,TE1A1B0C0D000X,0,0
0.707612,10,20,317,0,0,TE1A1B0C0D000X,0,0
0.71968,10,20,317,0,0,TE1A1B0C0D000X,0,0
0.731996,10,20,317,1,0,TE1A1B0C0D000X,0,0
0.744054,-2,24,320,1,0,TE1A1B0C0D000X,0,0
0.756305,-13,27,322,1,0,TE1A1B1C0D000X,0,0
0.768245,-23,30,323,1,0,TE1A1B1C0D000X,0,0
0.779905,-32,33,324,1,0,TE1A0B2C0D000X,0,0
0.792205,-40,35,326,1,0,TE1A0B2C0D000X,0,0
0.804099,-47,37,328,1,0,TE1A0B3C0D000X,0,0
0.815825,-54,39,328,1,0,TE1A0B4C0D000X,0,0
0.827921,-60,41,329,1,0,TE1A0B4C0D000X,0,0
0.839661,-65,43,330,1,0,TE1A0B4C0D000X,0,0
0.851059,-70,44,331,1,0,TE1A0B5C0D000X,0,0
0.863074,-75,46,331,1,0,TE1A0B5C0D000X,0,0
0.874951,-79,47,332,1,0,TE1A0B5C0D000X,0,0
0.886914,-84,49,333,1,0,TE1A0B5C0D000X,0,0
0.898573,-88,50,333,1,0,TE1A0B6C0D000X,0,0
0.909884,-92,51,333,1,0,TE1A0B6C0D000X,0,0
0.921509,-95,51,333,1,0,TE1A0B6C0D000X,0,0
0.933464,-99,52,333,1,0,TE1A0B6C0D000X,0,0
0.945433,-102,53,333,1,0,TE1A0B6C0D000X,0,0
0.957848,-105,53,333,1,0,TE1A0B6C0D000X,0,0
0.96986,-108,54,333,1,0,TE1A0B7C0D000X,0,0
0.981812,-110,55,333,1,0,TE1A0B7C0D000X,0,0
0.993774,-113,55,333,1,0,TE1A0B7C0D000X,0,0
1.00558,-115,55,333,1,0,TE1A0B7C1D000X,0,0
0.0116874,-117,56,333,1,0,TE1A0B7C1D000X,0,0
0.0239282,-118,56,334,1,0,TE1A0B7C1D000X,0,0
0.036013,-120,56,334,1,0,TE1A0B7C1D000X,0,0
0.0479941,-122,57,334,1,0,TE1A0B7C1D000X,0,0
0.0601203,-124,57,335,1,0,TE1A0B7C1D000X,0,0
0.0738733,-126,57,335,1,0,TE1A0B7C1D000X,0,0
0.0871639,-127,57,335,1,0,TE1A0B7C1D000X,0,0
0.0990156,-129,57,335,1,0,TE1A0B7C1D000X,0,0
0.11074,-131,57,336,1,0,TE1A0B8C1D000X,0,0
0.122917,-132,57,336,1,0,TE1A0B8C1D000X,0,0
0.135177,-133,57,336,1,0,TE1A0B8C1D000X,0,0
0.147586,-134,56,336,1,0,TE1A0B8C1D000X,0,0
0.159368,-135,55,337,1,0,TE1A0B8C1D000X,0,0
0.171137,-136,55,337,1,0,TE1A0B8C1D000X,0,0
0.18265,-136,54,337,1,0,TE1A0B8C1D000X,0,0
0.194665,-136,53,338,1,0,TE1A0B8C1D000X,0,0
0.206745,-136,52,339,1,0,TE1A0B8C1D000X,0,0
0.219035,-136,51,340,1,0,TE1A0B8C1D000X,0,0
0.230994,-136,50,340,1,0,TE1A0B7C1D000X,0,0
0.242886,-136,48,342,1,0,TE1A0B7C1D000X,0,0
0.254983,-136,47,343,1,0,TE1A0B7C1D000X,0,0
0.267057,-135,46,345,1,0,TE1A0B7C1D000X,0,0
0.278415,-134,44,346,1,0,TE1A0B7C1D000X,0,0
0.290035,-133,43,348,1,0,TE1A0B7C1D000X,0,0
0.302065,-133,41,352,1,0,TE1A0B7C1D000X,0,0
0.313539,-131,39,353,1,0,TE1A0B7C1D000X,0,0
0.325461,-129,38,354,1,0,TE1A0B7C1D000X,0,0
0.337384,-128,36,356,1,0,TE1A0B7C1D000X,0,0
0.34919,-126,34,357,0,0,TE1A0B6C1D000X,0,0
0.360568,-126,34,357,1,0,TE1A0B6C1D000X,0,0
0.372345,-124,32,359,1,0,TE1A0B6C1D000X,0,0
0.384383,-121,30,359,1,0,TE1A0B6C1D000X,0,0
0.396516,-118,29,359,1,0,TE1A0B6C1D000X,0,0
0.408099,-114,27,360,1,0,TE1A0B6C1D000X,0,0
0.42008,-111,25,361,1,0,TE1A0B6C1D000X,0,0
0.431882,-108,23,362,1,0,TE1A0B5C1D000X,0,0
0.443506,-104,22,362,1,0,TE1A0B5C1D000X,0,0
0.455356,-101,20,362,1,0,TE1A0B5C1D000X,0,0
0.469892,-97,19,362,1,0,TE1A0B5C1D000X,0,0
0.481767,-94,17,362,1,0,TE1A0B4C1D000X,0,0
0.493944,-90,15,362,1,0,TE1A0B4C1D000X,0,0
0.506121,-87,14,363,1,0,TE1A0B4C1D000X,0,0
0.518251,-83,12,363,0,0,TE1A0B4C1D000X,0,0
0.531341,-83,12,363,1,0,TE1A0B4C1D000X,0,0
0.543223,-79,11,363,1,0,TE1A0B4C1D000X,0,0
0.555219,-75,9,362,1,0,TE1A0B4C1D000X,0,0
0.567384,-71,7,361,1,0,TE1A0B3C1D000X,0,0
0.579511,-67,6,361,1,0,TE1A0B3C1D000X,0,0
0.591798,-63,4,361,1,0,TE1A0B3C1D000X,0,0
0.604119,-59,3,360,1,0,TE1A0B3C1D000X,0,0
0.616383,-56,1,360,1,0,TE1A0B3C1D000X,0,0
0.628326,-52,0,360,0,0,TE1A0B2C1D000X,0,0
0.64049,-52,0,360,1,0,TE1A0B2C1D000X,0,0
0.652548,-48,-1,360,1,0,TE1A0B2C1D000X,0,0
0.665164,-44,-2,360,1,0,TE1A0B2C1D000X,0,0
0.677838,-40,-4,361,1,0,TE1A0B2C1D000X,0,0
0.690174,-35,-5,361,1,0,TE1A0B2C1D000X,0,0
0.702649,-31,-7,361,1,0,TE1A0B2C1D000X,0,0
0.715218,-27,-8,361,1,0,TE1A0B1C1D000X,0,0
0.727673,-23,-9,362,1,0,TE1A0B1C1D000X,0,0
0.740267,-19,-11,361,1,0,TE1A0B1C1D000X,0,0
0.753095,-16,-12,360,1,0,TE1A0B1C1D000X,0,0
0.765519,-12,-13,359,1,0,TE1A0B0C1D000X,0,0
0.778051,-8,-14,359,1,0,TE1A0B0C1D000X,0,0
0.790953,-5,-15,359,1,0,TE1A0B0C1D000X,0,0
0.804102,-1,-15,358,1,0,TE1A0B0C1D000X,0,0
0.817273,1,-16,357,1,0,TE1A0B0C1D000X,0,0
0.830114,5,-17,357,1,0,TE1A0B0C1D000X,0,0
0.843239,8,-18,357,1,0,TE1A0B0C1D000X,0,0
0.857067,10,-18,356,1,0,TE1A0B0C1D000X,0,0
0.870516,13,-19,356,1,0,TE1A0B0C1D000X,0,0
0.883656,16,-19,355,1,0,TE1A0B0C1D000X,0,0
0.896986,18,-20,354,1,0,TE1A0B0C1D000X,0,0
0.910181,20,-20,354,1,0,TE1A1B0C1D000X,0,0
0.923422,22,-21,353,1,0,TE1A1B0C1D000X,0,0
0.936505,24,-21,352,1,0,TE1A1B0C1D000X,0,0
0.949924,25,-21,352,1,0,TE1A1B0C1D000X,0,0
0.963238,27,-22,351,1,0,TE1A1B0C1D000X,0,0
0.976364,28,-22,352,1,0,TE1A1B0C1D000X,0,0
0.989691,29,-23,351,1,0,TE1A1B0C1D000X,0,0
1.00298,30,-23,350,1,0,TE1A1B0C1D000X,0,0
0.0132471,31,-24,350,1,0,TE1A1B0C1D000X,0,0
0.0262886,31,-24,350,1,0,TE1A1B0C1D000X,0,0
0.0393656,32,-24,349,1,0,TE1A1B0C1D000X,0,0
0.0526626,32,-25,349,1,0,TE1A1B0C1D000X,0,0
0.0658552,33,-26,349,1,0,TE1A1B0C1D000X,0,0
0.0788546,34,-26,349,1,0,TE1A1B0C1D000X,0,0
0.0917154,34,-27,349,1,0,TE1A1B0C1D000X,0,0
0.104505,35,-28,350,1,0,TE1A1B0C2D000X,0,0
0.117861,35,-28,349,1,0,TE1A1B0C2D000X,0,0
0.13152,35,-29,349,1,0,TE1A1B0C2D000X,0,0
0.144941,35,-30,349,1,0,TE1A1B0C2D000X,0,0
0.158101,35,-30,349,1,0,TE1A1B0C2D000X,0,0
0.171016,35,-31,349,1,0,TE1A1B0C2D000X,0,0
0.184449,34,-31,349,1,0,TE1A1B0C2D000X,0,0
0.197538,34,-32,349,1,0,TE1A1B0C2D000X,0,0
0.211407,33,-32,349,1,0,TE1A1B0C2D000X,0,0
0.224239,32,-33,349,1,0,TE1A1B0C2D000X,0,0
0.237034,32,-33,349,1,0,TE1A1B0C2D000X,0,0
0.250453,31,-33,349,1,0,TE1A1B0C2D000X,0,0
0.264105,30,-33,350,1,0,TE1A1B0C2D000X,0,0
0.278176,29,-33,350,1,0,TE1A1B0C2D000X,0,0
0.291177,27,-33,350,1,0,TE1A1B0C2D000X,0,0
0.303879,26,-33,350,1,0,TE1A1B0C2D000X,0,0
0.31681,25,-32,350,1,0,TE1A1B0C2D000X,0,0
0.329607,23,-32,350,1,0,TE1A1B0C2D000X,0,0
0.342388,22,-31,350,1,0,TE1A1B0C2D000X,0,0
0.354976,20,-30,350,1,0,TE1A1B0C2D000X,0,0
0.368461,18,-29,350,1,0,TE1A1B0C2D000X,0,0
0.381783,17,-27,350,1,0,TE1A1B0C1D000X,0,0
0.395241,15,-26,350,1,0,TE1A0B0C1D000X,0,0
0.407687,13,-24,351,1,0,TE1A0B0C1D000X,0,0
0.420555,12,-23,351,1,0,TE1A0B0C1D000X,0,0
0.433237,10,-21,350,1,0,TE1A0B0C1D000X,0,0
0.445849,8,-19,348,1,0,TE1A0B0C1D000X,0,0
0.458642,7,-17,347,1,0,TE1A0B0C1D000X,0,0
0.471373,5,-15,346,1,0,TE1A0B0C1D000X,0,0
0.484035,4,-13,345,1,0,TE1A0B0C1D000X,0,0
0.496692,2,-12,344,1,0,TE1A0B0C1D000X,0,0
0.509454,0,-10,343,1,0,TE1A0B0C1D000X,0,0
0.52196,0,-8,342,1,0,TE1A0B0C1D000X,0,0
0.534676,-2,-7,342,1,0,TE1A0B0C1D000X,0,0
0.547345,-4,-5,342,1,0,TE1A0B0C0D000X,0,0
0.559925,-6,-4,342,1,0,TE1A0B0C0D000X,0,0
0.572452,-7,-2,342,1,0,TE1A0B0C0D000X,0,0
0.585174,-9,-1,342,1,0,TE1A0B0C0D000X,0,0
0.597902,-11,0,342,1,0,TE1A0B0C0D000X,0,0
0.611279,-13,0,342,1,0,TE1A0B0C0D000X,0,0
0.62386,-14,2,342,1,0,TE1A0B1C0D000X,0,0
0.636531,-16,3,343,1,0,TE1A0B1C0D000X,0,0
0.64901,-18,4,343,1,0,TE1A0B1C0D000X,0,0
0.66214,-20,4,342,1,0,TE1A0B1C0D000X,0,0
0.674621,-22,5,343,1,0,TE1A0B1C0D000X,0,0
0.686961,-24,6,343,1,0,TE1A0B1C0D000X,0,0
0.699451,-25,7,343,1,0,TE1A0B1C0D000X,0,0
0.711818,-27,7,343,1,0,TE1A0B1C0D000X,0,0
0.724419,-29,8,344,1,0,TE1A0B1C0D000X,0,0
0.736817,-31,8,344,1,0,TE1A0B2C0D000X,0,0
0.749427,-33,9,344,1,0,TE1A0B2C0D000X,0,0
0.761971,-35,9,344,1,0,TE1A0B2C0D000X,0,0
0.774388,-36,9,344,1,0,TE1A0B2C0D000X,0,0
0.786666,-38,9,343,1,0,TE1A0B2C0D000X,0,0
0.799117,-40,9,343,1,0,TE1A0B2C0D000X,0,0
