timestamp,Xmm,Ymm,Zmm,TouchDetected,OutgoingPacket,IncomingPacket,GainPropAb, GainPropAd, GainPropFl, GainPropEx,PropA, PropB, PropC,GainIntegAb, GainIntegAd, GainIntegFl, GainIntegEx,IntegA, IntegB, IntegC,GainDerivAb, GainDerivAd, GainDerivFl, GainDerivEx,DerivA, DerivB, DerivC,Heading5
0.00582702,103,92,487,0,DRIVE [ 85 ] [ 1 ] [ 1071 1850 1904 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 85 ] [ 0 ] [ 1054 1842 1904 ] [   99    7   22 ] [  12382   5509   8808 ] [ 0 ],1.10,1.10,1.10,1.10,113.58,101.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0193813,104,92,493,0,DRIVE [ 86 ] [ 1 ] [ 1074 1854 1904 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 85 ] [ 0 ] [ 1071 1850 1904 ] [   99    7   22 ] [  12682   5582   8740 ] [ 0 ],1.10,1.10,1.10,1.10,114.80,101.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0328518,103,91,490,0,DRIVE [ 86 ] [ 1 ] [ 1078 1854 1904 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 86 ] [ 0 ] [ 1074 1854 1904 ] [   80   24   10 ] [  12682   5582   8740 ] [ 0 ],1.10,1.10,1.10,1.10,113.51,100.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.0458376,103,90,490,0,DRIVE [ 87 ] [ 1 ] [ 1083 1854 1904 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 86 ] [ 0 ] [ 1078 1854 1904 ] [   80   24   10 ] [  12682   5582   8740 ] [ 0 ],1.10,1.10,1.10,1.10,112.78,99.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.0591132,102,90,489,0,DRIVE [ 87 ] [ 1 ] [ 1086 1855 1904 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 87 ] [ 0 ] [ 1083 1854 1904 ] [   80   24   10 ] [  12682   5582   8740 ] [ 0 ],1.10,1.10,1.10,1.10,112.00,98.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.0725173,101,88,486,0,DRIVE [ 88 ] [ 1 ] [ 1088 1857 1904 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 87 ] [ 0 ] [ 1086 1855 1904 ] [   80   24   10 ] [  12725   5632   8677 ] [ 0 ],1.10,1.10,1.10,1.10,111.44,97.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.0855521,101,88,486,0,DRIVE [ 88 ] [ 1 ] [ 1088 1859 1904 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 88 ] [ 0 ] [ 1088 1857 1904 ] [   78   10   25 ] [  12725   5632   8677 ] [ 0 ],1.10,1.10,1.10,1.10,111.55,96.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.0989538,102,87,488,0,DRIVE [ 89 ] [ 1 ] [ 1088 1861 1904 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 88 ] [ 0 ] [ 1088 1859 1904 ] [   78   10   25 ] [  12725   5632   8677 ] [ 0 ],1.10,1.10,1.10,1.10,112.13,96.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.113444,102,86,485,0,DRIVE [ 89 ] [ 1 ] [ 1087 1863 1904 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 89 ] [ 0 ] [ 1088 1861 1904 ] [   78   10   25 ] [  12725   5632   8677 ] [ 0 ],1.10,1.10,1.10,1.10,111.67,95.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.126612,102,86,485,0,DRIVE [ 90 ] [ 1 ] [ 1086 1864 1904 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 89 ] [ 0 ] [ 1087 1863 1904 ] [   78   10   25 ] [  12725   5632   8677 ] [ 0 ],1.10,1.10,1.10,1.10,111.68,94.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.139306,102,86,485,0,DRIVE [ 90 ] [ 1 ] [ 1164 1868 1904 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 90 ] [ 0 ] [ 1086 1864 1904 ] [   77   10   24 ] [  12725   5632   8677 ] [ 0 ],1.10,1.10,1.10,1.10,100.51,85.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.152084,-41,5,425,0,DRIVE [ 91 ] [ 1 ] [ 1164 1667 1835 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 90 ] [ 0 ] [ 1164 1868 1904 ] [   77   10   24 ] [  12725   5632   8677 ] [ 0 ],1.10,1.10,1.10,1.10,-44.70,5.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.165382,-41,5,428,0,DRIVE [ 91 ] [ 1 ] [ 1164 1665 1836 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 91 ] [ 0 ] [ 1164 1667 1835 ] [   77   10   24 ] [  12725   5632   8677 ] [ 0 ],1.10,1.10,1.10,1.10,-44.84,5.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.178248,-41,5,427,0,DRIVE [ 92 ] [ 1 ] [ 1164 1664 1838 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 91 ] [ 0 ] [ 1164 1665 1836 ] [   77   10   24 ] [  12725   5632   8677 ] [ 0 ],1.10,1.10,1.10,1.10,-44.74,6.02,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0
0.191555,-40,5,424,0,DRIVE [ 92 ] [ 1 ] [ 1164 1664 1838 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 92 ] [ 0 ] [ 1164 1664 1838 ] [   69   22   29 ] [  12725   5632   8677 ] [ 0 ],1.10,1.10,1.10,1.10,-44.35,6.03,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0
0.204507,-40,6,424,0,DRIVE [ 93 ] [ 1 ] [ 1164 1664 1839 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 92 ] [ 0 ] [ 1164 1664 1838 ] [   69   22   29 ] [  12725   5632   8677 ] [ 0 ],1.10,1.10,1.10,1.10,-44.27,6.25,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0
0.217227,-40,6,428,0,DRIVE [ 93 ] [ 1 ] [ 1164 1663 1840 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 93 ] [ 0 ] [ 1164 1664 1839 ] [   69   22   29 ] [  12718   6151   8709 ] [ 0 ],1.10,1.10,1.10,1.10,-44.46,6.78,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.230717,-40,7,428,0,DRIVE [ 94 ] [ 1 ] [ 1164 1662 1843 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 93 ] [ 0 ] [ 1164 1663 1840 ] [   68   43   16 ] [  12718   6151   8709 ] [ 0 ],1.10,1.10,1.10,1.10,-44.09,7.43,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0
0.24351,-38,7,427,0,DRIVE [ 94 ] [ 1 ] [ 1164 1673 1846 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 94 ] [ 0 ] [ 1164 1662 1843 ] [   68   43   16 ] [  12718   6151   8709 ] [ 0 ],1.10,1.10,1.10,1.10,-41.90,7.22,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0
0.256489,-36,6,425,0,DRIVE [ 95 ] [ 1 ] [ 1164 1686 1850 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 94 ] [ 0 ] [ 1164 1673 1846 ] [   68   43   16 ] [  12718   6151   8709 ] [ 0 ],1.10,1.10,1.10,1.10,-39.29,6.78,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0
0.270177,-34,6,425,0,DRIVE [ 95 ] [ 1 ] [ 1164 1699 1854 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 95 ] [ 0 ] [ 1164 1686 1850 ] [   68   43   16 ] [  12720   6316   8707 ] [ 0 ],1.10,1.10,1.10,1.10,-36.86,6.52,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0
0.283242,-32,6,425,0,DRIVE [ 96 ] [ 1 ] [ 1164 1710 1857 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 95 ] [ 0 ] [ 1164 1699 1854 ] [   67   34   17 ] [  12720   6316   8707 ] [ 0 ],1.10,1.10,1.10,1.10,-34.73,6.42,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0
