timestamp,Xmm,Ymm,Zmm,TouchDetected,OutgoingPacket,IncomingPacket,GainPropAb, GainPropAd, GainPropFl, GainPropEx,PropA, PropB, PropC,GainIntegAb, GainIntegAd, GainIntegFl, GainIntegEx,IntegA, IntegB, IntegC,GainDerivAb, GainDerivAd, GainDerivFl, GainDerivEx,DerivA, DerivB, DerivC,Heading5
0.095839,189,116,402,0,DRIVE [ 46 ] [ 1 ] [ 1883 1904 1905 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 46 ] [ 0 ] [ 1905 1886 1905 ] [    5    5   17 ] [  11134   9424  10248 ] [ 0 ],1.00,1.00,1.20,1.40,189.09,162.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.108542,185,114,400,0,DRIVE [ 47 ] [ 1 ] [ 1863 1903 1905 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 46 ] [ 0 ] [ 1883 1904 1905 ] [    5    5   17 ] [  11080   9424  10249 ] [ 0 ],1.00,1.00,1.20,1.40,185.00,159.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.120987,189,115,413,0,DRIVE [ 47 ] [ 1 ] [ 1842 1902 1905 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 47 ] [ 0 ] [ 1863 1903 1905 ] [   22    4   16 ] [  11080   9424  10249 ] [ 0 ],1.00,1.00,1.20,1.40,188.54,161.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.133354,187,114,411,0,DRIVE [ 48 ] [ 1 ] [ 1822 1901 1905 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 47 ] [ 0 ] [ 1842 1902 1905 ] [   22    4   16 ] [  11080   9424  10249 ] [ 0 ],1.00,1.00,1.20,1.40,186.56,159.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.146159,187,113,415,0,DRIVE [ 48 ] [ 1 ] [ 1802 1900 1905 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 48 ] [ 0 ] [ 1822 1901 1905 ] [   22    4   16 ] [  11080   9424  10249 ] [ 0 ],1.00,1.00,1.20,1.40,186.55,158.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.159177,185,112,413,0,DRIVE [ 49 ] [ 1 ] [ 1782 1899 1905 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 48 ] [ 0 ] [ 1802 1900 1905 ] [   22    4   16 ] [  11076   9424  10249 ] [ 0 ],1.00,1.00,1.20,1.40,184.57,156.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.17209,184,111,415,0,DRIVE [ 49 ] [ 1 ] [ 1762 1898 1905 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 49 ] [ 0 ] [ 1782 1899 1905 ] [   25    4   16 ] [  11076   9424  10249 ] [ 0 ],1.00,1.00,1.20,1.40,184.17,155.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.184841,184,111,418,0,DRIVE [ 50 ] [ 1 ] [ 1743 1897 1905 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 49 ] [ 0 ] [ 1762 1898 1905 ] [   25    4   16 ] [  11076   9424  10249 ] [ 0 ],1.00,1.00,1.20,1.40,183.75,154.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.197399,183,109,418,0,DRIVE [ 50 ] [ 1 ] [ 1724 1897 1905 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 50 ] [ 0 ] [ 1743 1897 1905 ] [   25    4   16 ] [  11076   9424  10249 ] [ 0 ],1.00,1.00,1.20,1.40,182.56,153.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.210155,182,108,419,0,DRIVE [ 51 ] [ 1 ] [ 1705 1896 1905 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 50 ] [ 0 ] [ 1724 1897 1905 ] [   25    4   16 ] [  11091   9424  10249 ] [ 0 ],1.00,1.00,1.20,1.40,181.67,151.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
