timestamp,Xmm,Ymm,Zmm,TouchDetected,OutgoingPacket,IncomingPacket,GainPropAb, GainPropAd, GainPropFl, GainPropEx,PropA, PropB, PropC,GainIntegAb, GainIntegAd, GainIntegFl, GainIntegEx,IntegA, IntegB, IntegC,GainDerivAb, GainDerivAd, GainDerivFl, GainDerivEx,DerivA, DerivB, DerivC,Heading5
0.12362,51,51,494,0,DRIVE [ 39 ] [ 1 ] [ 1880 1884 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 38 ] [ 0 ] [ 1885 1709 1885 ] [   12   40    8 ] [  13486   6949   9404 ] [ 0 ],1.00,1.00,1.00,1.00,50.63,50.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.136348,51,50,484,0,DRIVE [ 39 ] [ 1 ] [ 1874 1884 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 39 ] [ 0 ] [ 1880 1884 1885 ] [   12   40    8 ] [  13486   6949   9404 ] [ 0 ],1.00,1.00,1.00,1.00,50.61,50.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.149601,51,51,488,0,DRIVE [ 40 ] [ 1 ] [ 1869 1883 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 39 ] [ 0 ] [ 1874 1884 1885 ] [   12   40    8 ] [  13474   6945   9447 ] [ 0 ],1.00,1.00,1.00,1.00,51.42,51.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.163018,53,53,492,0,DRIVE [ 40 ] [ 1 ] [ 1864 1883 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 40 ] [ 0 ] [ 1869 1883 1885 ] [   19   19   25 ] [  13474   6945   9447 ] [ 0 ],1.00,1.00,1.00,1.00,52.67,52.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.176442,53,54,490,0,DRIVE [ 41 ] [ 1 ] [ 1858 1882 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 40 ] [ 0 ] [ 1864 1883 1885 ] [   19   19   25 ] [  13474   6945   9447 ] [ 0 ],1.00,1.00,1.00,1.00,53.17,53.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.190039,54,55,488,0,DRIVE [ 41 ] [ 1 ] [ 1852 1881 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 41 ] [ 0 ] [ 1858 1882 1885 ] [   19   19   25 ] [  13474   6945   9447 ] [ 0 ],1.00,1.00,1.00,1.00,53.56,54.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.202617,54,57,490,0,DRIVE [ 42 ] [ 1 ] [ 1846 1880 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 41 ] [ 0 ] [ 1852 1881 1885 ] [   19   19   25 ] [  13350   6653   9606 ] [ 0 ],1.00,1.00,1.00,1.00,54.35,57.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.215871,55,60,488,0,DRIVE [ 42 ] [ 1 ] [ 1839 1879 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 42 ] [ 0 ] [ 1846 1880 1885 ] [   26   23   15 ] [  13350   6653   9606 ] [ 0 ],1.00,1.00,1.00,1.00,54.87,59.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.229168,56,62,487,0,DRIVE [ 43 ] [ 1 ] [ 1832 1878 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 42 ] [ 0 ] [ 1839 1879 1885 ] [   26   23   15 ] [  13350   6653   9606 ] [ 0 ],1.00,1.00,1.00,1.00,55.63,62.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.242512,56,64,483,0,DRIVE [ 43 ] [ 1 ] [ 1825 1876 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 43 ] [ 0 ] [ 1832 1878 1885 ] [   26   23   15 ] [  13350   6653   9606 ] [ 0 ],1.00,1.00,1.00,1.00,56.21,64.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.255769,57,66,482,0,DRIVE [ 44 ] [ 1 ] [ 1817 1875 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 43 ] [ 0 ] [ 1825 1876 1885 ] [   26   23   15 ] [  13335   6639   9615 ] [ 0 ],1.00,1.00,1.00,1.00,57.38,66.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.268267,58,68,478,0,DRIVE [ 44 ] [ 1 ] [ 1809 1873 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 44 ] [ 0 ] [ 1817 1875 1885 ] [   28   24   18 ] [  13335   6639   9615 ] [ 0 ],1.00,1.00,1.00,1.00,58.36,68.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.281568,60,70,475,0,DRIVE [ 45 ] [ 1 ] [ 1801 1872 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 44 ] [ 0 ] [ 1809 1873 1885 ] [   28   24   18 ] [  13335   6639   9615 ] [ 0 ],1.00,1.00,1.00,1.00,59.53,69.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.2947,62,72,472,0,DRIVE [ 45 ] [ 1 ] [ 1791 1870 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 45 ] [ 0 ] [ 1801 1872 1885 ] [   28   24   18 ] [  13335   6639   9615 ] [ 0 ],1.00,1.00,1.00,1.00,61.50,72.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.307825,64,75,469,0,DRIVE [ 46 ] [ 1 ] [ 1780 1869 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 45 ] [ 0 ] [ 1791 1870 1885 ] [   28   24   18 ] [  13334   6599   9617 ] [ 0 ],1.00,1.00,1.00,1.00,63.56,74.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.32114,65,77,461,0,DRIVE [ 46 ] [ 1 ] [ 1768 1867 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 46 ] [ 0 ] [ 1780 1869 1885 ] [   30    6   14 ] [  13334   6599   9617 ] [ 0 ],1.00,1.00,1.00,1.00,65.08,76.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.334034,67,80,459,0,DRIVE [ 47 ] [ 1 ] [ 1756 1865 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 46 ] [ 0 ] [ 1768 1867 1885 ] [   30    6   14 ] [  13334   6599   9617 ] [ 0 ],1.00,1.00,1.00,1.00,67.43,79.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.347014,70,83,457,0,DRIVE [ 47 ] [ 1 ] [ 1742 1863 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 47 ] [ 0 ] [ 1756 1865 1885 ] [   30    6   14 ] [  13341   6516   9615 ] [ 0 ],1.00,1.00,1.00,1.00,70.16,82.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.360074,72,85,453,0,DRIVE [ 48 ] [ 1 ] [ 1728 1861 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 47 ] [ 0 ] [ 1742 1863 1885 ] [   30    6   14 ] [  13341   6516   9615 ] [ 0 ],1.00,1.00,1.00,1.00,72.42,85.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.373172,74,87,447,0,DRIVE [ 48 ] [ 1 ] [ 1714 1859 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 48 ] [ 0 ] [ 1728 1861 1885 ] [   30   27   18 ] [  13341   6516   9615 ] [ 0 ],1.00,1.00,1.00,1.00,74.25,87.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.385802,78,90,444,0,DRIVE [ 49 ] [ 1 ] [ 1696 1857 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 48 ] [ 0 ] [ 1714 1859 1885 ] [   30   27   18 ] [  13341   6516   9615 ] [ 0 ],1.00,1.00,1.00,1.00,77.95,90.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.398878,81,92,439,0,DRIVE [ 49 ] [ 1 ] [ 1678 1855 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 49 ] [ 0 ] [ 1696 1857 1885 ] [   30   27   18 ] [  13355   6501   9616 ] [ 0 ],1.00,1.00,1.00,1.00,81.24,92.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.41179,84,95,434,0,DRIVE [ 50 ] [ 1 ] [ 1658 1854 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 49 ] [ 0 ] [ 1678 1855 1885 ] [   29    9   14 ] [  13355   6501   9616 ] [ 0 ],1.00,1.00,1.00,1.00,84.46,94.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.424774,87,97,428,0,DRIVE [ 50 ] [ 1 ] [ 1638 1852 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 50 ] [ 0 ] [ 1658 1854 1885 ] [   29    9   14 ] [  13355   6501   9616 ] [ 0 ],1.00,1.00,1.00,1.00,87.27,96.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
