timestamp,Xmm,Ymm,Zmm,TouchDetected,OutgoingPacket,IncomingPacket,GainPropAb, GainPropAd, GainPropFl, GainPropEx,PropA, PropB, PropC,GainIntegAb, GainIntegAd, GainIntegFl, GainIntegEx,IntegA, IntegB, IntegC,GainDerivAb, GainDerivAd, GainDerivFl, GainDerivEx,DerivA, DerivB, DerivC,Heading5
0.892458,129,-26,805,0,DRIVE [ 50 ] [ 1 ] [ 1492 1834 1708 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 50 ] [ 1 ] [ 1668 1834 1805 ] [   53   31   23 ] [   6716  21059  13944 ] [ 1 ],1.30,1.90,1.30,1.10,245.78,-34.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.00140973,129,-26,805,0,DRIVE [ 51 ] [ 1 ] [ 1946 1834 1946 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 51 ] [ 1 ] [ 1536 1834 1731 ] [   40   32   20 ] [   6716  21061  13944 ] [ 1 ],1.30,1.90,1.30,1.10,199.08,-27.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0183844,128,-32,822,0,DRIVE [ 52 ] [ 1 ] [ 1938 1834 1941 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 51 ] [ 1 ] [ 1946 1834 1946 ] [   40   32   20 ] [   6716  21061  13944 ] [ 1 ],1.30,1.90,1.30,1.10,243.96,-41.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0354295,122,-31,782,0,DRIVE [ 52 ] [ 1 ] [ 1928 1834 1936 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 52 ] [ 1 ] [ 1938 1834 1941 ] [   40   32   20 ] [   6826  21052  13955 ] [ 1 ],1.30,1.90,1.30,1.10,232.57,-40.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0
0.0507989,122,-31,782,0,DRIVE [ 53 ] [ 1 ] [ 1930 1834 1937 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 52 ] [ 1 ] [ 1928 1834 1936 ] [   16   30    9 ] [   6826  21052  13955 ] [ 1 ],1.30,1.90,1.30,1.10,209.32,-36.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0
0.0680359,125,-33,802,0,DRIVE [ 53 ] [ 1 ] [ 1910 1834 1926 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 53 ] [ 1 ] [ 1930 1834 1937 ] [   16   30    9 ] [   6826  21052  13955 ] [ 1 ],1.30,1.90,1.30,1.10,237.60,-42.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0836991,125,-33,802,0,DRIVE [ 54 ] [ 1 ] [ 1914 1834 1928 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 53 ] [ 1 ] [ 1910 1834 1926 ] [   16   30    9 ] [   6215  21060  13905 ] [ 1 ],1.30,1.90,1.30,1.10,213.84,-38.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0982553,125,-33,802,0,DRIVE [ 54 ] [ 1 ] [ 1917 1834 1930 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 54 ] [ 1 ] [ 1914 1834 1928 ] [    2   31   23 ] [   6215  21060  13905 ] [ 1 ],1.30,1.90,1.30,1.10,192.45,-34.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.113236,130,-32,804,0,DRIVE [ 55 ] [ 1 ] [ 1880 1834 1910 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 54 ] [ 1 ] [ 1917 1834 1930 ] [    2   31   23 ] [   6215  21060  13905 ] [ 1 ],1.30,1.90,1.30,1.10,247.33,-42.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.128167,132,-31,794,0,DRIVE [ 55 ] [ 1 ] [ 1869 1834 1904 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 55 ] [ 1 ] [ 1880 1834 1910 ] [    2   31   23 ] [   6231  21059  13913 ] [ 1 ],1.30,1.90,1.30,1.10,251.23,-40.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
