timestamp,errXmm,errYmm,errZmm,TouchDetected,OutgoingPacket,IncomingPacket,Serial0Enabled,Serial0Open,Serial1Enabled,Serial1Open,kpx,kpy,kix,kiy,kdx,kdy
0.00109211,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D067X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0274277,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D067X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0418427,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D066X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.054914,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D067X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0753969,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D065X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0877747,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D065X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.10009,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D065X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.1149,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D065X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.128089,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D065X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.140541,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D065X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.153622,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.166093,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D065X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.179467,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D065X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.194634,0,0,0,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.217417,17,-93,827,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.231237,31,-84,736,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.243465,31,-84,736,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.255835,31,-84,732,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.270414,31,-84,730,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.283087,30,-85,736,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.29601,29,-84,725,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.308615,29,-85,732,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.321177,28,-86,733,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.334272,27,-87,734,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.346911,26,-88,738,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.359287,24,-89,740,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.372505,24,-90,741,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.385574,23,-91,745,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.398748,22,-92,742,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.411322,22,-92,742,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.427213,22,-93,747,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.442368,22,-93,749,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.455709,22,-93,746,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.468857,22,-93,747,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.481447,22,-93,747,0,E1A1946B1967C1967X,TE1A0B0C0D064X,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0
