timestamp,errXmm,errYmm,errZmm,TouchDetected,OutgoingPacket,IncomingPacket,Serial0Enabled,Serial0Open,Serial1Enabled,Serial1Open,kpx,kpy,kix,kiy,kdx,kdy
0.00127808,-37,31,596,0,E1A1967B1331C1987X,TE1A0B3C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.0141325,-39,32,608,0,E1A1967B1987C1987X,TE1A0B3C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.0269248,-39,32,608,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.0394183,-38,32,600,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.0546249,-38,32,600,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.0691771,-38,32,600,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.0818189,-38,32,602,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.0950613,-37,32,604,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.107692,-36,31,600,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.122065,-115,-102,618,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.13477,-112,-97,597,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.147923,-111,-94,587,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.161317,-111,-94,588,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.173808,-112,-94,590,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.186839,-112,-94,591,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.202028,-113,-94,596,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.215466,-113,-94,596,0,E1A1967B1987C1987X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.23212,-115,-95,601,0,E1A1967B1981C1980X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.24466,-115,-96,607,0,E1A1967B1974C1971X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.257717,-116,-97,609,0,E1A1967B1969C1964X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.270184,-115,-96,604,0,E1A1967B1964C1957X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.282663,-114,-97,602,0,E1A1967B1959C1950X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.295645,-113,-97,596,0,E1A1967B1954C1943X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.307968,-112,-97,595,0,E1A1967B1948C1935X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.320799,-113,-99,599,0,E1A1967B1943C1928X,TE1A0B0C0D046X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
