timestamp,errXmm,errYmm,errZmm,TouchDetected,OutgoingPacket,IncomingPacket,Serial0Enabled,Serial0Open,Serial1Enabled,Serial1Open,kpx,kpy,kix,kiy,kdx,kdy
0.00130044,-89,14,602,0,E1A1967B1981C1985X,TE1A0B3C2D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.0160852,-86,15,589,0,E1A1967B1987C1987X,TE1A0B3C0D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.0286848,-87,15,597,0,E1A1967B1987C1987X,TE1A0B0C0D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.043318,-87,15,597,0,E1A1967B1987C1987X,TE1A0B0C0D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.0562503,-88,15,602,0,E1A1967B1987C1987X,TE1A0B0C0D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.0703895,-88,15,599,0,E1A1967B1987C1987X,TE1A0B0C0D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.0830665,-88,13,605,0,E1A1967B1987C1987X,TE1A0B0C0D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.0962625,-87,11,613,0,E1A1967B1987C1987X,TE1A0B0C0D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.109405,-86,9,616,0,E1A1967B1987C1987X,TE1A0B0C0D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.122367,-247,266,474,0,E1A1967B1987C1987X,TE1A0B0C0D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.135821,-237,257,459,0,E1A1967B1987C1987X,TE1A0B0C0D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.149341,-238,259,462,0,E1A1967B1987C1987X,TE1A0B0C0D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.161881,-238,260,463,0,E1A1967B1987C1987X,TE1A0B0C0D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
0.17496,-239,261,464,0,E1A1967B1987C1987X,TE1A0B0C0D058X,1,1,1,1,1.4,1.2,1.2,1.2,0.0,0.0
