timestamp,errXmm,errYmm,errZmm,TouchDetected,OutgoingPacket,IncomingPacket,Serial0Enabled,Serial0Open,Serial1Enabled,Serial1Open,kpx,kpy,kix,kiy,kdx,kdy
0.00120652,33,-21,651,0,E1A1945B1963C1965X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.0144525,35,-23,689,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.0304821,35,-23,682,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.0436304,35,-23,682,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.0569631,35,-24,677,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.0698903,35,-24,680,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.0830799,35,-24,680,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.0961774,35,-24,682,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.109188,170,-26,684,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.122475,179,-27,716,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.135254,173,-26,694,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.148638,173,-26,692,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.161526,173,-26,691,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.174404,173,-27,691,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.188024,173,-27,691,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.201067,175,-27,696,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.214049,176,-27,700,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.226809,175,-27,697,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.239805,175,-27,696,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.252991,175,-27,694,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.266126,175,-28,694,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.279125,177,-28,699,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.291943,177,-28,700,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.305297,178,-28,700,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.318461,177,-29,697,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.331478,178,-29,699,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.345053,179,-29,701,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.358169,179,-29,699,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.371395,179,-29,698,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.38463,178,-29,694,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.397638,178,-29,691,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.411517,178,-29,690,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.424096,178,-29,689,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.437456,179,-29,693,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.45128,180,-29,696,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.46463,180,-29,694,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.477998,180,-29,692,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.490831,181,-29,692,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.503973,181,-29,692,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.517777,181,-28,689,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.530963,181,-28,688,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.544837,181,-28,690,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.557443,181,-28,688,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.570482,181,-28,687,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.584166,180,-28,683,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.597465,181,-27,683,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.611614,181,-27,684,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.624489,182,-27,685,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.638435,182,-27,686,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.651517,183,-27,689,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.664064,183,-27,689,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.678431,183,-27,688,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.691102,183,-27,687,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.704807,184,-27,688,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.718197,183,-27,687,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.730967,184,-27,688,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.744746,184,-27,688,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.757497,184,-26,688,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.76991,183,-26,687,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.782755,182,-26,684,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.79589,182,-26,682,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.80885,182,-26,681,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.821998,181,-25,681,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.835036,182,-25,682,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.847909,181,-25,681,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.860852,181,-25,682,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.87429,180,-25,680,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
0.886881,180,-24,680,0,E1A1946B1963C1967X,TE1A0B0C0D054X,1,1,1,1,1.4,1.6,0.8,0.8,0.0,0.0
