timestamp,errXmm,errYmm,errZmm,TouchDetected,OutgoingPacket,IncomingPacket,Serial0Enabled,Serial0Open,Serial1Enabled,Serial1Open,kpx,kpy,kix,kiy,kdx,kdy
0.00113641,-4,10,494,0,E1A1946B1903C1967X,TE1A0B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.0131865,-4,10,494,0,E1A1946B1903C1967X,TE1A0B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.0267204,-4,10,494,0,E1A1946B1903C1967X,TE1A0B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.0396425,-1,13,511,0,E1A1946B1966C1967X,TE1A0B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.0515899,-1,13,511,0,E1A1946B1966C1967X,TE1A0B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.0659902,-1,13,511,0,E1A1946B1966C1967X,TE1A0B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.0785062,-1,13,497,0,E1A1944B1964C1967X,TE1A0B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.0898284,-1,13,497,0,E1A1946B1964C1967X,TE1A0B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.104061,-1,13,507,0,E1A1943B1962C1967X,TE1A0B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.118324,72,111,506,0,E1A1872B1952C1967X,TE1A0B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.130274,69,107,486,0,E1A1860B1950C1967X,TE1A1B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.14278,71,109,499,0,E1A1851B1948C1967X,TE1A1B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.15508,72,110,505,0,E1A1841B1946C1967X,TE1A1B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.167099,71,110,503,0,E1A1831B1944C1967X,TE1A1B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.182594,71,110,502,0,E1A1821B1942C1967X,TE1A1B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.196825,71,110,503,0,E1A1809B1940C1967X,TE1A1B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.209597,71,110,503,0,E1A1797B1938C1967X,TE1A1B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.221345,71,110,503,0,E1A1787B1936C1967X,TE1A1B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.233235,71,110,501,0,E1A1777B1934C1967X,TE1A1B0C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.24555,71,109,499,0,E1A1768B1932C1967X,TE1A1B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.257659,71,109,497,0,E1A1758B1930C1967X,TE1A1B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.269663,71,108,497,0,E1A1748B1929C1967X,TE1A1B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.281452,71,109,498,0,E1A1738B1927C1967X,TE1A1B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.29377,71,108,498,0,E1A1729B1925C1967X,TE1A1B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.307435,71,108,495,0,E1A1718B1924C1967X,TE1A1B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.319634,71,108,496,0,E1A1707B1922C1967X,TE1A1B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.331228,71,107,496,0,E1A1697B1920C1967X,TE1A1B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.343066,71,107,494,0,E1A1687B1919C1967X,TE1A1B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.35516,72,107,495,0,E1A1677B1918C1967X,TE1A2B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.366756,72,106,495,0,E1A1667B1916C1967X,TE1A2B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.379078,72,106,496,0,E1A1658B1915C1967X,TE1A2B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.391195,72,106,497,0,E1A1648B1914C1967X,TE1A2B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.403507,72,106,498,0,E1A1639B1913C1967X,TE1A2B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.415367,72,105,498,0,E1A1629B1912C1967X,TE1A2B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.42766,72,105,499,0,E1A1620B1910C1967X,TE1A2B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.43981,72,105,497,0,E1A1610B1909C1967X,TE1A2B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.45282,71,103,490,0,E1A1600B1908C1967X,TE1A2B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.464754,72,103,492,0,E1A1588B1907C1967X,TE1A2B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.477124,73,103,493,0,E1A1578B1906C1967X,TE1A2B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.489362,73,102,492,0,E1A1567B1906C1967X,TE1A2B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
0.501133,73,102,491,0,E1A1557B1905C1967X,TE1A2B1C0D055X,1,1,1,1,1.4,1.2,0.4,0.8,0.0,0.0
