timestamp,Xmm,Ymm,Zmm,TouchDetected,OutgoingPacket,IncomingPacket,GainPropAb, GainPropAd, GainPropFl, GainPropEx,PropA, PropB, PropC,GainIntegAb, GainIntegAd, GainIntegFl, GainIntegEx,IntegA, IntegB, IntegC,GainDerivAb, GainDerivAd, GainDerivFl, GainDerivEx,DerivA, DerivB, DerivC,Heading5
9.63454,50,47,731,1,DRIVE [ 68 ] [ 1 ] [ 1910 1910 1898 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 68 ] [ 1 ] [ 1910 1908 1895 ] [    1   12   26 ] [  18515  12283   9072 ] [ 1 ],0.80,0.80,1.50,0.80,-0.45,-0.45,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.00152415,50,47,731,0,DRIVE [ 02 ] [ 1 ] [ 1926 1909 1926 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 01 ] [ 1 ] [ 1724 1909 1380 ] [   19    6   52 ] [  14403   9168  13872 ] [ 1 ],0.80,0.80,1.50,0.80,35.77,33.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.0184701,50,47,731,0,DRIVE [ 02 ] [ 1 ] [ 1926 1909 1926 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 02 ] [ 1 ] [ 1926 1909 1926 ] [   19    6   52 ] [  14402   9168  13872 ] [ 1 ],0.80,0.80,1.50,0.80,32.19,30.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.0333629,50,47,731,0,DRIVE [ 03 ] [ 1 ] [ 1926 1909 1926 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 02 ] [ 1 ] [ 1926 1909 1926 ] [    0    5    2 ] [  14402   9168  13872 ] [ 1 ],0.80,0.80,1.50,0.80,28.97,27.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.0483529,50,47,731,0,DRIVE [ 03 ] [ 1 ] [ 1926 1909 1926 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 03 ] [ 1 ] [ 1926 1909 1926 ] [    0    5    2 ] [  14402   9168  13872 ] [ 1 ],0.80,0.80,1.50,0.80,26.08,24.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.063149,50,47,731,0,DRIVE [ 04 ] [ 1 ] [ 1926 1909 1926 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 03 ] [ 1 ] [ 1926 1909 1926 ] [    0    5    2 ] [  14025   9168  12983 ] [ 1 ],0.80,0.80,1.50,0.80,23.47,22.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.0774519,50,47,731,0,DRIVE [ 04 ] [ 1 ] [ 1926 1909 1926 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 04 ] [ 1 ] [ 1926 1909 1926 ] [   12    5   22 ] [  14025   9168  12983 ] [ 1 ],0.80,0.80,1.50,0.80,21.12,19.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.0909727,50,47,731,0,DRIVE [ 05 ] [ 1 ] [ 1926 1909 1926 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 04 ] [ 1 ] [ 1926 1909 1926 ] [   12    5   22 ] [  14025   9168  12983 ] [ 1 ],0.80,0.80,1.50,0.80,19.01,17.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.104001,50,47,731,0,DRIVE [ 05 ] [ 1 ] [ 1926 1909 1926 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 05 ] [ 1 ] [ 1926 1909 1926 ] [   12    5   22 ] [  14025   9168  12983 ] [ 1 ],0.80,0.80,1.50,0.80,17.11,16.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
0.117729,50,47,731,0,DRIVE [ 06 ] [ 1 ] [ 1926 1909 1926 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 05 ] [ 1 ] [ 1926 1909 1926 ] [   12    5   22 ] [  13842   9169  11613 ] [ 1 ],0.80,0.80,1.50,0.80,15.40,14.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0
