timestamp,Xmm,Ymm,Zmm,TouchDetected,OutgoingPacket,IncomingPacket,GainPropAb, GainPropAd, GainPropFl, GainPropEx,PropA, PropB, PropC,GainIntegAb, GainIntegAd, GainIntegFl, GainIntegEx,IntegA, IntegB, IntegC,GainDerivAb, GainDerivAd, GainDerivFl, GainDerivEx,DerivA, DerivB, DerivC,Heading5
2.22725,-377,-7,591,1,DRIVE [ 79 ] [ 1 ] [ 1898 1439 1897 ] [    0    0    0 ] [      0      0      0 ] [ 1 ],drive [ 78 ] [ 1 ] [ 1898 1496 1920 ] [   22   33   21 ] [  10153  14274  15527 ] [ 1 ],0.80,0.80,0.80,0.80,-4.68,2.50,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0
0.00143716,-377,-7,591,0,DRIVE [ 35 ] [ 1 ] [ 1898 1926 1926 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 34 ] [ 1 ] [ 1898 1230 1527 ] [    2   87   43 ] [   6995  18750  17745 ] [ 0 ],0.80,0.80,0.80,0.80,-271.51,-4.74,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0176565,-377,-7,591,0,DRIVE [ 35 ] [ 1 ] [ 1898 1926 1926 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 35 ] [ 1 ] [ 1898 1926 1926 ] [   21   68   56 ] [   6995  18750  17745 ] [ 0 ],0.80,0.80,0.80,0.80,-244.36,-4.26,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0325363,-369,1,586,0,DRIVE [ 36 ] [ 1 ] [ 1898 1908 1919 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 35 ] [ 1 ] [ 1898 1926 1926 ] [   21   68   56 ] [   6995  18750  17745 ] [ 0 ],0.80,0.80,0.80,0.80,-295.08,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0476833,-372,3,594,0,DRIVE [ 36 ] [ 1 ] [ 1898 1893 1913 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 36 ] [ 1 ] [ 1898 1908 1919 ] [   21   68   56 ] [   6775  18336  17721 ] [ 0 ],0.80,0.80,0.80,0.80,-297.64,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0643214,-371,5,594,0,DRIVE [ 37 ] [ 1 ] [ 1898 1876 1907 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 36 ] [ 1 ] [ 1898 1893 1913 ] [    6    2   22 ] [   6775  18336  17721 ] [ 0 ],0.80,0.80,0.80,0.80,-296.82,3.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0
0.0786777,-371,8,595,0,DRIVE [ 37 ] [ 1 ] [ 1898 1859 1901 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 37 ] [ 1 ] [ 1898 1876 1907 ] [    6    2   22 ] [   6775  18336  17721 ] [ 0 ],0.80,0.80,0.80,0.80,-297.15,6.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0928075,-377,9,598,0,DRIVE [ 38 ] [ 1 ] [ 1898 1842 1895 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 37 ] [ 1 ] [ 1898 1859 1901 ] [    6    2   22 ] [   6780  17656  17455 ] [ 0 ],0.80,0.80,0.80,0.80,-301.71,7.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.105952,-377,9,598,0,DRIVE [ 38 ] [ 1 ] [ 1898 1851 1898 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 38 ] [ 1 ] [ 1898 1842 1895 ] [    6    2   22 ] [   6780  17656  17455 ] [ 0 ],0.80,0.80,0.80,0.80,-271.54,6.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.119624,-379,0,584,0,DRIVE [ 39 ] [ 1 ] [ 1898 1811 1881 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 38 ] [ 1 ] [ 1898 1851 1898 ] [    7    9   18 ] [   6780  17656  17455 ] [ 0 ],0.80,0.80,0.80,0.80,-302.85,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
