timestamp,Xmm,Ymm,Zmm,TouchDetected,OutgoingPacket,IncomingPacket,GainPropAb, GainPropAd, GainPropFl, GainPropEx, PropA, PropB, PropC,GainIntegAb, GainIntegAd, GainIntegFl, GainIntegEx, IntegA, IntegB, IntegC,GainDerivAb, GainDerivAd, GainDerivFl, GainDerivEx, DerivA, DerivB, DerivC,Heading5,Heading5,Heading5,Heading5
0.488506,0,0,0,0,0,0,0,0,0,0,0,0,0
0.498625,0,0,0,0,0,0,0,0,0,0,0,0,0
0.508741,0,0,0,0,0,0,0,0,0,0,0,0,0
0.520375,0,0,0,0,0,0,0,0,0,0,0,0,0
0.532286,0,0,0,0,0,0,0,0,0,0,0,0,0
0.544574,0,0,0,0,0,0,0,0,0,0,0,0,0
0.556456,0,0,0,0,0,0,0,0,0,0,0,0,0
0.566635,0,0,0,0,0,0,0,0,0,0,0,0,0
0.576126,0,0,0,0,0,0,0,0,0,0,0,0,0
0.588151,0,0,0,0,0,0,0,0,0,0,0,0,0
0.600138,0,0,0,0,0,0,0,0,0,0,0,0,0
0.612445,0,0,0,0,0,0,0,0,0,0,0,0,0
0.621783,0,0,0,0,0,0,0,0,0,0,0,0,0
0.63206,0,0,0,0,0,0,0,0,0,0,0,0,0
0.644435,0,0,0,0,0,0,0,0,0,0,0,0,0
0.656268,0,0,0,0,0,0,0,0,0,0,0,0,0
0.668155,0,0,0,0,0,0,0,0,0,0,0,0,0
0.680016,0,0,0,0,0,0,0,0,0,0,0,0,0
0.689246,0,0,0,0,0,0,0,0,0,0,0,0,0
0.700062,0,0,0,0,0,0,0,0,0,0,0,0,0
0.712048,0,0,0,0,0,0,0,0,0,0,0,0,0
0.724238,0,0,0,0,0,0,0,0,0,0,0,0,0
0.736666,0,0,0,0,0,0,0,0,0,0,0,0,0
0.746794,0,0,0,0,0,0,0,0,0,0,0,0,0
0.756258,0,0,0,0,0,0,0,0,0,0,0,0,0
0.76833,0,0,0,0,0,0,0,0,0,0,0,0,0
0.780574,0,0,0,0,0,0,0,0,0,0,0,0,0
0.792487,0,0,0,0,0,0,0,0,0,0,0,0,0
0.804772,0,0,0,0,0,0,0,0,0,0,0,0,0
0.814115,0,0,0,0,0,0,0,0,0,0,0,0,0
0.824125,0,0,0,0,0,0,0,0,0,0,0,0,0
0.836559,0,0,0,0,0,0,0,0,0,0,0,0,0
0.848057,0,0,0,0,0,0,0,0,0,0,0,0,0
0.860192,0,0,0,0,0,0,0,0,0,0,0,0,0
0.872543,0,0,0,0,0,0,0,0,0,0,0,0,0
0.883155,0,0,0,0,0,0,0,0,0,0,0,0,0
0.90047,0,0,0,0,0,0,0,0,0,0,0,0,0
0.910057,0,0,0,0,0,0,0,0,0,0,0,0,0
0.920888,0,0,0,0,0,0,0,0,0,0,0,0,0
0.930642,0,0,0,0,0,0,0,0,0,0,0,0,0
0.940112,0,0,0,0,0,0,0,0,0,0,0,0,0
0.949784,0,0,0,0,0,0,0,0,0,0,0,0,0
0.960551,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972564,0,0,0,0,0,0,0,0,0,0,0,0,0
0.985032,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00178,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01188,0,0,0,0,0,0,0,0,0,0,0,0,0
1.02229,0,0,0,0,0,0,0,0,0,0,0,0,0
1.03299,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04236,0,0,0,0,0,0,0,0,0,0,0,0,0
1.05305,0,0,0,0,0,0,0,0,0,0,0,0,0
1.06458,0,0,0,0,0,0,0,0,0,0,0,0,0
1.07428,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0843,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0969,0,0,0,0,0,0,0,0,0,0,0,0,0
1.108,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12046,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12996,0,0,0,0,0,0,0,0,0,0,0,0,0
1.14036,0,0,0,0,0,0,0,0,0,0,0,0,0
1.15244,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16433,0,0,0,0,0,0,0,0,0,0,0,0,0
1.17647,0,0,0,0,0,0,0,0,0,0,0,0,0
1.18858,0,0,0,0,0,0,0,0,0,0,0,0,0
1.19858,0,0,0,0,0,0,0,0,0,0,0,0,0
1.20844,0,0,0,0,0,0,0,0,0,0,0,0,0
1.22079,0,0,0,0,0,0,0,0,0,0,0,0,0
1.23279,0,0,0,0,0,0,0,0,0,0,0,0,0
1.24445,0,0,0,0,0,0,0,0,0,0,0,0,0
1.25702,0,0,0,0,0,0,0,0,0,0,0,0,0
1.26709,0,0,0,0,0,0,0,0,0,0,0,0,0
1.27656,0,0,0,0,0,0,0,0,0,0,0,0,0
1.28843,0,0,0,0,0,0,0,0,0,0,0,0,0
1.30059,0,0,0,0,0,0,0,0,0,0,0,0,0
1.31229,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32201,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33244,0,0,0,0,0,0,0,0,0,0,0,0,0
1.34429,0,0,0,0,0,0,0,0,0,0,0,0,0
1.35657,0,0,0,0,0,0,0,0,0,0,0,0,0
1.36895,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38047,0,0,0,0,0,0,0,0,0,0,0,0,0
1.39,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41338,0,0,0,0,0,0,0,0,0,0,0,0,0
1.42441,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43675,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4485,0,0,0,0,0,0,0,0,0,0,0,0,0
1.45961,0,0,0,0,0,0,0,0,0,0,0,0,0
1.46927,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48116,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49828,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50938,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51913,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52873,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53797,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54826,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56022,0,0,0,0,0,0,0,0,0,0,0,0,0
1.57248,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58197,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59253,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60404,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61647,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62824,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6379,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64858,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66078,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67222,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68412,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69612,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7055,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71618,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72828,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73997,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75205,0,0,0,0,0,0,0,0,0,0,0,0,0
1.76437,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7737,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78433,0,0,0,0,0,0,0,0,0,0,0,0,0
1.79642,0,0,0,0,0,0,0,0,0,0,0,0,0
1.80837,0,0,0,0,0,0,0,0,0,0,0,0,0
1.82045,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8302,0,0,0,0,0,0,0,0,0,0,0,0,0
1.83994,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85234,0,0,0,0,0,0,0,0,0,0,0,0,0
1.86445,0,0,0,0,0,0,0,0,0,0,0,0,0
1.87634,0,0,0,0,0,0,0,0,0,0,0,0,0
1.88843,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89838,0,0,0,0,0,0,0,0,0,0,0,0,0
1.90845,0,0,0,0,0,0,0,0,0,0,0,0,0
1.92022,0,0,0,0,0,0,0,0,0,0,0,0,0
1.93228,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94434,0,0,0,0,0,0,0,0,0,0,0,0,0
1.95641,0,0,0,0,0,0,0,0,0,0,0,0,0
1.96622,0,0,0,0,0,0,0,0,0,0,0,0,0
1.97645,0,0,0,0,0,0,0,0,0,0,0,0,0
1.98824,0,0,0,0,0,0,0,0,0,0,0,0,0
2.00038,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0121,0,0,0,0,0,0,0,0,0,0,0,0,0
2.02228,0,0,0,0,0,0,0,0,0,0,0,0,0
2.03254,0,0,0,0,0,0,0,0,0,0,0,0,0
2.04445,0,0,0,0,0,0,0,0,0,0,0,0,0
2.05616,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0685,0,0,0,0,0,0,0,0,0,0,0,0,0
2.08053,0,0,0,0,0,0,0,0,0,0,0,0,0
2.09074,0,0,0,0,0,0,0,0,0,0,0,0,0
2.10045,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1122,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12414,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13639,0,0,0,0,0,0,0,0,0,0,0,0,0
2.14813,0,0,0,0,0,0,0,0,0,0,0,0,0
2.15806,0,0,0,0,0,0,0,0,0,0,0,0,0
2.16839,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18039,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19202,0,0,0,0,0,0,0,0,0,0,0,0,0
2.20433,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21409,0,0,0,0,0,0,0,0,0,0,0,0,0
2.22421,0,0,0,0,0,0,0,0,0,0,0,0,0
2.23645,0,0,0,0,0,0,0,0,0,0,0,0,0
2.24818,0,0,0,0,0,0,0,0,0,0,0,0,0
2.26019,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27211,0,0,0,0,0,0,0,0,0,0,0,0,0
2.28182,0,0,0,0,0,0,0,0,0,0,0,0,0
2.29236,0,0,0,0,0,0,0,0,0,0,0,0,0
2.30422,0,0,0,0,0,0,0,0,0,0,0,0,0
2.31619,0,0,0,0,0,0,0,0,0,0,0,0,0
2.32802,0,0,0,0,0,0,0,0,0,0,0,0,0
2.33732,0,0,0,0,0,0,0,0,0,0,0,0,0
2.34821,0,0,0,0,0,0,0,0,0,0,0,0,0
2.36036,0,0,0,0,0,0,0,0,0,0,0,0,0
2.37225,0,0,0,0,0,0,0,0,0,0,0,0,0
2.38452,0,0,0,0,0,0,0,0,0,0,0,0,0
2.39617,0,0,0,0,0,0,0,0,0,0,0,0,0
2.40558,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41643,0,0,0,0,0,0,0,0,0,0,0,0,0
2.42826,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44008,0,0,0,0,0,0,0,0,0,0,0,0,0
2.45246,0,0,0,0,0,0,0,0,0,0,0,0,0
2.46436,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4738,0,0,0,0,0,0,0,0,0,0,0,0,0
2.48432,0,0,0,0,0,0,0,0,0,0,0,0,0
