timestamp,Xmm,Ymm,Zmm,TouchDetected,OutgoingPacket,IncomingPacket,GainPropAb, GainPropAd, GainPropFl, GainPropEx,PropA, PropB, PropC,GainIntegAb, GainIntegAd, GainIntegFl, GainIntegEx,IntegA, IntegB, IntegC,GainDerivAb, GainDerivAd, GainDerivFl, GainDerivEx,DerivA, DerivB, DerivC,Heading5
1.87266,-29,25,629,1,DRIVE [ 79 ] [ 1 ] [ 1821 1916 1205 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 79 ] [ 1 ] [ 1810 1916 1134 ] [   21    3   82 ] [   6554  15606  13179 ] [ 0 ],1.10,1.10,1.10,1.10,6.86,-9.24,0.00,0.50,0.50,0.50,0.50,-4.57,1.63,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.00135115,-29,25,629,0,DRIVE [ 30 ] [ 1 ] [ 1912 1926 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 30 ] [ 1 ] [ 1912 1694 1875 ] [    5   30   27 ] [   4197  14440  13205 ] [ 0 ],1.10,1.10,1.10,1.10,-29.10,24.75,0.00,0.50,0.50,0.50,0.50,-6.56,6.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0176618,-19,5,593,0,DRIVE [ 31 ] [ 1 ] [ 1912 1924 1884 ] [    0    0    0 ] [      0      0      0 ] [ 1 ],drive [ 30 ] [ 1 ] [ 1912 1926 1885 ] [    4   29   27 ] [   4197  14440  13205 ] [ 0 ],1.10,1.10,1.10,1.10,-20.97,5.65,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0325215,-20,0,602,0,DRIVE [ 31 ] [ 1 ] [ 1912 1923 1884 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 31 ] [ 1 ] [ 1912 1924 1884 ] [    4   29   27 ] [   4197  14440  13205 ] [ 1 ],1.10,1.10,1.10,1.10,-22.20,-0.06,0.00,0.50,0.50,0.50,0.50,-0.20,-0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0475141,-21,-1,610,0,DRIVE [ 32 ] [ 1 ] [ 1912 1922 1883 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 31 ] [ 1 ] [ 1912 1923 1884 ] [    4   29   27 ] [   4197  14271  13205 ] [ 0 ],1.10,1.10,1.10,1.10,-22.85,-1.63,0.00,0.50,0.50,0.50,0.50,-0.41,-0.02,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0618915,-21,-1,610,0,DRIVE [ 32 ] [ 1 ] [ 1912 1923 1883 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 32 ] [ 1 ] [ 1912 1922 1883 ] [    3    4   25 ] [   4197  14271  13205 ] [ 0 ],1.10,1.10,1.10,1.10,-20.56,-1.47,0.00,0.50,0.50,0.50,0.50,-0.37,-0.02,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0767504,-21,-1,610,0,DRIVE [ 33 ] [ 1 ] [ 1912 1923 1883 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 32 ] [ 1 ] [ 1912 1923 1883 ] [    3    4   25 ] [   4197  14271  13205 ] [ 0 ],1.10,1.10,1.10,1.10,-18.51,-1.32,0.00,0.50,0.50,0.50,0.50,-0.33,-0.02,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0910351,-22,-2,608,0,DRIVE [ 33 ] [ 1 ] [ 1912 1918 1881 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 33 ] [ 1 ] [ 1912 1923 1883 ] [    3    4   25 ] [   4197  14271  13205 ] [ 0 ],1.10,1.10,1.10,1.10,-24.48,-2.71,0.00,0.50,0.50,0.50,0.50,-0.65,-0.06,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.106007,-24,-3,603,0,DRIVE [ 34 ] [ 1 ] [ 1912 1917 1880 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 33 ] [ 1 ] [ 1912 1918 1881 ] [    3    4   25 ] [   4198  14019  13205 ] [ 0 ],1.10,1.10,1.10,1.10,-26.17,-3.19,0.00,0.50,0.50,0.50,0.50,-0.90,-0.09,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.121036,-25,-3,600,0,DRIVE [ 34 ] [ 1 ] [ 1912 1914 1879 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 34 ] [ 1 ] [ 1912 1917 1880 ] [    2   22   25 ] [   4198  14019  13205 ] [ 0 ],1.10,1.10,1.10,1.10,-27.90,-3.15,0.00,0.50,0.50,0.50,0.50,-1.17,-0.12,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.136001,160,77,607,0,DRIVE [ 35 ] [ 1 ] [ 1809 1914 1875 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 34 ] [ 1 ] [ 1912 1914 1879 ] [    2   22   25 ] [   4198  14019  13205 ] [ 0 ],1.10,1.10,1.10,1.10,176.44,84.39,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.150959,160,77,607,0,DRIVE [ 35 ] [ 1 ] [ 1820 1914 1876 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 35 ] [ 1 ] [ 1809 1914 1875 ] [    2   22   25 ] [   4198  13972  13160 ] [ 0 ],1.10,1.10,1.10,1.10,158.79,75.95,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.16576,162,77,619,0,DRIVE [ 36 ] [ 1 ] [ 1784 1914 1873 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 35 ] [ 1 ] [ 1820 1914 1876 ] [    3   19   20 ] [   4198  13972  13160 ] [ 0 ],1.10,1.10,1.10,1.10,177.81,85.24,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.180565,161,77,625,0,DRIVE [ 36 ] [ 1 ] [ 1773 1914 1872 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 36 ] [ 1 ] [ 1784 1914 1873 ] [    3   19   20 ] [   4198  13972  13160 ] [ 0 ],1.10,1.10,1.10,1.10,177.31,84.71,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,-0.00,-0.00,0.00,0
