timestamp,Xmm,Ymm,Zmm,TouchDetected,OutgoingPacket,IncomingPacket,GainPropAb, GainPropAd, GainPropFl, GainPropEx,PropA, PropB, PropC,GainIntegAb, GainIntegAd, GainIntegFl, GainIntegEx,IntegA, IntegB, IntegC,GainDerivAb, GainDerivAd, GainDerivFl, GainDerivEx,DerivA, DerivB, DerivC,Heading5
1.53347,-108,-75,598,1,DRIVE [ 72 ] [ 1 ] [ 1880 1867 1813 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 72 ] [ 1 ] [ 1880 1860 1806 ] [    9   16   14 ] [   6128  17475  11591 ] [ 0 ],1.10,1.10,1.10,1.10,-5.73,-3.78,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0014052,-108,-75,598,0,DRIVE [ 20 ] [ 1 ] [ 1914 1926 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 20 ] [ 1 ] [ 1914 1620 1493 ] [   22   35   56 ] [   3643  16106  13847 ] [ 0 ],1.10,1.10,1.10,1.10,-106.55,-74.72,0.00,0.50,0.50,0.50,0.50,-0.19,-0.66,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0177528,-117,-82,593,0,DRIVE [ 21 ] [ 1 ] [ 1914 1921 1878 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 20 ] [ 1 ] [ 1914 1926 1885 ] [   22   35   56 ] [   3328  16561  13902 ] [ 0 ],1.10,1.10,1.10,1.10,-128.95,-90.02,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0325984,-119,-83,597,0,DRIVE [ 21 ] [ 1 ] [ 1914 1915 1871 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 21 ] [ 1 ] [ 1914 1921 1878 ] [   18   30   64 ] [   3328  16561  13902 ] [ 0 ],1.10,1.10,1.10,1.10,-131.29,-91.12,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0476371,-121,-84,599,0,DRIVE [ 22 ] [ 1 ] [ 1914 1910 1865 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 21 ] [ 1 ] [ 1914 1915 1871 ] [   18   30   64 ] [   3328  16561  13902 ] [ 0 ],1.10,1.10,1.10,1.10,-132.89,-91.97,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0624268,-124,-85,607,0,DRIVE [ 22 ] [ 1 ] [ 1914 1904 1858 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 22 ] [ 1 ] [ 1914 1910 1865 ] [   18   30   64 ] [   3077  16296  13710 ] [ 0 ],1.10,1.10,1.10,1.10,-136.32,-93.68,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0774155,-128,-87,610,0,DRIVE [ 23 ] [ 1 ] [ 1914 1898 1851 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 22 ] [ 1 ] [ 1914 1904 1858 ] [   14    2   29 ] [   3077  16296  13710 ] [ 0 ],1.10,1.10,1.10,1.10,-141.22,-95.79,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0937913,-128,-87,610,0,DRIVE [ 23 ] [ 1 ] [ 1914 1901 1854 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 23 ] [ 1 ] [ 1914 1898 1851 ] [   14    2   29 ] [   3077  16296  13710 ] [ 0 ],1.10,1.10,1.10,1.10,-127.10,-86.22,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.108112,-128,-87,610,0,DRIVE [ 24 ] [ 1 ] [ 1914 1903 1857 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 23 ] [ 1 ] [ 1914 1901 1854 ] [   14    2   29 ] [   3075  16273  13672 ] [ 0 ],1.10,1.10,1.10,1.10,-114.39,-77.59,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.122769,-137,-94,609,0,DRIVE [ 24 ] [ 1 ] [ 1914 1878 1825 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 24 ] [ 1 ] [ 1914 1903 1857 ] [   14   21   30 ] [   3075  16273  13672 ] [ 0 ],1.10,1.10,1.10,1.10,-150.76,-103.57,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.13754,-37,42,615,0,DRIVE [ 25 ] [ 1 ] [ 1921 1890 1825 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 24 ] [ 1 ] [ 1914 1878 1825 ] [   14   21   30 ] [   3075  16273  13672 ] [ 0 ],1.10,1.10,1.10,1.10,-41.07,46.65,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.157076,-41,41,645,0,DRIVE [ 25 ] [ 1 ] [ 1922 1886 1825 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 25 ] [ 1 ] [ 1921 1890 1825 ] [   14   21   30 ] [   3075  16273  13672 ] [ 0 ],1.10,1.10,1.10,1.10,-44.82,44.83,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.173365,-41,36,616,0,DRIVE [ 26 ] [ 1 ] [ 1923 1880 1825 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 25 ] [ 1 ] [ 1922 1886 1825 ] [   17   21   33 ] [   3076  16282  13673 ] [ 0 ],1.10,1.10,1.10,1.10,-45.36,39.45,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,-0.00,0.00,0
0.18764,-43,35,620,0,DRIVE [ 26 ] [ 1 ] [ 1924 1874 1825 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 26 ] [ 1 ] [ 1923 1880 1825 ] [   17   21   33 ] [   3076  16282  13673 ] [ 0 ],1.10,1.10,1.10,1.10,-47.71,38.28,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.20353,-48,33,624,0,DRIVE [ 27 ] [ 1 ] [ 1924 1866 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 26 ] [ 1 ] [ 1924 1874 1825 ] [   17   21   33 ] [   3076  16282  13673 ] [ 0 ],1.10,1.10,1.10,1.10,-52.28,36.38,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.218151,-48,33,624,0,DRIVE [ 27 ] [ 1 ] [ 1924 1872 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 27 ] [ 1 ] [ 1924 1866 1885 ] [   17   21   33 ] [   3086  16280  13663 ] [ 0 ],1.10,1.10,1.10,1.10,-47.05,32.74,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.23299,-53,30,625,0,DRIVE [ 28 ] [ 1 ] [ 1924 1856 1882 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 27 ] [ 1 ] [ 1924 1872 1885 ] [   20   23   24 ] [   3086  16280  13663 ] [ 0 ],1.10,1.10,1.10,1.10,-58.69,33.49,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.24721,-58,29,627,0,DRIVE [ 28 ] [ 1 ] [ 1924 1849 1879 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 28 ] [ 1 ] [ 1924 1856 1882 ] [   20   23   24 ] [   3086  16280  13663 ] [ 0 ],1.10,1.10,1.10,1.10,-64.04,31.66,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.262373,-63,27,627,0,DRIVE [ 29 ] [ 1 ] [ 1924 1843 1876 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 28 ] [ 1 ] [ 1924 1849 1879 ] [   20   23   24 ] [   3086  16277  13651 ] [ 0 ],1.10,1.10,1.10,1.10,-68.88,30.17,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.27739,-66,26,624,0,DRIVE [ 29 ] [ 1 ] [ 1924 1836 1874 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 29 ] [ 1 ] [ 1924 1843 1876 ] [   20   24   16 ] [   3086  16277  13651 ] [ 0 ],1.10,1.10,1.10,1.10,-72.33,28.95,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.292392,-68,25,619,0,DRIVE [ 30 ] [ 1 ] [ 1924 1828 1872 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 29 ] [ 1 ] [ 1924 1836 1874 ] [   20   24   16 ] [   3086  16277  13651 ] [ 0 ],1.10,1.10,1.10,1.10,-75.29,28.04,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.307187,-72,25,622,0,DRIVE [ 30 ] [ 1 ] [ 1924 1820 1870 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 30 ] [ 1 ] [ 1924 1828 1872 ] [   20   24   16 ] [   3088  16278  13637 ] [ 0 ],1.10,1.10,1.10,1.10,-79.00,27.90,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.322912,-72,25,622,0,DRIVE [ 31 ] [ 1 ] [ 1924 1831 1871 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 30 ] [ 1 ] [ 1924 1820 1870 ] [   21   27   26 ] [   3088  16278  13637 ] [ 0 ],1.10,1.10,1.10,1.10,-71.10,25.11,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.337592,-76,26,623,0,DRIVE [ 31 ] [ 1 ] [ 1924 1804 1866 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 31 ] [ 1 ] [ 1924 1831 1871 ] [   21   27   26 ] [   3088  16278  13637 ] [ 0 ],1.10,1.10,1.10,1.10,-84.07,28.13,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.352441,-76,26,623,0,DRIVE [ 32 ] [ 1 ] [ 1924 1816 1868 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 31 ] [ 1 ] [ 1924 1804 1866 ] [   21   27   26 ] [   3088  16278  13637 ] [ 0 ],1.10,1.10,1.10,1.10,-75.66,25.32,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.367039,-76,26,623,0,DRIVE [ 32 ] [ 1 ] [ 1924 1827 1870 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 32 ] [ 1 ] [ 1924 1816 1868 ] [   21   27   26 ] [   3202  16279  13411 ] [ 0 ],1.10,1.10,1.10,1.10,-68.09,22.79,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.383872,-81,23,622,0,DRIVE [ 33 ] [ 1 ] [ 1924 1784 1859 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 32 ] [ 1 ] [ 1924 1827 1870 ] [   17   29   15 ] [   3202  16279  13411 ] [ 0 ],1.10,1.10,1.10,1.10,-89.40,25.68,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.398704,-85,20,617,0,DRIVE [ 33 ] [ 1 ] [ 1924 1776 1853 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 33 ] [ 1 ] [ 1924 1784 1859 ] [   17   29   15 ] [   3202  16279  13411 ] [ 0 ],1.10,1.10,1.10,1.10,-93.75,21.61,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.413428,-89,16,614,0,DRIVE [ 34 ] [ 1 ] [ 1924 1769 1846 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 33 ] [ 1 ] [ 1924 1776 1853 ] [   17   29   15 ] [   3510  16276  13306 ] [ 0 ],1.10,1.10,1.10,1.10,-97.58,17.88,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.427672,-92,13,612,0,DRIVE [ 34 ] [ 1 ] [ 1924 1763 1840 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 34 ] [ 1 ] [ 1924 1769 1846 ] [   20   31   13 ] [   3510  16276  13306 ] [ 0 ],1.10,1.10,1.10,1.10,-100.67,14.48,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.441756,-94,10,611,0,DRIVE [ 35 ] [ 1 ] [ 1924 1757 1834 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 34 ] [ 1 ] [ 1924 1763 1840 ] [   20   31   13 ] [   3510  16276  13306 ] [ 0 ],1.10,1.10,1.10,1.10,-103.35,11.26,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.456245,-95,8,609,0,DRIVE [ 35 ] [ 1 ] [ 1924 1752 1829 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 35 ] [ 1 ] [ 1924 1757 1834 ] [   20   31   13 ] [   3541  16278  13303 ] [ 0 ],1.10,1.10,1.10,1.10,-104.39,8.64,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.470205,-95,7,607,0,DRIVE [ 36 ] [ 1 ] [ 1924 1748 1826 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 35 ] [ 1 ] [ 1924 1752 1829 ] [   20   34   14 ] [   3541  16278  13303 ] [ 0 ],1.10,1.10,1.10,1.10,-104.13,7.27,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.484755,-93,6,603,0,DRIVE [ 36 ] [ 1 ] [ 1924 1745 1825 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 36 ] [ 1 ] [ 1924 1748 1826 ] [   20   34   14 ] [   3541  16278  13303 ] [ 0 ],1.10,1.10,1.10,1.10,-102.22,6.91,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.499163,-88,7,592,0,DRIVE [ 37 ] [ 1 ] [ 1924 1744 1827 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 36 ] [ 1 ] [ 1924 1745 1825 ] [   20   34   14 ] [   3541  16278  13303 ] [ 0 ],1.10,1.10,1.10,1.10,-97.15,8.18,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.513367,-83,9,581,0,DRIVE [ 37 ] [ 1 ] [ 1924 1742 1830 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 37 ] [ 1 ] [ 1924 1744 1827 ] [   20   34   14 ] [   3640  16284  13302 ] [ 0 ],1.10,1.10,1.10,1.10,-91.82,10.16,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.527373,-83,9,581,0,DRIVE [ 38 ] [ 1 ] [ 1924 1761 1835 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 37 ] [ 1 ] [ 1924 1742 1830 ] [    9   37   14 ] [   3640  16284  13302 ] [ 0 ],1.10,1.10,1.10,1.10,-82.64,9.14,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.541057,-77,15,570,0,DRIVE [ 38 ] [ 1 ] [ 1924 1732 1839 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 38 ] [ 1 ] [ 1924 1761 1835 ] [    9   37   14 ] [   3640  16284  13302 ] [ 0 ],1.10,1.10,1.10,1.10,-84.47,16.65,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,-0.00,0.00,0
0.555195,-71,21,560,0,DRIVE [ 39 ] [ 1 ] [ 1924 1725 1850 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 38 ] [ 1 ] [ 1924 1732 1839 ] [    9   37   14 ] [   3790  16284  13254 ] [ 0 ],1.10,1.10,1.10,1.10,-77.93,23.09,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,-0.00,0.00,0
