timestamp,Xmm,Ymm,Zmm,TouchDetected,OutgoingPacket,IncomingPacket,GainPropAb, GainPropAd, GainPropFl, GainPropEx,PropA, PropB, PropC,GainIntegAb, GainIntegAd, GainIntegFl, GainIntegEx,IntegA, IntegB, IntegC,GainDerivAb, GainDerivAd, GainDerivFl, GainDerivEx,DerivA, DerivB, DerivC,Heading5
1.97943,-123,-10,498,1,DRIVE [ 62 ] [ 1 ] [ 1919 1816 1914 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 62 ] [ 1 ] [ 1919 1804 1913 ] [    9   17   20 ] [  11550  16826  15837 ] [ 0 ],0.90,0.90,0.90,0.90,-3.77,1.63,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.48,-0.21,0.00,0
0.00144054,-123,-10,498,0,DRIVE [ 45 ] [ 1 ] [ 1911 1926 1926 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 44 ] [ 1 ] [ 1911 1486 1723 ] [    2   37   19 ] [  10660  16595  16685 ] [ 0 ],0.90,0.90,0.90,0.90,-99.48,-7.81,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0
0.0175364,-122,-8,488,0,DRIVE [ 45 ] [ 1 ] [ 1911 1919 1923 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 45 ] [ 1 ] [ 1911 1926 1926 ] [    1   42   19 ] [  10660  16595  16685 ] [ 0 ],0.90,0.90,0.90,0.90,-110.11,-7.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0
0.0322413,-123,-9,489,0,DRIVE [ 46 ] [ 1 ] [ 1911 1912 1919 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 45 ] [ 1 ] [ 1911 1919 1923 ] [    1   42   19 ] [  10660  16595  16685 ] [ 0 ],0.90,0.90,0.90,0.90,-110.42,-8.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0
0.0473859,-123,-10,490,0,DRIVE [ 46 ] [ 1 ] [ 1911 1905 1916 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 46 ] [ 1 ] [ 1911 1912 1919 ] [    1   42   19 ] [  10660  16595  16685 ] [ 0 ],0.90,0.90,0.90,0.90,-111.05,-8.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0
0.0622875,-124,-10,489,0,DRIVE [ 47 ] [ 1 ] [ 1911 1898 1913 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 46 ] [ 1 ] [ 1911 1905 1916 ] [    1   42   19 ] [  10670  16242  16606 ] [ 0 ],0.90,0.90,0.90,0.90,-111.83,-9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0
0.0769831,-126,-11,492,0,DRIVE [ 47 ] [ 1 ] [ 1911 1891 1909 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 47 ] [ 1 ] [ 1911 1898 1913 ] [   12    8   10 ] [  10670  16242  16606 ] [ 0 ],0.90,0.90,0.90,0.90,-113.07,-9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0
0.0904935,-130,-11,492,0,DRIVE [ 48 ] [ 1 ] [ 1911 1883 1906 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 47 ] [ 1 ] [ 1911 1891 1909 ] [   12    8   10 ] [  10670  16242  16606 ] [ 0 ],0.90,0.90,0.90,0.90,-116.64,-9.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0
0.104861,-135,-11,491,0,DRIVE [ 48 ] [ 1 ] [ 1911 1874 1902 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 48 ] [ 1 ] [ 1911 1883 1906 ] [   12    8   10 ] [  10688  15678  16607 ] [ 0 ],0.90,0.90,0.90,0.90,-121.31,-9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0
0.119645,-140,-11,489,0,DRIVE [ 49 ] [ 1 ] [ 1911 1865 1898 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 48 ] [ 1 ] [ 1911 1874 1902 ] [   18   16   12 ] [  10688  15678  16607 ] [ 0 ],0.90,0.90,0.90,0.90,-125.95,-9.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0
0.134447,140,103,472,0,DRIVE [ 49 ] [ 1 ] [ 1799 1924 1898 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 49 ] [ 1 ] [ 1911 1865 1898 ] [   18   16   12 ] [  10688  15678  16607 ] [ 0 ],0.90,0.90,0.90,0.90,125.73,92.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0
0.14982,143,104,480,0,DRIVE [ 50 ] [ 1 ] [ 1783 1924 1898 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 49 ] [ 1 ] [ 1799 1924 1898 ] [   18   16   12 ] [  10689  15719  16607 ] [ 0 ],0.90,0.90,0.90,0.90,129.13,94.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0
0.165104,144,101,471,0,DRIVE [ 50 ] [ 1 ] [ 1765 1926 1898 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 50 ] [ 1 ] [ 1783 1924 1898 ] [   33   20   14 ] [  10689  15719  16607 ] [ 0 ],0.90,0.90,0.90,0.90,129.99,91.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.00,-0.00,-0.00,0.00,0
