timestamp,Xmm,Ymm,Zmm,TouchDetected,OutgoingPacket,IncomingPacket,GainPropAb, GainPropAd, GainPropFl, GainPropEx,PropA, PropB, PropC,GainIntegAb, GainIntegAd, GainIntegFl, GainIntegEx,IntegA, IntegB, IntegC,GainDerivAb, GainDerivAd, GainDerivFl, GainDerivEx,DerivA, DerivB, DerivC,Heading5
2.48045,-72,49,625,1,DRIVE [ 98 ] [ 1 ] [ 1889 1025 1280 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 98 ] [ 1 ] [ 1889 1025 1283 ] [   28   85   73 ] [   6932  14999  10361 ] [ 0 ],1.10,1.10,1.10,1.10,-23.53,-16.51,0.00,0.50,0.50,0.50,0.50,-11.96,15.28,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.00135167,-72,49,625,0,DRIVE [ 66 ] [ 1 ] [ 1923 1926 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 65 ] [ 1 ] [ 1923 1457 1884 ] [    5   47   10 ] [   2922  12727  13154 ] [ 0 ],1.10,1.10,1.10,1.10,-70.97,48.83,0.00,0.50,0.50,0.50,0.50,-3.13,4.45,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0175698,-73,39,606,0,DRIVE [ 66 ] [ 1 ] [ 1923 1920 1884 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 66 ] [ 1 ] [ 1923 1926 1885 ] [    5   47   10 ] [   2922  12727  13154 ] [ 0 ],1.10,1.10,1.10,1.10,-80.69,43.03,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0321269,-74,39,607,0,DRIVE [ 67 ] [ 1 ] [ 1923 1913 1884 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 66 ] [ 1 ] [ 1923 1920 1884 ] [    5   47   10 ] [   2925  12751  13154 ] [ 0 ],1.10,1.10,1.10,1.10,-81.88,42.88,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0476398,-75,39,609,0,DRIVE [ 67 ] [ 1 ] [ 1923 1907 1884 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 67 ] [ 1 ] [ 1923 1913 1884 ] [    1   21    9 ] [   2925  12751  13154 ] [ 0 ],1.10,1.10,1.10,1.10,-82.42,42.98,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0625891,-75,39,608,0,DRIVE [ 68 ] [ 1 ] [ 1923 1900 1883 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 67 ] [ 1 ] [ 1923 1907 1884 ] [    1   21    9 ] [   2925  12751  13154 ] [ 0 ],1.10,1.10,1.10,1.10,-82.19,43.00,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.0776212,-75,39,608,0,DRIVE [ 68 ] [ 1 ] [ 1923 1894 1883 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 68 ] [ 1 ] [ 1923 1900 1883 ] [    1   21    9 ] [   2928  12101  13158 ] [ 0 ],1.10,1.10,1.10,1.10,-82.16,43.00,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,-0.00,0.00,0
0.0916058,-76,40,608,0,DRIVE [ 69 ] [ 1 ] [ 1923 1887 1882 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 68 ] [ 1 ] [ 1923 1894 1883 ] [    2    6    9 ] [   2928  12101  13158 ] [ 0 ],1.10,1.10,1.10,1.10,-83.07,43.69,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.105908,-79,42,611,0,DRIVE [ 69 ] [ 1 ] [ 1923 1879 1882 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 69 ] [ 1 ] [ 1923 1887 1882 ] [    2    6    9 ] [   2928  12101  13158 ] [ 0 ],1.10,1.10,1.10,1.10,-87.43,45.88,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
0.120901,-83,43,610,0,DRIVE [ 70 ] [ 1 ] [ 1923 1871 1881 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 69 ] [ 1 ] [ 1923 1879 1882 ] [    2    6    9 ] [   2928  12101  13158 ] [ 0 ],1.10,1.10,1.10,1.10,-91.07,47.38,0.00,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0
