timestamp,Xmm,Ymm,Zmm,TouchDetected,OutgoingPacket,IncomingPacket,GainPropAb, GainPropAd, GainPropFl, GainPropEx,PropA, PropB, PropC,GainIntegAb, GainIntegAd, GainIntegFl, GainIntegEx,IntegA, IntegB, IntegC,GainDerivAb, GainDerivAd, GainDerivFl, GainDerivEx,DerivA, DerivB, DerivC,Heading5
4.65312,-150,117,488,1,DRIVE [ 48 ] [ 1 ] [ 1818 1628 1866 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 48 ] [ 0 ] [ 1833 1672 1866 ] [    8    9    8 ] [  17952  22121  20509 ] [ 0 ],1.00,1.00,1.00,1.00,-1.51,2.40,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.00142395,-150,117,488,0,DRIVE [ 68 ] [ 1 ] [ 1859 1885 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 68 ] [ 0 ] [ 1859 0919 1879 ] [   22  102   11 ] [  16766  25790  20552 ] [ 0 ],1.00,1.00,1.00,1.00,-121.88,94.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0178625,-150,117,488,0,DRIVE [ 69 ] [ 1 ] [ 1859 1885 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 68 ] [ 0 ] [ 1859 1885 1885 ] [   22  102   11 ] [  16765  25794  20552 ] [ 0 ],1.00,1.00,1.00,1.00,-109.69,85.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0320691,-149,117,490,0,DRIVE [ 69 ] [ 1 ] [ 1884 1867 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 69 ] [ 0 ] [ 1859 1885 1885 ] [   23    5   10 ] [  16765  25794  20552 ] [ 0 ],1.00,1.00,1.00,1.00,-148.80,116.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0464174,-151,119,498,0,DRIVE [ 70 ] [ 1 ] [ 1884 1851 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 69 ] [ 0 ] [ 1884 1867 1885 ] [   23    5   10 ] [  16765  25794  20552 ] [ 0 ],1.00,1.00,1.00,1.00,-150.68,118.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.0608518,-149,118,494,0,DRIVE [ 70 ] [ 1 ] [ 1883 1835 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 70 ] [ 0 ] [ 1884 1851 1885 ] [   23    5   10 ] [  16721  24739  20611 ] [ 0 ],1.00,1.00,1.00,1.00,-149.15,117.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0
0.0733477,-149,118,494,0,DRIVE [ 71 ] [ 1 ] [ 1883 1840 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 70 ] [ 0 ] [ 1883 1835 1885 ] [   27    8   25 ] [  16721  24739  20611 ] [ 0 ],1.00,1.00,1.00,1.00,-134.23,106.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0
0.0887018,-149,118,494,0,DRIVE [ 71 ] [ 1 ] [ 1884 1845 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 71 ] [ 0 ] [ 1883 1840 1885 ] [   27    8   25 ] [  16721  24739  20611 ] [ 0 ],1.00,1.00,1.00,1.00,-120.81,95.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0
0.102426,-155,119,480,0,DRIVE [ 72 ] [ 1 ] [ 1882 1783 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 71 ] [ 0 ] [ 1884 1845 1885 ] [   27    8   25 ] [  16721  24739  20611 ] [ 0 ],1.00,1.00,1.00,1.00,-154.77,119.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
0.115624,-164,123,483,0,DRIVE [ 72 ] [ 1 ] [ 1883 1761 1885 ] [    0    0    0 ] [      0      0      0 ] [ 0 ],drive [ 72 ] [ 0 ] [ 1882 1783 1885 ] [   27    8   25 ] [  16514  24612  20756 ] [ 0 ],1.00,1.00,1.00,1.00,-164.49,122.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
